CompanyCode,DocumentNo,FiscalYear,LineItem,Amount,Currency,DocumentDate,Vendor,ReferenceDoc
36020,4980113551,2010,713,871,VND,2008-01-08,55963,77
92788,7575968237,1987,241,446,TZS,2020-05-06,26211,41
22768,9639726743,1988,496,82,GMD,2003-05-22,73007,224
1056,347980342,2022,936,39,IRR,2002-07-02,32123,845
71916,7151507400,1980,38,200,KHR,2003-07-22,45296,306
56759,3294727359,1980,131,862,BYR,2009-07-13,43161,487
60364,1548016236,2013,529,924,IMP,2022-01-08,41119,288
696,3783394637,2018,114,398,ZAR,2001-03-09,57367,745
50679,5509021511,1980,265,365,JEP,2006-11-19,96541,489
52213,1008261124,1981,257,836,JMD,2022-02-14,91706,528
64946,832463084,2016,768,544,MNT,2002-07-28,47147,288
33840,7255775850,1992,888,534,PHP,2005-09-13,78684,867
48457,9626028067,1973,435,120,SGD,2010-01-12,18104,781
82849,1326117255,2021,187,125,AZN,2011-11-16,24193,793
88090,5699731883,1998,932,949,SLL,2006-12-26,72476,569
26855,1727882381,2022,731,405,WST,2000-10-04,90364,650
98774,607875591,1981,939,714,GBP,2023-10-10,70027,402
88579,7500641896,1972,496,845,FKP,2008-04-18,33803,314
86974,1797976840,2009,862,742,PYG,2016-07-23,56269,300
55593,6475335747,2016,747,762,NAD,2023-11-08,46215,604
9947,3257459129,1994,176,477,TRY,2021-02-24,38130,636
87914,1218088093,2013,138,321,SHP,2006-05-02,94728,356
3986,143153469,2005,344,630,TVD,2001-03-21,7926,836
16313,7599650844,2004,495,916,RUB,2022-08-27,32611,331
71977,3292602968,1981,178,876,GHS,2019-07-07,49920,903
42550,9837827828,1987,122,916,TTD,2012-03-03,89402,571
24947,4894043656,2004,117,32,SZL,2003-12-17,41134,492
75481,5172698811,2022,472,877,PAB,2018-10-09,50370,261
77540,289360982,1977,840,669,SEK,2007-11-03,90171,187
88771,7652818750,2006,691,523,UGX,2001-03-28,79865,68
45161,5195231181,1985,708,513,BWP,2008-03-31,31907,129
2656,2008290971,2006,215,947,CLP,2000-06-19,44023,391
33998,283302439,1989,726,313,FJD,2022-12-31,88545,109
54411,2625307660,2021,896,481,XCD,2021-12-19,87502,370
96646,3013056703,1996,562,118,CUC,2010-10-03,85172,20
13208,3108299360,2024,958,67,VEF,2000-12-27,74435,318
40556,1772624316,2003,251,437,KMF,2000-07-13,91224,491
20182,3367748830,2012,949,351,HRK,2015-02-18,88269,851
95519,5149230006,2017,863,57,BBD,2014-03-16,80237,821
71238,3365888739,2009,197,426,FKP,2023-04-19,64376,878
26940,3051571844,1979,187,642,SYP,2022-07-01,38221,599
23066,6615729600,2008,478,831,MAD,2003-08-15,62135,251
17342,2042025538,2011,360,699,BYR,2012-09-23,89778,302
93005,6999893035,2013,729,442,BHD,2009-05-08,35161,396
97419,9542286145,2000,647,454,ZAR,2015-11-19,24543,482
93566,5978092418,2022,426,453,PLN,2017-09-16,24667,578
26396,4244986702,2009,71,925,JPY,2005-10-30,83747,496
45457,5332658299,1986,115,267,AED,2015-11-06,51650,640
18216,8373743143,1971,771,907,MVR,2023-08-01,52195,870
42449,3642660229,1973,644,577,TJS,2016-03-25,22623,411
22839,1594245082,2006,470,87,NAD,2021-10-23,86821,677
72199,5591408695,1971,340,586,CNY,2003-03-31,19338,742
50307,6577068741,1992,930,343,AZN,2013-03-05,90911,89
73432,8677505148,2015,524,950,GNF,2016-02-29,59748,303
35712,8776308087,2015,605,264,LKR,2016-04-20,89413,784
75012,6769618383,1998,905,869,XAF,2013-09-09,19536,52
38861,3986800974,2002,434,918,MUR,2006-03-02,38950,656
81170,1202694986,1985,68,976,FJD,2002-09-09,86183,183
35494,8999259045,2021,683,444,DKK,2021-08-26,38713,97
93040,7398230012,1997,493,281,NGN,2017-09-22,26731,373
8942,1002866077,2017,535,787,NGN,2015-09-15,52088,770
89554,3738420317,2008,309,984,CLP,2002-05-27,11234,22
71064,8637496310,1985,229,404,MGA,2006-03-12,67458,204
66711,8029677596,1986,90,606,STD,2007-09-25,15625,751
25272,6267833635,1970,749,122,TMT,2000-06-30,73794,759
1513,4453082806,2003,678,290,KHR,2009-08-10,94673,617
82307,4567652583,2017,386,126,SVC,2000-01-06,81341,736
14616,7155070985,1990,750,148,IMP,2001-12-20,57169,222
11564,7586233112,1983,64,106,EUR,2013-07-08,91752,186
24405,7444550880,2009,446,86,TMT,2010-08-04,586,317
64596,7546552303,2015,138,328,ZMW,2012-03-21,59873,533
56931,6611058461,2019,321,663,BIF,2001-08-15,59551,460
71844,4828637249,1987,287,516,SAR,2021-02-04,13081,192
14365,6996325042,1989,816,95,TOP,2021-12-21,77939,712
22481,4738215081,1972,750,228,ETB,2001-09-26,59957,196
59649,384946132,1989,204,678,TTD,2007-04-13,66471,970
45844,2931545820,2010,102,954,UGX,2016-06-04,33190,70
47260,5502257728,1997,933,277,COP,2005-09-07,51289,568
80314,4186416916,2005,788,389,MZN,2021-01-16,42424,475
80851,9460795215,1999,116,973,UAH,2008-11-17,10029,620
10860,5584829137,2001,564,184,BSD,2003-01-27,4655,584
4106,5406508483,2006,934,627,PGK,2015-01-22,17337,676
20470,1815938871,2010,988,196,BOB,2001-10-13,26822,314
55564,5296769535,1974,263,492,SEK,2022-02-01,39275,342
19966,6336387516,1991,554,965,SEK,2003-08-27,97655,969
70576,8010932043,1990,248,445,JPY,2005-10-17,50398,962
20003,5507415588,2022,92,644,BHD,2017-08-10,70354,805
55951,9494441874,1979,76,971,CZK,2010-07-22,74641,931
69329,7129976360,2010,156,177,TMT,2017-01-09,45475,870
92687,5542074987,2022,25,824,PLN,2001-04-04,94782,323
37313,3066913827,1976,360,634,CNY,2011-04-15,16738,752
33600,4540616714,1994,666,237,LYD,2022-03-06,32410,821
39750,8179483634,1975,23,380,BWP,2021-11-23,18254,824
88124,3853503430,1986,255,315,HUF,2021-05-19,30400,796
47685,5350087683,1992,333,487,MYR,2021-08-17,53374,970
53463,4057064602,1986,650,889,LTL,2018-10-25,2246,595
53322,8252366778,2008,373,308,BAM,2009-11-03,65412,151
71120,2301163213,1985,489,727,TJS,2007-09-17,83682,43
96864,977658890,1988,785,285,PKR,2021-11-23,75449,596
25381,6614303695,1973,950,338,KPW,2007-03-30,32183,676
88639,2388832267,2021,664,567,MRO,2012-10-17,537,268
56611,7212620092,2005,769,330,ALL,2012-01-17,91170,415
14433,8127099334,1972,777,670,MRO,2020-08-27,25592,683
77230,6418503252,2007,762,333,VEF,2020-11-25,73397,162
18512,3043347869,2000,497,228,MRO,2003-01-23,96291,451
9266,9069757559,1985,547,376,SRD,2000-02-11,86835,974
37637,2165652037,1976,605,168,DKK,2011-05-07,46354,550
8381,2308606704,1992,177,139,SHP,2009-02-24,33563,13
84522,2799932984,1996,123,19,STD,2003-04-17,44343,506
24942,1652171046,1977,968,774,BND,2001-05-06,15253,428
76177,271844963,1987,649,251,RON,2010-09-23,78654,608
73426,3274472261,2003,470,224,HRK,2016-04-12,75832,258
55401,4615238833,1971,653,655,MXN,2010-09-09,57600,462
51928,6445319866,1990,585,565,HRK,2006-01-21,78475,835
1925,6095198520,2018,395,864,KWD,2003-07-31,29073,276
76583,5306313250,1990,536,152,SBD,2013-06-04,8411,405
53344,4285518015,2024,540,199,ERN,2011-06-24,5301,147
5796,6408674575,2000,39,578,MGA,2017-07-12,97254,843
86914,8736093486,2001,392,303,TMT,2019-11-25,37612,393
54511,4167231881,1996,937,384,COP,2017-10-14,25940,755
87197,7429800428,1993,396,891,IRR,2021-06-28,97260,292
57568,1096541151,1992,739,121,BHD,2018-06-05,32198,18
99899,9762124648,2007,951,306,STD,2015-06-04,10333,388
80405,6190685250,2015,136,17,THB,2004-03-09,22806,594
65107,7309078399,1975,764,322,MWK,2003-04-24,97955,722
4036,2480390247,1978,956,539,YER,2016-08-09,16872,290
50821,8285722119,2009,248,531,BSD,2019-12-14,70218,329
65656,6223532775,1992,585,969,QAR,2017-02-20,6618,60
61326,177231384,1980,288,786,NIO,2009-09-24,52499,603
50568,4691339926,1972,228,808,CUP,2013-06-22,80746,859
31275,9294525979,1982,249,622,SDG,2012-02-23,39792,86
52698,618146461,2020,964,234,RUB,2002-07-03,21081,81
48321,9866183035,1972,881,6,VUV,2012-02-29,91544,357
26539,9640569458,2021,356,342,CHF,2012-03-13,26510,941
12112,6961753829,2012,494,418,JEP,2022-01-23,53748,850
23126,2004139475,1970,111,788,BWP,2011-05-30,30024,286
13882,4509751605,1984,859,21,CUP,2009-09-15,18349,77
52031,3456635583,2012,459,900,NPR,2010-12-26,7926,121
30758,5529241606,1988,930,210,LAK,2011-11-05,79615,300
54360,4874332937,2006,171,747,TMT,2001-06-20,13070,866
3196,2895120276,1989,399,14,BDT,2003-07-14,7182,181
50667,6750453826,1998,519,543,SLL,2001-07-01,69104,791
39241,6670273760,2021,429,114,QAR,2010-02-21,69487,782
92728,4028786604,1989,42,298,HNL,2015-05-27,6190,15
61753,4020977878,1971,139,393,LRD,2020-12-24,31537,662
24593,9880777873,1976,371,469,BMD,2008-03-27,99485,738
16892,2085254391,1974,352,9,SCR,2023-12-16,5572,856
3675,8371391966,2008,99,209,SDG,2017-02-01,93019,536
85742,4750945344,2003,687,673,LBP,2017-07-23,20096,455
28579,5787629878,1986,328,135,BSD,2010-03-28,7583,428
42695,7483806357,2014,166,925,NOK,2019-01-25,27229,854
84984,8792288935,1982,253,811,IMP,2017-01-08,33955,901
2520,6985220486,2013,582,902,JOD,2012-11-17,16030,713
81286,9210707920,1993,405,735,MMK,2000-05-28,25755,876
33280,5800913923,2002,670,593,GTQ,2016-05-13,71932,598
34890,1694954115,1983,884,3,AUD,2022-05-17,57361,282
86128,7021801852,2003,924,439,KHR,2014-08-28,7340,453
61623,9675625721,2000,579,191,BMD,2012-01-10,6601,849
44945,2565143418,1970,237,382,HNL,2011-06-11,85952,713
9424,3837975499,2019,363,192,THB,2013-08-28,49871,807
66432,6183146265,1996,883,212,VUV,2001-02-08,17328,332
42669,2277635136,2006,794,373,SPL,2008-11-02,93325,725
76833,1838673059,2022,165,617,SCR,2021-09-21,52027,337
96827,7324210893,1999,705,347,TZS,2019-07-19,69570,635
83925,405893454,1985,164,97,BRL,2022-02-02,9666,408
58202,2083983433,1987,111,18,DZD,2018-09-30,59914,509
73767,8050405729,2006,804,375,ZMW,2008-09-27,25744,44
32526,3116180542,1996,402,673,PAB,2008-11-11,64182,36
54079,5008825732,1994,530,730,XOF,2019-08-15,27151,861
31633,4244106916,1978,383,513,MYR,2015-05-12,94352,152
61496,3893576700,1977,620,77,THB,2002-09-22,6153,433
60381,4263723538,1990,827,859,DOP,2003-06-01,80112,730
85351,6583640331,2006,809,206,VEF,2021-05-28,9794,638
29782,6992722081,1982,591,713,LKR,2009-06-14,48676,55
58633,127005389,2010,656,69,PAB,2007-12-22,28179,92
64672,665550283,2009,643,429,SZL,2014-12-02,3971,772
81172,709400724,1994,627,921,AUD,2006-09-14,1073,759
81781,1932161033,2001,103,15,MDL,2018-01-01,40959,898
40368,9195687397,2010,67,390,RSD,2015-03-16,96504,775
39640,5639584429,2015,93,683,GEL,2014-12-29,69895,637
99089,8395622911,2009,625,211,QAR,2014-12-15,79128,532
44327,4055411946,1983,397,804,GNF,2010-03-23,52683,945
54057,6547316538,1987,147,620,CAD,2022-09-28,40500,193
59351,3193789374,2021,385,242,RWF,2007-12-31,77939,520
22609,65281143,1981,401,565,SYP,2002-06-10,76067,61
97412,6401237677,1979,859,836,SCR,2011-03-02,23996,171
14446,1031280773,2006,265,143,SPL,2024-02-12,90778,915
90356,7211726323,2023,423,483,BMD,2011-08-16,50685,100
4794,9052490891,2010,4,24,GTQ,2008-06-14,4493,895
70743,829051888,1985,237,164,IMP,2010-02-01,8865,436
58907,4711105647,2015,183,846,SAR,2021-12-13,71798,601
17918,8825384274,1970,584,985,BHD,2014-04-25,78190,817
52209,9483327660,2002,281,376,GTQ,2004-07-19,17181,615
2913,8508130957,2004,291,439,AOA,2002-12-17,11800,530
43479,6805845392,1997,270,736,HRK,2009-02-13,82209,649
39746,2396309033,2007,427,309,LAK,2001-08-03,89335,13
36571,454010278,1989,331,643,VND,2009-12-08,69769,925
55017,2954654327,1994,511,316,JOD,2015-03-30,96298,281
44853,2702982622,1992,150,501,CRC,2021-09-25,18229,454
53838,8379512317,1975,273,911,HKD,2023-12-18,2945,388
78324,4727375662,1988,638,697,MVR,2021-01-04,95131,294
19304,9783696328,2003,601,607,SZL,2019-08-05,43545,20
43300,9233790111,1971,705,269,XDR,2021-05-05,15710,460
25499,4845318969,2001,844,729,BTN,2020-08-19,35991,138
7742,1301972075,1982,279,330,SAR,2006-03-25,76425,480
81442,1516428019,1994,161,750,HTG,2000-09-18,88979,348
24006,3447791245,1982,710,960,KZT,2021-10-14,87243,760
21956,5500643267,1985,326,119,PAB,2009-04-27,23906,777
26751,9910996970,2015,178,237,KRW,2020-07-18,74104,940
20459,31147648,1974,222,353,IQD,2022-04-14,15535,55
6074,7186463502,2015,741,875,BAM,2016-04-13,69149,274
94012,2805893468,2016,652,480,DOP,2022-01-04,70237,345
49464,3811137231,1996,805,565,DJF,2010-06-02,22473,13
66909,4669090587,2006,431,168,PAB,2001-03-31,21468,524
82433,2431400258,1979,334,737,VEF,2020-04-14,42318,847
18917,9900265469,1973,325,457,YER,2005-07-21,85690,758
7097,5225447329,2022,596,216,BSD,2017-01-08,59486,180
50694,8665498556,1995,432,485,BHD,2003-09-03,86351,945
4941,3252339431,2009,772,913,MNT,2013-10-06,38289,250
54976,8127786895,1998,643,518,RSD,2018-09-12,41733,717
87636,5858163021,1989,255,86,BMD,2011-05-01,78584,736
90228,6968151813,1997,607,70,WST,2006-09-13,10739,641
78345,2791561013,2005,832,667,SGD,2020-07-17,12415,409
90690,3503230512,1980,157,804,CZK,2003-07-30,54337,189
3554,5936539015,2023,951,375,UZS,2007-03-20,63790,995
63672,6621623413,1976,485,711,PKR,2017-05-03,165,799
41310,535368245,1981,228,20,AFN,2023-02-06,46013,293
48578,7610598085,2023,194,72,GMD,2011-01-17,79745,735
38767,2319152124,1997,736,429,SYP,2018-03-22,57242,907
15839,878711285,2022,532,487,NPR,2022-05-09,87562,851
13867,8793469766,1989,429,825,AED,2004-05-15,92098,740
21052,8932568129,1998,298,956,CRC,2022-02-10,36974,363
27322,5576833173,1997,120,552,NIO,2020-06-25,94565,143
94365,8183880195,2009,323,108,GNF,2019-07-20,88092,243
43877,848768694,1998,907,961,GEL,2003-10-03,63358,264
95392,1653276984,2015,907,949,CNY,2015-04-25,98497,633
15523,1970674765,2016,710,121,KZT,2015-06-29,51942,453
15870,6784840997,2018,173,144,CRC,2004-07-02,51613,66
14871,6154716693,1990,703,185,MXN,2022-01-27,80014,279
42325,3817509213,2014,854,110,EGP,2014-06-07,19083,467
35738,2242836613,1975,637,607,TWD,2015-06-18,39999,245
66178,1176595983,2021,733,958,LSL,2021-06-28,26768,492
40515,4886884120,2003,95,603,COP,2011-02-20,33703,656
73140,1666454967,1989,313,949,XDR,2003-05-15,86351,78
63385,5032941731,1972,884,829,ERN,2013-12-07,82149,471
82098,8237194409,2004,693,16,SHP,2004-06-20,35210,907
94123,3716721297,2024,855,918,MNT,2018-02-21,50498,548
51691,3764388820,2019,40,23,KPW,2022-12-28,90823,666
96255,4697289485,1971,650,246,BZD,2012-07-05,6190,212
99873,1388095712,2015,88,131,PHP,2016-12-09,86172,528
46626,1916037219,2017,114,345,MDL,2008-02-28,97664,245
34509,9253469872,2020,748,176,TJS,2017-04-08,84753,974
90439,815723311,2018,46,838,ANG,2013-12-13,27635,584
56230,4385330251,2016,754,178,TRY,2021-01-01,55203,948
69968,263328531,2019,957,104,NIS,2012-05-04,68204,93
93996,2124043915,2020,608,431,USD,2007-03-20,41166,736
64845,4808443983,2023,197,900,IDR,2005-03-03,75874,564
96517,1774712480,1980,720,582,JMD,2004-07-05,24303,435
11704,5968919432,1986,60,232,SZL,2007-04-02,9113,172
35154,5149591122,2010,53,208,LRD,2022-01-25,80464,582
95349,8981079411,2023,847,25,COP,2006-04-22,1683,156
88052,9884713896,1980,169,688,TWD,2008-08-25,48669,560
21966,1991755825,2004,222,821,TWD,2004-11-17,52657,530
6312,981249229,2014,248,953,UAH,2020-06-16,37218,835
66696,3871232908,1982,370,879,PGK,2011-03-13,44577,571
88545,3857144471,1999,560,880,XAF,2018-11-15,64646,673
50899,1918313998,2020,51,342,AZN,2012-11-02,26540,784
99291,7419151934,2005,150,423,AWG,2004-05-31,15265,100
11305,4548206887,1987,784,610,TRY,2010-01-21,22221,498
51116,8655626186,2011,346,546,JPY,2003-02-13,25233,553
42708,8349238579,1977,111,179,KPW,2006-10-03,7149,487
8983,9902828334,1981,102,455,CDF,2010-12-26,20627,826
28527,529371133,1983,194,331,WST,2015-09-08,18349,655
66327,7136258963,2007,493,474,BOB,2009-11-27,95950,505
630,2349094332,2018,447,530,MUR,2001-08-09,92803,774
12181,2173847346,2018,322,27,BSD,2016-07-10,63403,326
33193,2989768483,1984,439,363,NGN,2003-01-09,87639,290
39685,3915304302,1983,942,633,NIO,2003-06-01,1610,242
96467,3862885005,1986,613,799,JPY,2009-04-20,32336,475
12301,7203626318,1991,600,718,PAB,2018-07-21,68171,53
375,3109566321,1986,566,479,NOK,2011-12-03,12674,317
7288,9910356153,2000,625,389,KGS,2021-10-22,76167,871
31032,3010620746,1978,640,30,SLL,2006-05-26,97687,886
28949,7408866226,1982,177,321,BZD,2010-07-05,50350,102
98459,9654123707,1992,98,339,LRD,2010-04-20,62152,998
19802,6735668344,2020,810,27,MVR,2020-10-30,92200,922
45979,9090811470,1995,911,119,BMD,2021-09-13,24709,402
38092,262200214,2004,753,608,SEK,2005-04-30,39064,854
16844,79077951,2013,19,424,HTG,2023-04-23,9987,962
20422,6666517881,2004,346,391,CUP,2001-07-18,89431,875
74825,7072113178,1980,287,276,KRW,2016-04-28,13187,157
1532,3215331222,2003,486,130,JEP,2023-02-11,46975,395
57455,7098686551,1976,605,820,AUD,2023-08-06,47161,387
84803,2247397634,1995,753,968,IDR,2005-10-03,29506,341
33619,4386552439,1976,244,876,MDL,2019-12-14,61176,877
18462,1936383162,2022,585,865,GYD,2021-01-16,3518,777
76376,9767978172,2000,916,890,JOD,2015-01-08,5394,144
42809,8297958382,1998,242,741,MZN,2009-01-30,66345,365
59701,4911709681,1982,120,166,KRW,2021-11-08,4537,430
46717,866057490,1994,748,962,MZN,2014-02-27,23798,814
72634,4715507185,1990,726,413,UGX,2005-09-28,32671,984
91100,4806758394,1980,612,590,MOP,2000-02-27,19572,305
65891,9377747093,1993,980,108,UYU,2022-02-09,78184,186
34936,7359686929,2011,630,254,CZK,2018-09-16,90514,336
40457,6819217483,2015,160,662,USD,2004-02-01,89856,437
196,2117517331,1998,855,120,BWP,2004-05-29,28553,843
66781,6410340926,1981,762,427,MYR,2011-11-27,5059,36
52287,2752925508,1980,778,14,STD,2004-09-10,48640,782
1101,4490573129,2017,56,166,VND,2010-05-10,90928,716
27472,162961525,1991,91,786,XPF,2019-04-17,34739,84
93698,651609262,1987,829,120,MOP,2015-09-20,69787,287
28847,4158194620,1995,838,613,JPY,2024-02-25,89645,50
20119,6188985976,1971,627,10,CUC,2004-03-06,56720,112
73450,3853867452,1987,10,430,MZN,2007-11-13,22119,373
10468,4709946271,1983,795,988,IRR,2011-05-29,74258,769
30865,887392224,2019,810,458,XOF,2017-02-22,32903,104
55962,9542696406,1978,453,403,PHP,2012-05-28,21168,25
34936,5489571890,1993,456,328,SYP,2019-01-17,59931,24
8074,7399910080,2011,550,625,DZD,2010-03-24,17988,369
81567,6655396619,1994,192,423,ZWD,2019-07-07,1590,883
45699,752728699,1987,509,214,LYD,2018-10-06,85983,266
4960,8411579992,2020,93,172,HRK,2004-04-22,35587,524
2146,5679179487,2012,48,670,CRC,2022-11-21,25589,383
22631,2479889329,1998,169,920,NZD,2017-02-02,91739,255
72005,1341079595,1989,819,792,UZS,2016-02-20,7835,523
79102,1827096337,1988,377,923,DZD,2017-08-05,25537,777
36944,2438360791,1972,762,683,BRL,2016-03-06,81022,340
6103,7322181302,1974,302,243,CRC,2021-09-04,86807,840
46844,1687568626,1996,159,236,PHP,2013-04-23,14144,177
64193,398722948,2006,800,58,BIF,2007-03-13,4560,627
32050,5316973486,2003,486,500,NIO,2023-09-27,59603,40
30308,3620006256,2024,786,648,GIP,2022-02-07,18092,576
70636,3982258559,2009,991,7,FJD,2014-09-23,24781,31
89792,7086586544,1975,608,307,BRL,2017-10-17,174,500
26446,3245839908,1997,787,736,JMD,2014-12-08,32671,145
46904,4142329942,2005,157,783,BTN,2011-08-16,19311,849
85953,7028206081,1992,997,926,PEN,2017-09-02,44110,260
39695,555255742,2009,114,500,UZS,2000-06-02,57347,557
22855,9853308820,1985,778,164,PAB,2016-06-14,9839,917
44394,3535723839,1972,603,220,ISK,2022-01-15,3321,526
58434,5092219046,2015,583,111,TWD,2014-09-05,15414,662
92728,3451111819,2013,418,358,MMK,2012-01-17,53347,201
59364,7266914756,2011,746,363,MRO,2007-03-23,86851,55
55300,2084675544,1992,538,283,AOA,2022-10-30,40881,400
68868,1180018326,1993,99,768,ETB,2006-02-23,43691,539
56395,9636526066,1996,661,554,SGD,2013-02-14,55788,770
70335,2828376316,2021,5,526,NOK,2005-03-26,55562,120
45876,314185287,1971,477,677,SLL,2017-03-12,56984,536
51423,3458875650,2007,804,868,UAH,2005-06-09,72337,437
66613,1428368116,1970,574,701,LYD,2016-02-05,94096,969
55593,3585156172,2000,779,312,RWF,2020-04-25,33943,202
88805,3803526169,2024,980,154,LSL,2018-06-16,25466,160
696,5447607802,1989,658,744,MXN,2011-07-24,15087,687
27321,2309168173,2009,948,431,TMT,2003-04-20,85562,399
91171,2558347288,1999,491,446,TMT,2021-10-23,23433,119
76675,5172462272,1970,755,16,CAD,2011-10-18,48383,903
37128,9091341759,1984,746,894,MNT,2012-03-26,89499,991
517,3572674254,1972,726,629,IMP,2009-01-08,5916,480
40794,516572698,1973,60,288,UZS,2013-09-19,367,494
77814,9524316819,1973,76,494,HNL,2014-03-31,40266,193
64358,9955532557,2013,865,764,MWK,2017-11-06,90205,570
79745,7429631827,1987,782,601,MZN,2004-12-01,24694,72
58117,1094631704,1988,564,636,EUR,2006-03-12,6838,946
12637,4311625921,1986,3,216,PKR,2005-01-23,36634,701
89545,9298324906,1976,962,674,DZD,2009-09-21,27875,87
55145,3795008179,2020,135,15,USD,2004-09-06,97598,362
67642,5553595276,1998,808,141,UGX,2000-07-19,42827,492
75532,171861474,2004,155,147,NIO,2008-02-28,78035,235
15054,1793936273,2000,193,399,LBP,2010-03-20,22773,179
14768,9477701475,2010,935,683,XAF,2011-01-04,37963,918
20003,1868158848,2020,824,523,ILS,2013-02-15,29073,316
2804,1909765771,2021,603,284,CRC,2010-08-06,48842,384
19043,9160533139,1986,504,622,LYD,2015-08-11,76201,649
40322,1272743849,2022,402,585,KRW,2016-05-10,91282,510
81053,7167820600,2023,251,752,HKD,2018-03-01,45806,260
96892,3634322477,2023,806,563,UAH,2006-10-21,42035,181
46983,1133424646,1977,355,87,ISK,2007-12-03,8073,883
