CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
79614,1651032939,1987,894,7pM7,26vn,2042,2598mkDIP1,1982-04-18,4248boWSJ3
46454,8859507963,1972,202,4ip7,67YK,44273,7383SLeeE5,1989-06-03,0296RAzkp3
31032,2558186506,1989,62,9WH9,49Ec,58894,6515zLiDq4,1985-06-28,4957TeiDx6
16123,4601346684,2019,197,8eY1,53Ha,66381,8876cwGlb2,1982-10-19,7471zdZRC6
16123,4601346684,2019,195,7Vf5,07mO,20639,3396vZXiy7,1977-04-20,4459xveQm9
38116,9859690587,1973,824,7XG3,28Wt,31874,8481ePvaR5,1990-05-14,4303pvpev1
38116,9859690587,1973,399,5Rg7,40fo,34668,5516ktDNm5,2011-02-22,5617EnErs3
38116,9859690587,1973,948,3Qq5,94Mw,70218,7833jJEJJ3,1973-04-08,1915IpyEV5
36696,6380840997,1973,595,8ug9,53Hx,45662,8231XtOim0,2003-05-24,1832fyNwA3
36696,6380840997,1973,665,8ip1,71No,60617,1677hkLry4,1991-08-29,2238iyiXt9
27754,8093088444,1979,606,1jy0,26rE,25713,7921RJYNC9,2001-10-08,6584MVGIM8
27754,8093088444,1979,838,3FK1,53Bg,76886,7417BnMcq1,1970-06-23,6445OmdzZ8
65190,4311483528,2008,725,2Jc6,71ri,56094,3804bLMzj2,2019-12-22,7705MnohZ1
65190,4311483528,2008,671,4ue8,89NW,37697,1953ypPPX5,2022-03-26,6402iniet2
48628,1831603784,1971,921,2Tn5,26jc,73352,4054cvVHJ2,1992-02-28,6932VQuyV7
48628,1831603784,1971,605,7SC4,11ry,6413,3961kDvAQ4,2019-11-01,9900oqGYZ5
48628,1831603784,1971,685,4ib5,58ro,33993,0465aGqyK3,1977-08-23,3610iwNaG9
35758,3399308850,1983,881,9yv2,96eQ,30705,6799tXjOJ0,1986-07-09,8897yhnkK4
43808,8189907729,2022,48,0JV4,48yY,50260,3803jdbGM6,1979-05-08,1021sKhJU4
16055,7593697462,2001,443,9Ts6,75Fr,49997,7588TomtP4,2012-11-21,7366xAVvv4
16055,7593697462,2001,569,0su4,43NJ,26634,8851Tkrce8,1988-12-24,4244ggDRE9
16055,7593697462,2001,638,7ht6,58VE,87791,4093jYRRT1,1971-08-15,4020JHGJN4
74875,7074322194,1996,819,4pR0,62Ow,32715,9574tmdJn2,1973-08-12,5506MgBmT7
12551,2413544175,1980,669,5kb0,16SM,19377,3011VoWbu3,1978-12-08,5113DdjJK5
36646,2335278909,1970,610,9pl6,58xx,86278,4847XQfdv3,2012-12-08,8328ASExt1
36646,2335278909,1970,864,4bU1,47Xz,23672,9611nLWWb7,2015-01-27,9207ZdEBL1
36646,2335278909,1970,355,3uT7,13mI,60189,7794rZDPJ8,1995-03-11,6440qzIjU1
79745,9583147294,2007,712,4KD2,74dL,80434,8279lJZGx8,2012-05-24,2451KqZKi3
79745,9583147294,2007,485,3EY1,39Xm,79471,1219ZtSYO4,1990-05-01,5880NZesp1
79745,9583147294,2007,238,6ad4,59qb,62300,0460bjRhC9,2009-11-18,5736ACloN2
31083,9878219372,1985,624,7jz7,12Zg,32906,9353XuHmP5,1971-06-16,2164ZtZdq4
31083,9878219372,1985,108,2FQ1,17pW,20127,4946JPQaT1,2006-03-12,0228AIlwT8
31083,9878219372,1985,742,6VX7,54sp,5011,1106EhtCK2,2011-02-24,1814hDWEL2
80041,424732149,2012,856,4Ta3,19jr,72337,8625HRxgC6,2006-01-14,4383HUkds7
80041,424732149,2012,44,9vE3,88hU,84394,1492dgwaW1,2008-07-18,7967ZkYxj3
80041,424732149,2012,17,9XR8,84uY,20051,0143wyZAV9,1974-12-04,4810aSqdj0
9547,5892992223,2014,46,5KG1,79Ek,59551,2312msvdv8,2000-04-06,8780YVdOb5
9547,5892992223,2014,725,0FF2,85Xz,63749,4230LdYGk8,1973-09-26,4153FmIXM5
38457,1157209492,2000,848,4QU8,17gd,8616,6498QKiMZ7,1983-06-06,9353DnqOr0
38457,1157209492,2000,923,5iD5,64FS,60438,4547ZDgsF2,1982-08-19,2824PPjsH7
38457,1157209492,2000,131,1jg3,26ar,37686,8985tsWre8,2015-08-28,5467JTWiu7
44262,528368357,2019,677,5tA0,12MH,37253,4324vCudV0,2005-11-21,6536GDrco8
44262,528368357,2019,188,6Tx5,33ic,61651,2169RRaGe1,2011-10-24,9844cMwTZ5
44262,528368357,2019,260,2zP0,54Tq,94111,8344vpuKI9,2015-01-14,8398jxaRD2
94868,9301926256,1979,228,0tG1,23QG,96172,3264NRRWZ2,1982-05-29,5857pSvIc6
94868,9301926256,1979,357,8rp3,91CK,76246,5664TjQKt7,1975-05-11,6622kFKGi5
94868,9301926256,1979,844,7uQ4,04sq,69106,0856HEVkG3,1995-01-28,5233djVku8
7301,9971698727,2006,331,3VZ3,94ld,69178,1097rzSeQ8,2015-08-25,4720HywMN5
7301,9971698727,2006,845,7On0,05kb,36369,8983gtHKf3,2014-03-28,8042QYarR1
7301,9971698727,2006,32,7kV6,28rz,18027,8162iXtGv3,1976-07-29,2567UbpnS1
40522,5271696484,1989,523,8MG8,14kR,37382,4854iZNuT2,2003-03-20,6106tSYns7
63672,8884433372,2019,396,8YE2,06Jx,55295,3911WnEUq8,1979-12-10,3676kSjfd0
63672,8884433372,2019,409,6Je9,45qL,94362,0777ZKLbf8,1982-08-30,5814bkqFl5
39841,5513372461,2016,788,3mC9,06XT,1794,3299AGEiR3,1999-12-08,9256PZJdL6
39841,5513372461,2016,701,5FA5,96qI,55692,4445ycJzM9,1997-08-18,6152VVKlC7
39841,5513372461,2016,965,9ZK9,40me,14571,4096zAdrB0,1980-04-23,2605mZeoH9
35734,2223572514,2019,603,1hp3,95YL,83435,3008eXNpb0,1974-03-18,5435HuBiM7
57260,382363516,2022,42,3So9,81Ol,49359,1111PjAaI8,2012-07-12,6992upplV3
57260,382363516,2022,183,9wc0,36ny,18781,4918zdlmD2,1989-02-11,5626rmQxY4
57260,382363516,2022,461,1qy8,36ba,81152,9475FJUen5,2010-08-15,6870ueCNf4
5787,5425502153,1984,765,4gI4,69tD,35538,0228sCrZm6,2021-03-12,1859Fuzjz4
5787,5425502153,1984,802,7PX8,92Sa,75586,8690BVLTk3,1990-08-31,6442zfAaI1
5787,5425502153,1984,470,1YR9,59Ru,49827,2390efOZW1,1996-09-14,8511YqIGt0
80669,5875210057,1991,257,6gQ4,06td,26589,8028kajFT8,1973-09-19,2196bZGfo9
80669,5875210057,1991,256,9Fl2,88St,68986,5777qUWJY3,1988-04-30,7562woIrE9
80669,5875210057,1991,922,7As3,73Sv,42145,6164pdatD6,2019-03-21,8506XaLpr3
63269,8020407395,1975,164,2Vx2,91Im,40784,9296jUusB6,2003-09-02,9572Logjz8
63269,8020407395,1975,429,6MK3,72GO,52889,8444FBSWq1,1981-03-12,7593BVjOq7
94717,7360942962,1976,887,5kz0,76js,48410,9985rxtow7,2009-01-27,4043cEwZF8
93290,7720048686,2023,871,3Xw6,00Xb,56526,2000godKW2,1970-04-11,7097Vlwsl4
93290,7720048686,2023,416,5yC7,40GE,62520,4881TKzhy9,2017-04-20,2523QSzdp9
93290,7720048686,2023,324,7JV6,06QQ,5267,3786jROxs9,1987-03-12,1699SODfV5
48461,3250165436,1995,925,3ol7,07qR,47984,4863jiLBJ7,1990-04-06,8624kVYrs2
35629,1439261750,1993,369,5Sp3,51EX,94880,5154DYNPF7,2011-09-07,0884FyaLK6
35629,1439261750,1993,754,2Cv3,81sK,89982,8223HJhnP1,1989-12-25,0582ZVvVO9
35629,1439261750,1993,860,2WX6,87Gw,69083,0088phFIg4,2000-10-30,8177UKWoh1
80229,5185874667,1997,650,1NY4,50RM,25423,7249dbeuh0,2007-06-18,5967IkPrJ5
80229,5185874667,1997,259,1UY8,75VL,8552,6447mAKeM9,1971-09-04,8717zvLyU0
69772,8459409954,2010,777,7oM7,39Vc,78742,9739qlHLv4,1972-03-27,7473kemTt7
69772,8459409954,2010,522,4hP4,16uW,77443,3884aCZcw8,1977-01-21,3197YXAMy3
69772,8459409954,2010,75,0wA1,60RB,69774,6664kyYGz6,1975-07-28,4961ZQAgw9
44672,7151169904,2011,736,2tD4,23lW,89401,9294MPUvU4,1970-06-02,5400LbKIj6
9986,440517125,2012,76,9Yz5,91JP,70218,4340IAzdK3,1970-08-19,4265IjqQS6
9986,440517125,2012,717,8iO3,75fP,12666,7396GEVks6,2007-10-25,5413wdajA6
9986,440517125,2012,584,6Hh9,97Ml,43351,5607bSdaC4,2023-06-20,9545tDLOa4
70073,251838069,2009,924,4KU5,04zp,33311,3418kMYaq6,1994-10-09,6716NBxni8
70073,251838069,2009,556,5Qh8,79Hj,43399,7296NqzJQ9,1971-04-20,9548rlBtX3
34164,253409968,1988,629,3AT3,91oM,28414,2422dmjzT4,1982-02-12,3043VtRVf4
34164,253409968,1988,158,3vp1,28IS,14351,4285ZPyEh3,1998-08-07,9441zsZDQ7
34164,253409968,1988,584,1rW8,08Kn,89139,1588KXeSr8,2015-12-14,5985NACyj1
1734,7284852574,1986,432,6sC6,97XG,6769,1554mmuZt7,1983-03-20,0036ifacn3
1734,7284852574,1986,936,3Me3,18Hh,65874,4636rOOnG1,1994-02-23,0940DpDzQ6
1734,7284852574,1986,809,4yB3,20te,55597,8803ruJoC0,1973-04-17,0281pSCUb5
98149,9649986075,1980,732,5dX1,66Pb,7199,2713Tishh8,1989-08-02,7022EFxoI9
98149,9649986075,1980,722,8Tu4,44eJ,55600,8341HkvkK1,1973-07-07,0069HdLzq8
39882,7169958001,1986,745,9iz7,16aA,72462,3179lBSrw0,1981-05-13,1230YWKhg5
39882,7169958001,1986,102,8rE7,38bV,32002,1240BqVxY5,1981-08-20,3780NKGzM7
39882,7169958001,1986,950,9PD8,99Fl,80828,1816pYtJM6,1984-06-21,9976EveAW4
9424,8859320308,1973,786,8ql3,59VF,49130,5846KZovj9,1991-12-23,1753KFCEn8
58567,7610832526,2022,954,0hb5,07yr,4855,7527HLIhX5,2019-07-12,1773JQYxp1
3469,4185657804,2016,843,7Oy5,30WZ,95162,6163Ihsom3,2022-08-03,2581YAZCP6
3469,4185657804,2016,523,6MN5,03JW,58793,1989HyurO9,1975-11-18,8519SfNjA3
98741,9129804749,2000,123,4Ug0,62rO,89305,5308PNtEf3,1991-03-10,3406zldXA7
98741,9129804749,2000,279,6kD2,73bl,88145,9067rXurU0,2017-01-20,1812MeCPn9
54382,6290868063,2019,782,8RL2,52Vi,76608,1436CHfHb2,1980-05-03,0856ViiSR4
54382,6290868063,2019,380,5SV6,89wi,66332,2660Adakm6,2015-03-18,9557yiUDY1
54382,6290868063,2019,558,7Bz0,25gp,90092,6927ZJjOV9,1979-11-14,4278SXlIa1
14145,4208473448,1990,326,9IM6,20VU,5224,4214wVuGT2,1995-02-07,3309fudpy6
14145,4208473448,1990,253,9Ck6,25HB,72025,5166SGVJC8,2003-04-27,1481QlyNT7
14145,4208473448,1990,521,7Sk0,04TI,88483,7851YloKo1,2023-08-28,2760kwppa2
7347,4158135055,1976,25,2qb3,95TW,86307,5132bPkUR8,1985-01-04,6213GssxL7
7347,4158135055,1976,67,3XG6,14rI,57996,7445MgkQy6,1993-05-16,0983QypDp7
7347,4158135055,1976,704,6ue4,34BQ,22329,7242ZTuwI4,2004-06-15,4123KuKjC4
83393,2303570021,2024,203,1Nx5,40JX,55813,1674AqtgD7,1998-11-29,1547vBFkh7
83393,2303570021,2024,721,9Zg8,82qC,20426,8762HfHFc9,1986-02-02,3433gYEIz4
83393,2303570021,2024,34,7SH7,40oQ,20674,4091xLQyq9,2010-09-02,1838TosqY5
58181,291234566,1977,651,4Og1,36fz,54745,0488Ufsuk4,2017-07-04,0256weiOL6
58181,291234566,1977,243,0Jm0,25yF,84912,2614VADCj4,1970-06-30,4001BCdLy6
70420,9713942752,2020,847,9DB8,38VL,88384,2718ASVMX6,2008-11-06,9576pxEBY7
70420,9713942752,2020,371,1tr7,68gD,55149,4971wanjz2,2000-11-17,7335ZSdpA1
50319,9659179588,1983,977,2ZU1,36WL,7124,2779SxpEt5,1972-04-13,4359QuZem2
50319,9659179588,1983,533,0kY2,19BM,85172,6398dAJiG3,2007-09-07,7932xxkiL3
64003,5191249722,2011,212,8dp4,67zZ,76167,0022JkRaj1,1980-10-07,1753pKDnT8
30456,9653236032,1971,625,7wC1,52TX,50685,9227Yuwhn8,1994-02-13,4835tvBKL1
30456,9653236032,1971,727,2rx7,69Ai,10890,2497hzUek2,1980-01-26,3894Excqn8
30456,9653236032,1971,477,1hV3,73KP,65482,2100gmeJh4,1988-11-24,7828ceHgO6
93814,6451691967,1984,686,1EQ5,93db,83324,9310pkedd7,2006-04-10,1416JTTKN0
33336,1831574523,1987,986,7wY3,94SG,61428,7381UBhRX2,2013-08-17,6992VlCVQ1
33336,1831574523,1987,513,1Eb1,79QH,50951,3421oqtjO4,2011-03-09,9523mXfik7
33336,1831574523,1987,651,1Jv9,41lL,66148,3622kFCyH3,2008-07-07,0801ejMES7
59746,2312296059,1980,794,5ss6,96uy,79737,6206XlYnG1,1997-07-13,6716YPnmu1
59746,2312296059,1980,350,7Zd1,76Wp,62799,1585yDQvT9,2008-03-16,6779PeHfl4
6650,4895595953,1979,891,9Db3,26GU,48013,1124bHFfu6,2008-11-29,6987daKlg1
41329,3599717044,1970,509,1fF7,30Zz,47395,8667JrAkd5,2009-04-14,3014mZrlE3
41329,3599717044,1970,954,4Rz2,85Lv,72313,1311Lcvpb2,2022-06-12,6566fgpzi1
41329,3599717044,1970,165,2ws9,03nK,80870,0918IGnfy7,2020-11-06,0737cifhr6
62551,4504466503,1990,970,4xV0,09us,49366,0021LWbso5,1992-12-01,4882TJObW0
95709,1517509525,1990,80,5Dt0,13jr,73460,4640TMuQp1,2020-01-30,6466IUhZI4
95709,1517509525,1990,717,4sQ3,39Pz,47651,4872igtJU8,1993-11-24,6080zzaFr2
34528,6649837300,2024,184,0Da3,61Nb,67290,0056oXRMI0,2013-09-17,5177cIyvf7
32804,6754332849,1994,674,1pg6,16Xv,91942,7915XIUns0,2001-03-11,1669eFfiQ6
69469,4300751437,2006,131,9tU3,10XO,1304,6502EgECM4,1982-06-27,5657VciUx0
69469,4300751437,2006,986,8Qt3,31PA,80067,4262LMNct0,1993-05-06,3009cEVim9
69469,4300751437,2006,676,5NV5,00RY,24193,2071SRsaP1,1970-09-26,7194pifgV0
91041,551172205,1973,66,4ZU7,64Tu,87964,3756KBPDy5,1991-02-28,2841gWzti0
53838,7456062,1992,39,0Ow1,78Qo,78216,7065aRzhL5,1982-12-20,3006PeYsf6
33725,8069979680,1996,210,9KJ3,57Nc,85394,2312LqysU1,2020-04-03,1157qXZiY3
33725,8069979680,1996,80,9sC3,83KT,74600,0336fqIQD4,1992-09-07,5195ARswZ4
94329,6060166386,1991,669,8rC8,22AR,26964,6552ZOlXV8,2019-12-08,1713gvKmo6
37575,1613445503,2010,250,5zZ2,78PW,93054,7333hDPHt6,2001-03-16,5446GIGEB2
37575,1613445503,2010,350,2Wh4,33Iz,75211,3863sulso7,2002-01-16,7927RkHWP8
37575,1613445503,2010,858,1Ib3,99Um,7926,2398mQfAT3,1990-04-26,0822theJt1
28908,7009820637,2008,862,8tA7,81CM,83191,6088DOmOW2,1978-02-10,3417SgtVf2
28908,7009820637,2008,834,0aN6,16nJ,84620,5792sZDdd1,2019-06-07,0470mhFZk7
30080,4446780115,1986,721,4RI4,98pQ,69935,4818cHVEs6,1974-09-09,0838naGHl8
3983,8271928258,2001,727,2Ak6,27lm,69104,3828ouJNk1,2004-06-03,1938vtSkn4
3983,8271928258,2001,611,5yh4,48VJ,12386,0541ujknb5,1970-11-02,9231rBUNU3
3983,8271928258,2001,42,6qW9,71ii,72259,5983CFGtr5,2008-02-04,0441ixShF4
24613,7593090168,1977,669,5CV8,74PW,70279,8347nBTJx2,2024-03-16,4917mseuh9
33575,5897536439,1973,270,5GG5,85DT,75659,5194eLRwt0,2011-12-21,0619EJhWw2
9886,3585163506,2018,741,5Nb6,95vV,38779,4396gZHCO4,2023-02-10,0751gmsXS2
9886,3585163506,2018,65,6IS6,08zX,23425,1204TGbZf6,2015-11-02,5889MhwMP9
9886,3585163506,2018,805,4lb0,20dy,33978,8400ORGQV6,1993-06-12,5960LGzyr2
60348,743796206,2024,407,2Wb4,89FK,87918,1251IUNJO0,2002-07-25,5850IofLP6
55309,9051381197,1996,955,4DP2,05Ff,25323,4315DLWah2,1976-01-31,3669mOKET4
55309,9051381197,1996,733,8fm6,91YQ,36175,6961vYOxo5,2014-03-14,8764nfETo0
48343,2455547450,2021,306,2cO8,82Jw,39180,3987PyQqs1,2008-02-16,1077jtuIo2
48343,2455547450,2021,839,1GF1,49lA,6089,0690fUgto5,1979-07-13,7275LsQGM8
48343,2455547450,2021,882,4Tv5,59Bu,24303,3152NQIhy5,1979-04-27,2176YOrHl5
71654,2012510601,2020,442,4pd8,48PW,47120,6415Xdypp2,1994-10-09,1165lUPLf1
71654,2012510601,2020,136,5sM0,32Xl,99660,8173VzvSX9,1976-06-18,2134SJscv5
45441,4308982934,1972,208,9Cf6,77fL,7177,1509froyM1,1983-08-23,5718TxkXG4
45441,4308982934,1972,631,7vs5,88Si,62966,3724yZMot9,2021-09-12,0435TlHlz4
41679,253249452,2024,867,9mF7,87ga,11355,8133HHRpn5,1977-08-07,2279aOHyV9
41679,253249452,2024,247,4Xt4,45Jw,90737,0742qsBQu9,1984-07-10,1385iuXCG1
41679,253249452,2024,103,5Zj4,90Xu,53731,0749Nfxnh3,1977-07-27,8843gqymp0
15617,5355308987,1994,895,3WR3,16gS,84934,1481aDAkD5,1976-06-22,7641ausvo7
15617,5355308987,1994,336,8dp6,01zf,70284,5914pmyui1,1977-02-01,8021qxnwV4
36200,9996099976,1988,143,4Nk7,52DI,81696,4339OAEAd5,1982-04-10,0519dlXGv8
32917,8092263182,2021,146,3wn9,70VA,71932,0105SvXFp0,1993-09-05,9750XDHUG9
73450,4681306867,2005,536,9cT3,16Fm,35415,1417SzUJK4,2022-12-30,0557XSqfA1
73450,4681306867,2005,850,6BU3,05hK,41077,9256fbFEn1,2017-12-25,6486KHDFA8
90081,4716293624,2006,289,0Oc0,25TD,28171,1360DVEvK9,2000-03-13,6027xFasN9
90081,4716293624,2006,585,4MQ7,62CW,42768,2956tuelA9,1990-09-16,4950bTPyV0
64801,5809743456,2002,562,9An8,14Xd,7788,5412ETgQP7,1989-05-17,6487jfSUj5
44844,976983127,1973,924,4vE4,37yG,44843,8401dgsQX8,2004-08-01,2392fWHqx2
44844,976983127,1973,949,1CO8,92We,18539,4547zFTYU2,1994-10-14,3577XzRvS9
44844,976983127,1973,233,6AX0,13SW,8632,3543YlOTs5,2004-09-01,2493FXxAW6
28548,3163400166,1984,147,3dD9,13fr,33230,6317JfXAx3,1988-08-26,0321oNiuD9
28548,3163400166,1984,595,5WJ0,37HK,85497,0455gYuMD3,1974-05-30,1828kLoBb4
54856,3057839818,1971,224,5uJ1,52aB,14803,4060lzTfj2,1976-12-14,7969YVzCs0
54856,3057839818,1971,853,6XA5,05Ot,88760,2582KHhLX7,1980-09-20,1492eJSAq9
41025,9805884293,2002,589,8kW3,62Zm,47568,2101qtOrH2,1977-03-09,5665rPakD5
41025,9805884293,2002,415,9ee0,07Pj,86991,1405PtlAM7,1974-08-08,3417TXZdU3
41025,9805884293,2002,886,9Vz8,21Yv,37621,5060lUffy5,2001-06-04,1155mmQHY3
31605,6407152226,1971,868,5uF5,17Ax,87163,0629PQsNq9,1990-03-12,7118gOubL8
31605,6407152226,1971,844,2hJ4,25AL,88971,5323XnhkR2,1990-06-20,7612ZbWqy4
31605,6407152226,1971,145,2sY6,34is,88059,5731tmiNL1,1983-03-22,0038kKjPh5
33467,44574983,2023,138,3De2,08Qd,37345,2489plaBJ8,1971-05-03,0746nrQGQ3
39057,3809772205,1972,864,6QA2,92va,64692,9958jyBLR0,2018-05-12,2229ZaFqg7
39057,3809772205,1972,749,4ro0,36NH,83569,9538ZrksY8,2023-08-16,2414ijNNU3
72257,5154959579,1993,285,2qe6,54rW,58476,1171ZaHfz9,2022-12-17,8070SQdPK2
72257,5154959579,1993,827,6BI4,22lx,62199,1028xntSQ3,2019-03-09,7069WVhHf1
72257,5154959579,1993,211,7TN5,54Px,69968,4791LMFpX8,1998-06-25,9928bcpxX4
36403,6141104601,2010,713,3xp8,18kn,22430,8981xAied9,1994-06-06,3794QfBOF5
5429,501561884,2010,264,7Cr9,63PA,32450,1996uIeQF1,1981-04-01,3113QOAFA8
5429,501561884,2010,742,7xL4,37lO,5143,0916QjoiW0,2016-12-31,3075YzpMy3
90081,3887005232,1991,385,7eF1,39XW,57386,4717ehcgt5,2021-09-27,1277AUjbf3
90081,3887005232,1991,738,7pD7,23bt,50341,9531CuzEw4,1981-10-12,2716PpVGB9
90081,3887005232,1991,421,8xr6,78Hu,95826,3847YNkac3,2017-01-31,5564AIsQC7
76556,4583853561,1997,186,0Wy3,84HH,43387,0112NBhJQ6,2012-09-02,3636RcAsT3
76556,4583853561,1997,379,6GM1,32CI,94543,1183kkgBm5,2020-03-25,4808YjxFU3
5256,696347154,2017,409,1LV7,77OC,88794,9580xyRAz5,2015-12-16,8969AOoga6
5256,696347154,2017,904,2Pt1,39kt,66845,7848kbTHS0,1991-08-20,6449koZVv4
5256,696347154,2017,487,9PE5,47Sd,53294,4811Oqgvw8,1972-03-15,8824fCOcj7
26635,7558453830,1979,162,5cl4,96gw,37372,0217CbSCQ6,2017-04-11,8185rsbzg9
26635,7558453830,1979,910,3vC9,24rD,38841,5791ANvMl8,2015-08-19,0068SmVbK1
97474,8730522001,1992,71,4CJ5,87UL,92953,0923pgbQQ7,2000-12-29,7378JYkrH9
97474,8730522001,1992,561,1Zp8,95bq,97945,6654jeYve2,1979-12-30,4104vlGpd5
36695,7517968454,2003,170,8fh5,83Ui,6661,7856UebnL8,1989-06-13,6740EjpKn1
36695,7517968454,2003,92,2iw5,02Op,26966,0778XoJDc0,2000-04-08,1384nQBhh8
40980,7975545227,1971,137,3Pn2,89Vp,47930,7278uIuBO4,2023-03-11,3895HviEr3
75430,8223672599,2000,429,5Cw4,49GX,16129,8688WUeSn0,1976-05-02,9910QWRkq0
21236,688248187,2006,19,0Cj0,54Mv,31568,4946VYeGk1,2004-10-31,0743GJfTb6
21236,688248187,2006,877,7RA7,74PJ,78727,7127KKPJM4,1970-02-18,0079fkuKe0
21236,688248187,2006,490,6MO6,62Nk,28088,1107pXOid8,2014-06-29,0652xYokx6
26671,7649196634,2009,170,2zE8,26Ga,36126,7245VHGNI2,2015-12-13,1318PCZel9
26671,7649196634,2009,873,5Zg5,67xO,84050,8358dpBrS5,1976-10-09,4672LZrvz5
55771,679005863,2002,581,2Nw6,88wn,22884,6735YRmwo4,1990-06-19,4213MukoK6
31627,8412522455,2024,244,2Yg4,20Uw,10888,4013vuUxB7,2007-06-24,2767EHmAF4
19802,9512067593,2020,307,9ap2,49HM,10416,5872KGTek5,2000-04-20,6686BBlxt9
19270,7053541068,2017,275,9pr8,50vr,55193,7468fTKMO5,2005-10-08,3674UpJkz1
39293,2141201774,1990,751,6Gq4,88Ip,98285,7320RSGqo0,1985-05-31,9068ZUKsd3
39293,2141201774,1990,250,6Vf2,53Kq,40416,9480VOPnC9,1984-12-28,2090bUGwp1
69314,7722049530,2017,185,7Tt6,81qR,90892,4355sOLsW9,1986-12-29,2347vNGLd0
63395,6516848832,1973,983,7IR0,03FJ,62415,1342bAZoj3,1980-12-01,5842rDYEK6
63395,6516848832,1973,423,7nA5,53XF,91477,9514xQsay6,2003-11-23,3207WOhat5
63395,6516848832,1973,954,6Me2,43dO,65127,8300rrGsn7,1990-04-25,4696cotDE8
35705,7695742000,2010,874,7mI3,85Ll,88097,5435EGYWO3,1974-03-07,8257xErqa6
35705,7695742000,2010,331,8si6,62gX,73460,9624zLspV7,2016-07-07,5453BxdXy8
35705,7695742000,2010,496,9oZ2,35Kf,7872,9712RtRKr3,2015-07-08,7340YjmrA7
15220,2846175314,2016,483,9Jk3,43KM,79489,8111MBEjB6,1976-06-02,8015BUOUz9
2081,6144187658,1984,88,7Gl9,67KK,21727,3457SFfMo1,1984-03-15,2082jfivZ8
37080,6762025275,1994,6,5vW1,20GF,63562,1766XgoCB7,1985-08-01,3882nvjCc2
37080,6762025275,1994,917,9Pu9,99NG,72207,4551LldPB7,2000-07-03,6214hmCVl6
79061,9263294381,1973,948,4ih0,68hH,42438,8739fNcDq7,2006-12-06,4799FnWjr7
42767,7008930802,2005,765,4pY5,18Ss,45676,2177mjDhu3,2015-04-04,8934SrpQc7
42767,7008930802,2005,933,6Ki5,76kK,50457,7951jihNj7,2022-04-16,7127YXglY3
42767,7008930802,2005,706,3gf0,66pL,61450,9349NsTyo6,1976-01-01,1262GjuGH3
37264,1285563777,1971,394,1Sl8,89CX,76917,7306DIkgN7,1993-03-18,0815HRefr7
51553,6633636393,2018,729,1AA1,77oe,80652,8293PHILP5,2016-10-22,3162nRdQh5
39550,1434156976,2002,739,9oY2,01sL,75722,8554vEfFa9,1988-06-08,5523khUDO6
39550,1434156976,2002,37,5vJ5,11bM,93054,6869GuHjD6,1980-10-02,9850miPBC5
50614,7510339758,1981,341,7UF6,42JJ,80075,6302EfJCv1,1975-05-05,7310wJwLJ7
50614,7510339758,1981,190,8gp6,90hZ,72974,8697eteZY8,1997-07-19,2301LVdCy3
50,8071785125,2009,573,4sF6,23so,85613,1035SoGnA3,1994-05-18,2813qhssB1
50,8071785125,2009,522,7Te1,17kw,41259,3530INMCC4,1978-06-02,0437VLMZK9
37390,2665557015,2024,759,5Qt6,63gH,23265,1686lYxaQ0,1985-01-20,2789VuEET5
37390,2665557015,2024,889,6Mr2,39HG,28037,4167znlpa7,1992-01-24,5169joPJJ8
37390,2665557015,2024,273,5Yq4,13Ev,27154,0103EwRaR1,1977-12-26,5434psqiK0
93832,5391076591,2001,840,1KZ6,35PQ,20258,4943TwzpO8,1997-03-08,2227SIfey7
39642,6608153148,1984,658,3aE5,41dX,72153,6135jrhbV7,1981-01-27,2057CxJvI2
39642,6608153148,1984,534,6lQ9,50lY,86903,9666Bakmy0,1974-04-24,1657odJsQ5
18981,1522356640,2003,251,6Jc1,24Ba,75306,8677BaOOa1,1993-05-01,5529Ohugj6
12757,5020367645,1985,171,7RJ8,00vG,41518,0037XBdQq4,1983-10-22,0210LREIn9
12757,5020367645,1985,455,3CL7,00yo,29522,4370MngeF8,1990-02-18,3347HEmVL6
12757,5020367645,1985,346,7nF5,63UM,53026,7828axQNf8,1980-04-11,0885pOzdm0
29878,9242398746,2015,793,1iO3,33lD,69797,9842jhuRb8,1975-04-08,7011NGdap7
29878,9242398746,2015,696,6kn5,33WD,79505,8114LpUBV0,2015-12-01,8253WriPy5
29878,9242398746,2015,317,3XX7,78Dg,72476,9419EAGOa0,1980-07-01,0837VxtSt5
17117,8790925273,1999,903,2Zg5,99vM,10258,6340RrjCT5,1972-03-28,9325mWZHv5
17117,8790925273,1999,891,6bO4,51Tr,96180,4883XwLtG5,1997-02-25,7985HsMwc5
93048,9538015566,2014,306,7gZ2,57mt,95756,4712QRtwT5,2014-06-21,7188slfxQ4
52741,3898469809,2002,962,7XR9,72Te,23545,9219LjnkQ1,1978-12-11,3487tkDei4
52741,3898469809,2002,467,7zK7,10zw,21223,8684GMqaC6,2011-03-15,7658TPpRS0
3241,5484103785,2020,380,0cX2,96Cr,66193,0027AiUdw9,2019-06-27,2667CHutx5
3241,5484103785,2020,123,2if3,50TO,76543,2017memcK5,2013-07-31,1232KHHtk9
3241,5484103785,2020,666,6zp9,56Oh,14880,4393wcFAy4,1981-09-17,3088GYQym8
