CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,CustomerNo,ClearingDoc,ClearingDate,AllocationNo
79614,1651032939,1987,894,2xh4,30PD,21135,0956mWcQJ2,2007-08-31,4208xsehe3
46454,8859507963,1972,202,7HV4,67iw,95897,8422WRchf7,1970-12-12,0819yCZLv4
31032,2558186506,1989,62,7sO8,48HJ,12891,4558DyFDZ2,1996-01-17,3455IXkAv2
16123,4601346684,2019,197,0Hv5,90Jv,72030,0763QOxGb7,1970-10-15,3401MmlhJ0
16123,4601346684,2019,195,1ko2,78ul,8577,7354qHIug7,1989-09-27,5838nRdcy4
38116,9859690587,1973,824,2In9,58jg,30297,6863dZPjd9,1988-12-16,3796IEOEI8
38116,9859690587,1973,399,6Oj5,93SO,50963,5437MBqrK1,1983-11-17,9238hqzZu1
38116,9859690587,1973,948,4hg0,04sH,15396,4134NCOLI1,1972-12-14,1650uuhna9
36696,6380840997,1973,595,8DB0,96az,38721,0329ZzzDQ1,2005-10-24,8169FbYkL8
36696,6380840997,1973,665,8OR2,84tq,9964,8177Jvrkq5,2003-05-24,9875YRsnS5
27754,8093088444,1979,606,6il8,05zi,76955,2751QznPb5,1999-02-16,0735lnhWG3
27754,8093088444,1979,838,8kR9,50Nn,24645,0876Auhmt9,1989-09-03,5509tHiRb8
65190,4311483528,2008,725,1wD3,44aJ,70841,8720icgNx5,1981-07-24,3280meYoX8
65190,4311483528,2008,671,0Sd1,92He,41193,6778EQoHO4,1992-02-22,2373QxvAi0
48628,1831603784,1971,921,1gx9,38JK,4892,5364pISGA5,1997-08-20,3435hPNxg1
48628,1831603784,1971,605,6SK5,69Up,36779,4206MMZbE7,2021-04-05,5252azxeY8
48628,1831603784,1971,685,0Uj1,97Ik,38062,0191BXogw6,1975-04-05,8705OfSsh2
35758,3399308850,1983,881,7rD0,07XB,26014,4635GSDaz1,2020-03-04,2704jfADc6
43808,8189907729,2022,48,0zr1,87aW,12411,4395MpFfp3,2013-11-19,2965swWaq9
16055,7593697462,2001,443,3gq7,18Bn,43836,0607HxsSu2,1972-02-13,3485wZuPK1
16055,7593697462,2001,569,2Fg2,46Eg,36261,8489hyRvi2,1984-09-29,5695ryCOv3
16055,7593697462,2001,638,2PE8,52Hz,19308,4024XMKnb6,2007-12-25,0624ZZswa1
74875,7074322194,1996,819,6xr2,13Iy,4748,5906rhsoa6,1995-04-24,8909zqIix3
12551,2413544175,1980,669,2Ze0,05Ms,56775,3146fcFLx8,2004-11-15,2365AEfoD2
36646,2335278909,1970,610,2mt8,38yB,95195,2643CeSVw2,2002-06-09,8006noIJQ5
36646,2335278909,1970,864,1gg5,30dP,47074,5676lqmXX3,2007-07-16,9590pUJcZ4
36646,2335278909,1970,355,7Sp2,04XE,37231,1496tGNhT5,1976-07-20,2424zJDbd2
79745,9583147294,2007,712,8MS0,91sI,83136,9895VqdRz6,2000-08-24,3420pmsUB5
79745,9583147294,2007,485,2HA4,39ZM,68234,0525dMbZO5,1985-12-11,6649yaUrR6
79745,9583147294,2007,238,3bq4,71Zi,35740,9235cstSX2,1996-12-13,1754JFesK2
31083,9878219372,1985,624,8xq9,04Fq,11020,5151yhITD5,1980-01-09,3298fpZux6
31083,9878219372,1985,108,7AZ5,74Wl,3395,6679LzINm6,1975-07-19,2580jRnrE5
31083,9878219372,1985,742,7XX3,66HK,68957,4578tczwH4,2008-07-21,0391cRDFn7
80041,424732149,2012,856,8Pg9,86MD,41406,1389LkCVv1,1993-09-25,0632ZVefs3
80041,424732149,2012,44,8EP6,90pT,31020,7627ABywO2,2021-12-26,3334VBcAV5
80041,424732149,2012,17,5Or6,77Ws,33676,8179uWsAm2,2018-09-11,2617IxXFK7
9547,5892992223,2014,46,0XU3,25Zt,65956,4355wxwEG8,2022-06-22,1412rPiZi8
9547,5892992223,2014,725,0vv9,41mS,59822,5526Gqacr2,1987-05-12,5502vTInU9
38457,1157209492,2000,848,6Lf1,88Sm,90187,4942bJWGE8,2007-11-11,2696vMbxH5
38457,1157209492,2000,923,6ZI6,74AW,43408,5443gtybw0,2005-03-30,2706jDsuP7
38457,1157209492,2000,131,4mO5,21CX,45148,2702GOGRY1,2023-01-12,1729dWtyS7
44262,528368357,2019,677,9cY7,81jp,68784,9277GqBLh9,1991-10-02,2079DANCF2
44262,528368357,2019,188,7qf8,58jE,59585,7920YdHwc2,1992-07-29,0759eHdxc3
44262,528368357,2019,260,1lX7,89ou,87724,6005tmenU0,2022-02-13,6061imfgA3
94868,9301926256,1979,228,0RJ9,73OS,67395,0579XybcL3,2007-10-24,6581FOKDo8
94868,9301926256,1979,357,0RO8,19AE,65099,2470MVbkM8,1986-09-10,9626lQubE3
94868,9301926256,1979,844,0hw1,23mQ,80168,7566IkMIh0,2008-10-23,5212gwPjT6
7301,9971698727,2006,331,5Xz8,91lk,54825,7138vglJs0,1972-04-16,6506XoClo9
7301,9971698727,2006,845,9zR4,76rb,47186,7793zPScj1,2019-04-25,9856CXNwV0
7301,9971698727,2006,32,6Bv8,87vF,72307,2381YmqDN6,2006-01-23,8663ZMkGL6
40522,5271696484,1989,523,6Vn3,71jL,37975,3289SaDYZ8,2021-10-31,4693iastn2
63672,8884433372,2019,396,4LZ1,49gv,18939,0222lwSNu8,2021-03-11,2568VdgYZ7
63672,8884433372,2019,409,9Oe3,33hc,1264,7299CjVmr0,1993-09-01,4953OXLIG6
39841,5513372461,2016,788,8nH7,79ra,78991,0328UZVii6,2000-09-16,6660YgdOk1
39841,5513372461,2016,701,7QV0,23Fq,73626,5348NSFwW0,1979-12-25,7490WHZuz3
39841,5513372461,2016,965,8jB8,96Fv,21986,7393nmXJV0,1988-02-06,8534GYenl1
35734,2223572514,2019,603,8vv7,00CE,68263,3589bJRTu6,1990-08-23,8860RDaTo9
57260,382363516,2022,42,9Xt7,42lc,1890,3076jHoQW2,2021-07-05,3593ZBTnt5
57260,382363516,2022,183,7Pw2,46ig,73022,6053CLMDQ6,1974-07-23,7299kwMYJ8
57260,382363516,2022,461,0ym7,21vX,9053,8527wNaIe2,1985-10-15,8149NanDo1
5787,5425502153,1984,765,5IJ6,95oH,4137,4267NVStS3,1996-04-24,5202cvOBV9
5787,5425502153,1984,802,0yI8,00TT,53832,8979hDDZW4,1981-06-02,4496wrFCR5
5787,5425502153,1984,470,1FJ3,55Pk,68863,1882hnska3,1970-02-10,7556pdjGF6
80669,5875210057,1991,257,9wd6,16Kl,56946,5282gWaom9,2000-06-07,8323QlPBM4
80669,5875210057,1991,256,5mF5,21jx,4886,0362jORGY5,1976-11-25,8494igzee7
80669,5875210057,1991,922,4FY9,91yZ,70731,5599wpqrF4,1982-05-15,9300eJEKk6
63269,8020407395,1975,164,9oN5,85Dc,16806,5578ntXqC0,1988-08-03,3880zlKPY1
63269,8020407395,1975,429,8fb6,15nN,73570,5870NLYgr8,1992-02-23,3693Kcpcc8
94717,7360942962,1976,887,6NV2,48od,48642,7720BBycI4,1980-06-21,8399stANS7
93290,7720048686,2023,871,3YH3,63IM,71535,8578pjdoS5,2010-08-19,4111sVzQG2
93290,7720048686,2023,416,6Qc8,83he,96536,1467TbZeJ1,2024-02-14,1595GSOPc9
93290,7720048686,2023,324,4si3,56Sq,54659,0189dhRPp7,1982-02-01,5470eomtU0
48461,3250165436,1995,925,3mW2,07dY,5448,2115AFcsh2,2018-02-21,2152FpPny5
35629,1439261750,1993,369,1MV4,11lv,5673,7760SMvGL4,2005-12-03,7670xVOrk9
35629,1439261750,1993,754,2kI7,30Fc,35113,1833LaGwu0,2004-10-07,0604WqzTi5
35629,1439261750,1993,860,4Tn9,23kz,29805,2407xmDxK3,2001-02-17,4002PmIZw5
80229,5185874667,1997,650,6hc5,97Sx,15506,3943CzkiL1,1992-03-29,8503hlRYb6
80229,5185874667,1997,259,2dT1,50dy,18784,5715ywyAZ8,2013-05-24,3123OAFDD5
69772,8459409954,2010,777,3Ld0,89kF,80831,9989miyGI4,2003-03-28,6263HNiuj3
69772,8459409954,2010,522,6bo6,95OU,20757,7668smdwH6,1980-02-08,1763QrtYW3
69772,8459409954,2010,75,9MF2,69PN,27247,3623zVwvC9,1990-05-15,7503oBZRa2
44672,7151169904,2011,736,5az8,52oO,34882,0177JyjXn2,1997-12-22,5500mnaCA2
9986,440517125,2012,76,0Jl8,31QZ,85687,4035HFAHk3,2017-11-18,8269IOOWb6
9986,440517125,2012,717,3nu9,41Ht,29803,3319yTbbr0,1983-01-31,6589TJVkw1
9986,440517125,2012,584,2WS2,81CU,24013,5396YtAmi9,1988-07-01,9360hpQjv8
70073,251838069,2009,924,6tL5,91VM,98409,0518rykEJ7,2011-06-03,6742IyhwH7
70073,251838069,2009,556,0Ie7,57YU,51349,5265uxeTq7,2013-07-23,5350lntQL4
34164,253409968,1988,629,9Kf3,76HN,40792,6569KZGlM6,1975-11-22,2708TkKLY3
34164,253409968,1988,158,5ve8,03Kp,34023,0445NIZUP9,2003-12-29,4658ggwbO7
34164,253409968,1988,584,9HU1,06Nr,94127,2852yitPi2,1989-10-12,1958CEbSf3
1734,7284852574,1986,432,4JV0,13iT,45297,5632tyJlY1,2023-08-02,5343jbqEn6
1734,7284852574,1986,936,9HF2,92sG,95967,7874TMVzH1,2005-06-02,3174XBYQm0
1734,7284852574,1986,809,8Ka7,86Vl,26330,4384qgxnz9,2024-03-19,1858OocMH4
98149,9649986075,1980,732,2Fh4,31fh,65282,8944HhlbN0,1974-12-11,9177XVrOr4
98149,9649986075,1980,722,7ko4,59cx,72292,8002dJpBc0,2022-04-09,0352cckrG3
39882,7169958001,1986,745,3bL1,35rj,16480,8047yxxXJ4,2007-04-02,2086FBszx6
39882,7169958001,1986,102,3LW2,28qp,69073,7044bCmys3,1994-01-07,6637AdXUg4
39882,7169958001,1986,950,3Gl3,30Pf,27917,7991ZBdez1,2018-02-22,1769ncXah2
9424,8859320308,1973,786,4vh7,12Ek,26099,0736UKdYS3,1974-12-07,4463zKSbK9
58567,7610832526,2022,954,4uc9,18XS,18806,3303wfowM0,1985-02-04,4380OyePs4
3469,4185657804,2016,843,4oK1,26gt,91239,6880TQUoo1,2017-10-08,2982fNdlv8
3469,4185657804,2016,523,7bp1,56Es,71408,7937syKkw7,1977-03-30,4715Uvoak4
98741,9129804749,2000,123,9vu0,49bY,87096,7276pFiUh9,1979-05-06,2663SPCfi6
98741,9129804749,2000,279,3Jo2,62WB,88392,2643OIExl3,2015-10-21,3009Ebhxe3
54382,6290868063,2019,782,1eg9,52Sd,12548,3304GKutk4,1997-09-02,1453WiTGO0
54382,6290868063,2019,380,9FY2,96rp,83096,8349bYloB0,1995-11-10,8688OCdig5
54382,6290868063,2019,558,7Va6,75sI,3355,4361RPhvD4,1984-04-28,3072YmBea8
14145,4208473448,1990,326,1XG9,56AD,83373,4234pSRzk7,2016-10-25,7965SqpbR9
14145,4208473448,1990,253,8qW6,06DV,78565,5234vTxEK6,1978-10-11,5159VwdGO7
14145,4208473448,1990,521,6iy5,40gX,56984,2122qxSGQ2,2020-09-14,4107MokIs9
7347,4158135055,1976,25,9hK7,12HH,5642,1278TbZmc5,1970-09-22,2476AyYHI5
7347,4158135055,1976,67,9ZV6,37vC,93350,1108ObsUM8,2017-02-05,2266KpDcf5
7347,4158135055,1976,704,3xK2,04Yc,48220,5003ftlIL3,1998-09-24,4062VHZok2
83393,2303570021,2024,203,3pD5,99LS,16999,3342cYbZB9,1993-01-09,0317sbKLC5
83393,2303570021,2024,721,8rI7,57df,42897,9295ggtdH0,1987-04-14,9632LfIBQ8
83393,2303570021,2024,34,0ph6,73tc,57312,6898XQWCo4,1992-12-01,0812NbTxg6
58181,291234566,1977,651,8OV1,01bW,51489,6910dKPBs7,1973-06-17,8596fWFvW1
58181,291234566,1977,243,7pi9,59ZM,83183,9145wFjjd5,2022-09-25,7323UxauR2
70420,9713942752,2020,847,2ES1,35Lf,86817,2185rNzjD8,1977-08-17,0147bIzGA8
70420,9713942752,2020,371,5fG2,46Bz,40187,9184pyQMj8,2005-11-23,5954VzXfA6
50319,9659179588,1983,977,9Da6,43Zg,95112,8926eAJLl7,1992-03-18,3515SOmmW5
50319,9659179588,1983,533,2hQ9,95nj,58287,3416amlxt1,2012-07-06,1574ALCuk4
64003,5191249722,2011,212,7vY4,09PU,65738,2003ELpGj3,2020-02-04,3234umQQR0
30456,9653236032,1971,625,1jE6,48XQ,60383,8087LTgaY6,2019-06-08,5516imKJI3
30456,9653236032,1971,727,1Ks7,93va,2244,3743Bovow4,1989-06-18,6250FTEuW5
30456,9653236032,1971,477,9RQ7,18mj,27692,6028jDxgy6,2009-02-14,2217QfjBy0
93814,6451691967,1984,686,0Qp3,22SN,19533,1661PhBPq0,1989-08-31,7171exQyo4
33336,1831574523,1987,986,3Aq3,34oz,68116,2752OZRtm8,2004-10-09,5187xyftf2
33336,1831574523,1987,513,6Nl0,39Ie,25466,0735sSytI8,1978-05-02,3342RHsZx0
33336,1831574523,1987,651,5BU6,81cP,21125,8942DdNGM6,1980-09-02,3309mDIpT5
59746,2312296059,1980,794,8hY1,00cB,26172,9540VwqhX3,2022-04-27,2483CDZMf7
59746,2312296059,1980,350,9QT8,05Sw,17755,6352gtEVA2,2001-05-27,5399VWliL1
6650,4895595953,1979,891,8ET8,71mF,96949,6179wOzqI3,1988-01-29,0653XcdVS7
41329,3599717044,1970,509,2qv9,49Bh,93419,3863FpznV7,1999-06-23,4651mDuHZ8
41329,3599717044,1970,954,2aw9,72yD,48068,0151IptGl8,2010-03-02,3853VHIdJ4
41329,3599717044,1970,165,6is0,86TL,27535,4907WvvMX9,2018-07-03,8895hOADI7
62551,4504466503,1990,970,5Kb4,40wM,46170,2009gNOoA0,1972-03-22,1552exVYg9
95709,1517509525,1990,80,5hU1,88VU,5848,0078isVry9,1980-10-26,7971visFu2
95709,1517509525,1990,717,9vu6,99tj,95494,3647DnZWQ6,2016-01-29,1111nToxp7
34528,6649837300,2024,184,2az7,37Ww,90455,4112oWysh5,2015-07-20,0066umdFu8
32804,6754332849,1994,674,2gN2,74Xg,56097,0505SxmFb7,2013-11-20,7792TLssZ5
69469,4300751437,2006,131,5iM4,32bU,86675,4895upHEG5,1970-12-25,4352Otybi8
69469,4300751437,2006,986,2QQ3,37LA,5075,4826NqgxF0,2009-10-11,2851EGCoE4
69469,4300751437,2006,676,0eG2,75tU,537,1291xKaqM7,2020-05-11,8716pmEiG6
91041,551172205,1973,66,9Nn0,22aX,16514,1118eJXXx0,2018-07-02,8564zxKwU7
53838,7456062,1992,39,0wn3,94jS,68309,4616yMLtK3,2013-07-13,2730eJyOe6
33725,8069979680,1996,210,3GI5,10PG,54780,0097sthKu7,1992-06-24,5439blhQJ4
33725,8069979680,1996,80,8Aw8,67RL,84600,7566nXXxM9,1993-07-26,7924VgVwO9
94329,6060166386,1991,669,8Gq3,60in,33924,1973aJJwB0,1979-05-13,4187snAed4
37575,1613445503,2010,250,7Kp7,75Rv,29100,6406ZjJYG8,2015-02-24,9136QZvMD0
37575,1613445503,2010,350,9Jz4,79Bj,92105,7980DKmma1,1977-12-25,8128hLuXJ7
37575,1613445503,2010,858,7tI5,03fv,13904,1945naHwz2,1994-02-28,8458EdBno1
28908,7009820637,2008,862,2gG4,20Ho,23865,2898IvXIo6,2003-06-29,2722ZeOsh3
28908,7009820637,2008,834,2nI0,69FO,49403,1860HHnJF3,1998-06-07,0416Jtzpo2
30080,4446780115,1986,721,6vm7,06wK,2415,5122Tlmwx7,2010-09-10,6863FMHbr1
3983,8271928258,2001,727,1Oy5,65hj,24223,3421uzYKN0,1998-08-25,0219MZqRG4
3983,8271928258,2001,611,6wM4,64WS,47738,7323Czbvb0,1994-04-18,9065JEnLh8
3983,8271928258,2001,42,5zB4,29sF,61430,9878FrKUl6,1993-11-21,7705lAyeS1
24613,7593090168,1977,669,6SX1,07sf,27109,9460TUOjN3,1984-04-04,3635FBXse3
33575,5897536439,1973,270,1Li1,19ue,36935,2892aiaKF3,2007-07-20,7132eSfQg2
9886,3585163506,2018,741,8aq3,66hQ,56380,7816AJSrb0,1981-11-06,6693qHNsZ9
9886,3585163506,2018,65,8qf9,85qt,48485,2052ARFez0,1981-12-29,4223eHOVT9
9886,3585163506,2018,805,2ki7,01Xp,21778,5978HYXWO1,2022-01-22,3518bRtIf4
60348,743796206,2024,407,5Ax5,19oX,84876,4096CzRdt1,2023-09-03,7690CLnLP8
55309,9051381197,1996,955,6af2,55Cb,72855,1668KdEel3,2010-03-20,9646vMdtw8
55309,9051381197,1996,733,5Pi2,17Dn,93346,9140Ckpqa1,1990-01-24,9449tXYAq8
48343,2455547450,2021,306,4uz5,43Df,48195,6462iwORp2,1984-02-01,1085rkWTW6
48343,2455547450,2021,839,1mO1,68GR,94503,0429OnjEk5,2020-11-24,7164xnhox2
48343,2455547450,2021,882,6Az2,20PA,41553,4494MMnCw0,1975-05-04,5063uqKLd1
71654,2012510601,2020,442,5UG5,65xz,10776,5580EWUce9,1985-12-04,1161SPafx6
71654,2012510601,2020,136,6Pw6,41Ee,23149,3024OUZir9,2019-07-01,0915sDBqw6
45441,4308982934,1972,208,6ja9,91DC,34367,7608wUjpc0,1975-12-01,2214Lacvt7
45441,4308982934,1972,631,1rc4,56jC,1468,4036nbhUM6,1993-10-06,2873eiAbA9
41679,253249452,2024,867,0Ku9,77PD,51103,4667VPxJp9,1975-07-17,2630UtTgW0
41679,253249452,2024,247,0Dg5,43QF,93373,2605tiXXb9,2005-12-21,2760WfMpb5
41679,253249452,2024,103,7QG3,24rx,57974,2861euQwn0,2018-08-26,6469vfAPp3
15617,5355308987,1994,895,8tZ4,87om,35841,6995NVBeQ6,1975-11-10,5638aqFCF6
15617,5355308987,1994,336,2Uj7,15Up,44806,2481DsGIH3,1989-10-01,1513jKTZn7
36200,9996099976,1988,143,5gZ9,14ls,8035,2381ZabKg9,2016-05-16,6320BHjUT2
32917,8092263182,2021,146,6Rf6,57eg,57076,3889GCNYM7,1991-02-23,9788aEBDA6
73450,4681306867,2005,536,8Wj5,54mE,49660,8022WSFYa0,1977-12-10,0713uCuLD7
73450,4681306867,2005,850,0jt8,36mY,53223,0988CcceS9,1981-11-16,9904AqETD3
90081,4716293624,2006,289,3yR2,19zL,85535,4286knQEj6,1970-09-13,8645jfMjv5
90081,4716293624,2006,585,6Vx6,92hv,67575,0239vvFNM2,2024-02-23,2705NqWMo0
64801,5809743456,2002,562,8vG2,06RP,4338,0732gvomE9,2007-05-25,6893ZLvuo6
44844,976983127,1973,924,9gu9,35dY,1606,8794HgfSK3,2001-07-28,8405aWBqG0
44844,976983127,1973,949,6kM2,51rI,13450,0916QKJBy5,1972-01-15,6030lTBsb4
44844,976983127,1973,233,2vE3,58Ak,31682,8622GPvhZ1,2011-09-01,2193atIjU3
28548,3163400166,1984,147,6si4,71su,47593,6630dfaIw3,2003-05-06,8673OqlQt7
28548,3163400166,1984,595,2Uq9,78NE,26342,0304AoRyb6,2003-08-23,8301mauoq9
54856,3057839818,1971,224,2kV1,77xF,1715,1906xJaBO8,2015-01-29,2293zmDDF6
54856,3057839818,1971,853,5bd7,02xb,37456,0505DmcOz0,2010-03-22,8115OmEZf7
41025,9805884293,2002,589,9pO9,44GJ,47927,6271TbrfG6,1995-05-11,4159ercYK5
41025,9805884293,2002,415,2Tp9,61JO,33514,3718truFs2,1996-08-13,2682vNdmb6
41025,9805884293,2002,886,4yZ9,04VJ,2273,5113Ekvil7,2016-10-22,1464gSmqU2
31605,6407152226,1971,868,0Tp2,37vS,22117,1568VsbLp0,2001-09-09,9293OboHZ9
31605,6407152226,1971,844,5NV5,45cZ,83204,6814liiSE5,1973-11-18,7656lHapu0
31605,6407152226,1971,145,2Qd7,72HD,63909,7113JBaEY8,2013-09-29,0207jIRyM4
33467,44574983,2023,138,5lA3,48ei,76025,3728scyMK1,2016-12-04,1769OWxSb6
39057,3809772205,1972,864,2xA1,22JE,91655,1777NpgIy9,2017-11-13,4386MoFPl6
39057,3809772205,1972,749,2FG5,65ds,72292,6727LuYXc8,2012-09-01,9581CNWAP1
72257,5154959579,1993,285,8jH3,92NQ,6913,1416gEZDj2,2002-03-18,0154CyCvT1
72257,5154959579,1993,827,8aX4,05eH,325,8812ZTCyf9,2016-08-08,8717VVjmE2
72257,5154959579,1993,211,5SH7,23HL,33964,6466rBgDl5,1985-02-27,5830UTRTc2
36403,6141104601,2010,713,2iH9,97aA,66171,3625nWBCi1,1995-02-28,6740FRlmi8
5429,501561884,2010,264,2ta5,22bb,9896,1822ALtAo5,1984-09-05,7485vmuew4
5429,501561884,2010,742,6Jf9,43Ei,83638,1335vwpSk3,1979-11-05,0817tCots5
90081,3887005232,1991,385,3rT8,22qy,91423,5435pJaZy0,1984-11-03,9905ycsVY3
90081,3887005232,1991,738,7FS1,73zS,87234,0707BJigl0,2014-05-14,5061nZuMZ2
90081,3887005232,1991,421,7Wu8,89hz,23519,5526sQYFC0,1984-04-01,6468CAQIK5
76556,4583853561,1997,186,1si7,41YL,53952,1801xrnec8,1992-11-23,5048Syobp9
76556,4583853561,1997,379,3xw5,37Ce,83116,8173GbFYQ9,1980-07-14,9384TcFJk7
5256,696347154,2017,409,0zQ9,64Nt,56525,0152pFuoN2,2012-05-12,7394HkXlC3
5256,696347154,2017,904,4FJ7,67nY,95712,2772YBRLx9,2017-02-16,9345rTrAY8
5256,696347154,2017,487,3wC9,50XY,8062,2649aBvQr5,2018-09-19,8544xomIA4
26635,7558453830,1979,162,8To0,60zw,29875,5633oZKfq5,1980-02-02,4098uSQyI9
26635,7558453830,1979,910,2Kz3,09UF,97881,1416AUdCX9,1978-08-19,0526lZWeD9
97474,8730522001,1992,71,0tN4,37OF,72536,2745DaEBJ6,1979-05-15,3839NiUNW1
97474,8730522001,1992,561,3ZR1,31Cg,11994,3717LCdvX1,2020-02-11,0765uuDDN9
36695,7517968454,2003,170,1dw6,70XB,57639,1524RanGM3,1997-08-23,5720wYLzF5
36695,7517968454,2003,92,8Aa1,81Bq,68137,4353enMbm2,2023-06-30,1883bZbiD1
40980,7975545227,1971,137,8pW6,35Zh,22298,5050iYDGX8,1970-10-22,7349jAxvB3
75430,8223672599,2000,429,0LS5,55Yi,9826,1839oPGOk4,1982-01-19,8767RNclp4
21236,688248187,2006,19,7bQ6,08al,49209,6360OCNUr7,1988-05-31,7932XHDmW4
21236,688248187,2006,877,8MS0,11ni,16483,7264iAcEu1,1996-10-15,6499kOetT4
21236,688248187,2006,490,3gv2,19QI,79529,0693KyaWB0,2001-05-27,8006ToLsN2
26671,7649196634,2009,170,2eK7,80gk,11479,5232qeduT9,2017-01-23,8529yBful0
26671,7649196634,2009,873,6GL2,94Ad,3860,7634mqhid2,1979-12-02,3113YcYGU7
55771,679005863,2002,581,7GQ8,17ra,46461,2349Cmyfn7,1972-12-30,7979FobeL7
31627,8412522455,2024,244,3BL4,45UA,29383,2996zbohj2,1970-10-01,2662HgvQT7
19802,9512067593,2020,307,3Fc8,72DC,97133,6261QFQDd0,1997-04-15,0732nMSuD3
19270,7053541068,2017,275,0Yp8,67Su,66984,3877SgitI3,2005-12-03,3461VqymQ5
39293,2141201774,1990,751,6Sg1,51Gs,65692,7640yswIi8,1981-12-27,6063prTaM0
39293,2141201774,1990,250,8iY0,25Ln,4359,9691XkWno7,1998-07-15,7223dincy0
69314,7722049530,2017,185,3Kn3,12sJ,45264,4607dnTlP5,2013-01-01,0205uxRsP9
63395,6516848832,1973,983,3xX9,99uP,31221,1587wliPl3,2018-02-23,2439IAheg8
63395,6516848832,1973,423,0Zn7,75Mj,33214,2537lTjNB5,1995-06-23,3073xhAMd6
63395,6516848832,1973,954,1Tq7,26ni,73022,8599WvMTE6,1981-06-14,7025OKHYu5
35705,7695742000,2010,874,7sL9,54hT,49876,1846ryyak8,1981-02-13,3788pUQju4
35705,7695742000,2010,331,4LO6,50Dh,38532,7269paZOS0,1976-05-18,8774MsIWR7
35705,7695742000,2010,496,6VP2,70ZA,69241,0474aAMgT9,2008-06-12,6600AOJjK9
15220,2846175314,2016,483,4fD3,46jZ,25241,5437lqTis5,2009-06-26,3363fSgwy2
2081,6144187658,1984,88,8aF3,55XQ,87132,4135xzabM0,1974-09-27,3403DFbCy8
37080,6762025275,1994,6,3EB6,20Go,74416,0576nQHtN7,1982-11-05,2979lGflJ8
37080,6762025275,1994,917,4ud2,04Rd,70454,2158EyMEK2,1973-08-31,7504ESOGa9
79061,9263294381,1973,948,5sd4,33Sq,41396,9583oNAqe2,2022-12-13,7089TcHNt4
42767,7008930802,2005,765,5OH1,85sc,77842,6764ZtSgm1,2005-04-12,2755ZpkOp2
42767,7008930802,2005,933,7Nf2,33gx,2826,7340OzVVK4,2000-12-21,5834oxZMp9
42767,7008930802,2005,706,2iG5,81Ej,99516,7958fSbtn2,1986-01-04,4029UAArM6
37264,1285563777,1971,394,0lT2,30re,1784,2725ceCAI7,1993-10-23,0362FmMFu4
51553,6633636393,2018,729,2pO7,59Qg,73808,4714odYnt3,1996-05-12,8195xqkXL5
39550,1434156976,2002,739,4oN4,53XQ,68689,9265dHfCU4,2014-04-14,6571DuBSh5
39550,1434156976,2002,37,4Dz9,06zL,40830,7447RWovk2,1989-07-16,5412eNFat0
50614,7510339758,1981,341,4lv9,30XE,89333,0173Xzowg8,1984-04-12,7912TrBKb3
50614,7510339758,1981,190,5qf5,08nd,46212,9879CVGMf3,2010-11-14,3053jUJUH8
50,8071785125,2009,573,9Gx4,33br,86773,2888nwKEB9,1998-04-15,8671aOrZE1
50,8071785125,2009,522,9av2,11gy,94173,4612fwCTb0,1978-02-28,3468FOFVf1
37390,2665557015,2024,759,1Vb6,44gz,8278,4990UQdUG8,1975-04-25,3917nQdxv7
37390,2665557015,2024,889,7qe3,67JG,36643,8068qzRzN5,1981-05-21,7805yOMPB9
37390,2665557015,2024,273,0YR4,35Li,68299,3311ovrQe4,2024-01-20,4660RwksQ0
93832,5391076591,2001,840,6hW5,56rf,36696,6641EFqjj5,2009-12-20,2869jMFkq7
39642,6608153148,1984,658,4bg1,59GZ,25393,9306ZkORW0,2002-10-17,4201MTaVG0
39642,6608153148,1984,534,8Qi2,54ev,18636,6392TSAFT3,2017-02-21,1898DOlwc1
18981,1522356640,2003,251,3cH4,93TV,77970,9203CnsmX5,2019-10-27,4642ZlfwH3
12757,5020367645,1985,171,1ij4,26XX,30417,0377LQXDj5,2012-02-05,2553SgWYy1
12757,5020367645,1985,455,9gB9,46eN,3044,1900DSpTl6,1983-03-13,5110nWsfa2
12757,5020367645,1985,346,3Ub7,99kk,70599,6740mpryU7,1983-01-11,8402imlYG3
29878,9242398746,2015,793,7tq1,07bk,37976,1228sqfPq3,1995-10-27,3147nrZas2
29878,9242398746,2015,696,3Dw0,50zo,77915,8267DZBNZ7,1983-01-15,7533Rzfgn4
29878,9242398746,2015,317,6GA7,91uA,48924,2751KXTFf2,1971-08-06,3257gJJfk9
17117,8790925273,1999,903,9CI1,44EE,64646,6096kNzAi9,1993-03-27,3505IFjUA9
17117,8790925273,1999,891,1PY3,54SD,91299,8017zIimG5,1979-06-26,3957kxCff0
93048,9538015566,2014,306,4PB3,72tO,52429,2238CBCot5,2023-02-02,9552QEEyK8
52741,3898469809,2002,962,0XJ9,82lm,31347,6746XkAKq6,2009-10-26,4008SDlhV9
52741,3898469809,2002,467,1Fz4,51oW,61354,7134UQqIE9,1988-05-02,9516dhyeo7
3241,5484103785,2020,380,7yS4,85Zr,64304,9780EutWk4,2017-02-07,4670hmsHf6
3241,5484103785,2020,123,9je3,45FJ,99254,9095CodCr0,1996-08-30,2011oZarJ5
3241,5484103785,2020,666,3qv9,75lY,40247,5241tUQqW5,1980-10-26,8385lQzYZ4
