CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
54877,2236898398,1981,745,7kz1,10gO,9725,7701YNFpW8,1996-11-30,0028Wwzis9
79614,1651032939,1987,894,5Yu4,57QW,19403,0266LUZnL3,2019-06-28,0595RwmnN2
46454,8859507963,1972,202,2Ia0,39YP,28650,7998FhRzd5,1984-10-17,4394VUeIn7
31032,2558186506,1989,62,1Yi5,50Il,2572,5530XcSAD8,2002-11-12,8321RQsZB8
16123,4601346684,2019,197,0KV4,56PM,63272,5484uhFxH5,2011-07-21,8145JaKOi7
16123,4601346684,2019,195,0Mh3,09oh,60669,1493aetmj0,2018-08-20,5962EcHKN9
38116,9859690587,1973,824,9WE5,04tR,83317,4228zYahJ5,2001-06-29,0312UqOpY1
38116,9859690587,1973,399,6ch0,35pv,45585,0916FQpYv2,1979-01-23,8418sQVBx1
38116,9859690587,1973,948,0uc5,36gU,16716,6112ipBER2,1976-03-24,0333fhlTs7
36696,6380840997,1973,595,0XY7,49Gs,16446,9897rQypE4,1980-06-23,9334LeEUw2
36696,6380840997,1973,665,7uo5,91tF,87591,5348TdqEo2,2020-08-21,6977kKDYv3
27754,8093088444,1979,606,7JJ8,69Zy,92062,6003cEFCA2,1979-05-26,2983fUVjI0
27754,8093088444,1979,838,3CR1,58pX,77880,6494Lmvau8,2008-08-19,4813NPQuD2
65190,4311483528,2008,725,5iu6,30fP,16193,3299cDXSH4,1976-03-22,0345yzTyE5
65190,4311483528,2008,671,5Ws0,05uF,54064,7146nvGmS2,1997-03-12,0034Suhso9
48628,1831603784,1971,921,4lJ3,25mf,25567,5414glhoX2,1971-08-20,6808MylFX0
48628,1831603784,1971,605,8av4,59jX,45309,3034XGzTE3,2013-01-03,4736MKlrp0
48628,1831603784,1971,685,9OX6,79ZA,27639,0206LdeAW3,2009-08-03,3106PSSaq3
35758,3399308850,1983,881,4eo6,38rU,95271,8873fxrpG4,1987-03-14,9143oVBhI5
43808,8189907729,2022,48,7lW0,66Yd,25227,2614UHGYW7,1974-08-17,0901zVEUe9
16055,7593697462,2001,443,6AC6,11dH,9606,6605nmfIn6,1975-02-14,4062otAkJ6
16055,7593697462,2001,569,8Ve4,12yh,67589,1970GgnxB9,1981-06-05,6347THDEw6
16055,7593697462,2001,638,9fX0,43xQ,45273,0486cujCw7,1991-10-03,4501bMHrM0
74875,7074322194,1996,819,2gt5,06LW,67555,3563uOfMV3,2006-11-13,7577WdZgc8
12551,2413544175,1980,669,4hx9,01ys,88904,6063bsWap3,1985-03-14,5790aeKQE3
36646,2335278909,1970,610,4bk6,24kY,34243,5091VKDFb7,2015-11-21,0038HNdrP7
36646,2335278909,1970,864,0po7,54eK,44340,3022OtZpX5,2003-02-09,1243cJblC4
36646,2335278909,1970,355,5VR2,79lv,29782,8855DxAgH9,1990-08-13,8658OQTVj9
79745,9583147294,2007,712,1sL4,67Xy,26510,3856qNeBX8,1986-10-09,6383UCekG9
79745,9583147294,2007,485,1Qs3,05st,46790,8348Ezhee1,2007-06-21,7381WAYyg5
79745,9583147294,2007,238,1mL0,66Nh,48342,3571gzjyA6,1975-03-16,5193iKbuY8
31083,9878219372,1985,624,6YK2,19mJ,21093,3185BAuGO4,1997-06-24,3164PteLZ7
31083,9878219372,1985,108,2EN9,84nF,3215,3229RlRmF0,1972-07-11,7539pjCHj7
31083,9878219372,1985,742,6cx0,19cy,26745,9735OhEGo5,1979-01-30,2140sWzTr9
80041,424732149,2012,856,9Mh3,86Qk,33944,0829tXtCK2,1990-07-08,9897thseT7
80041,424732149,2012,44,0vP1,66vQ,49351,2713ECESb2,2012-02-19,2899kQkvc0
80041,424732149,2012,17,6gj8,37yd,73305,5190FtZxD6,1993-12-31,3759UybCQ4
9547,5892992223,2014,46,2bz1,83cJ,85532,6025iFiVf5,2006-10-05,5648vryXB5
9547,5892992223,2014,725,6gl4,60Fw,60679,1441wTEml2,2018-07-08,7528tTayt8
38457,1157209492,2000,848,8Jl0,52hv,85607,3998LFfql5,1979-09-13,2480CwhLi8
38457,1157209492,2000,923,5mX8,22PZ,95503,0973MIjqc9,1990-03-20,2363sSTif1
38457,1157209492,2000,131,4Iy5,43rQ,33887,5131fWVgD8,2003-03-25,7286CqtEW4
44262,528368357,2019,677,4KB6,17SA,31513,8271HKPAR4,2012-10-09,8882iVdJU6
44262,528368357,2019,188,3jm2,63CO,53866,9735eqdlA5,2013-11-02,5608TtbCO7
44262,528368357,2019,260,2Mu2,81St,10639,1424gWOqN6,2017-04-28,5099EuVvI8
94868,9301926256,1979,228,7CV4,93zV,48228,0614MeVrY1,1971-10-06,6738OduQP0
94868,9301926256,1979,357,2Nf9,04cU,65750,3570OxvHr3,2015-03-05,4407Bevpe3
94868,9301926256,1979,844,3zn8,16HH,23823,8120IJtWc2,2002-10-14,9857Lhxdk2
7301,9971698727,2006,331,0zf6,02Rb,70091,8778OyjCR4,1972-04-29,7229zMzAM5
7301,9971698727,2006,845,2Xo9,77pq,18249,7544UJSSv9,2019-08-11,0884SxORX3
7301,9971698727,2006,32,2mP8,22Fz,74336,1583pgIpn0,1972-01-25,8558fZAdN4
40522,5271696484,1989,523,9ER2,85aL,63167,8470GfpIP1,2009-01-25,5641vXyhA9
63672,8884433372,2019,396,5kf6,60mh,41642,3345zJyFQ6,1981-08-02,2430gjOYH0
63672,8884433372,2019,409,1nG1,68RG,23557,9898VrsIa1,1978-04-13,0599pDbuL3
39841,5513372461,2016,788,9of0,14Ei,33570,0121Rmqrg6,1989-11-03,9372sMlLW2
39841,5513372461,2016,701,6PE5,03FF,58452,4786vLVdh9,1994-10-09,5726isIGO7
39841,5513372461,2016,965,0Bq7,53oA,26748,0268CSllr2,2022-10-02,3160cOMdo2
35734,2223572514,2019,603,1qC8,86Yn,17490,6760KBgyJ3,1997-07-22,7953Ghvpf5
57260,382363516,2022,42,5AT0,26Mn,40434,1309MIVme2,2021-02-12,1556xEoJS4
57260,382363516,2022,183,2mh3,99Kh,57954,3574dOFJU1,2013-02-06,7835CcPBp9
57260,382363516,2022,461,7mI3,97zZ,74606,4155zjqkD4,2001-02-09,5720hdciI7
5787,5425502153,1984,765,1Kd6,23WF,3383,7377IHwHb4,1984-11-29,0677KKrmK1
5787,5425502153,1984,802,6Ia2,19Zp,22018,4361mBOvu9,1999-10-31,9827tmyoa6
5787,5425502153,1984,470,5wR3,39YZ,88971,7217TDABO5,1973-12-17,9582EnBSR6
80669,5875210057,1991,257,7Pr4,53cV,38987,5015QWDAl5,2017-05-03,7083oguLz0
80669,5875210057,1991,256,8gJ2,47xE,82120,8606RvNQU3,2020-10-10,2124aPhSk2
80669,5875210057,1991,922,0xu0,36rw,40558,9843LQqgz8,2019-06-14,9624xikCo8
63269,8020407395,1975,164,3Ek8,21qA,37231,9866ARMJe9,1988-03-16,7413qYUwI0
63269,8020407395,1975,429,9SK4,16ry,66810,1645gYjOR7,2009-08-18,1519WYhGr5
94717,7360942962,1976,887,6fB8,62nP,65505,8732RJNDu6,1979-02-15,2919uaRci3
93290,7720048686,2023,871,8Qf2,17vf,70282,2371zxbhO9,2016-10-26,1018hJLMX9
93290,7720048686,2023,416,1hI3,04Hw,52357,3848kiRBk7,1984-12-22,9354odNDS9
93290,7720048686,2023,324,1SE3,91zJ,66113,3035Avzmo8,1970-09-25,6897eCNCr1
48461,3250165436,1995,925,1iQ9,09Pu,69282,6985nXwZP4,2002-10-18,4176ZUlaF7
35629,1439261750,1993,369,7sp4,46Nr,20079,2173JlAyp7,2019-09-30,2707yozCp2
35629,1439261750,1993,754,2cA3,78Hw,55443,0763XQCOm2,1982-03-13,5000GbxDp9
35629,1439261750,1993,860,9BA3,65Ad,26854,8561TTrOV2,2001-04-30,6702JdflA7
80229,5185874667,1997,650,4oU9,85li,13737,5983NhvVd8,1985-04-02,6950YxuXl5
80229,5185874667,1997,259,9sF2,34yp,8834,9326XXLKo3,1986-09-07,4845LyBad2
69772,8459409954,2010,777,8CK4,53zU,44937,2426SrICN8,2023-08-12,6014fsZwj9
69772,8459409954,2010,522,0Ol6,12kc,51026,2206GpBIO0,1996-06-27,8033VjfIe6
69772,8459409954,2010,75,1tt0,72qC,97639,5029fSNOP9,1981-04-20,1305vbmPs6
44672,7151169904,2011,736,9sQ2,43Qp,71537,5113WHepF2,1997-07-24,5634wTTfH2
9986,440517125,2012,76,0vK8,35it,3966,8198ihgzE2,1987-04-12,1506TWQeE9
9986,440517125,2012,717,5FQ3,05Ol,24982,7786kjxnK7,1989-06-14,5959BWmgs1
9986,440517125,2012,584,4ql8,19aj,87103,6707TdHuO5,2012-07-05,1419mXMOW9
70073,251838069,2009,924,6ZS7,37YG,18831,3605UwNfq9,1980-04-09,5212AorUq1
70073,251838069,2009,556,7PF1,03vN,32578,7358GIFVi4,1985-10-14,4562tgmHk1
34164,253409968,1988,629,9IY6,01MM,6052,3444xShgg8,1994-10-24,3569JLnIg7
34164,253409968,1988,158,6LC3,77YR,97195,7553ckoPp2,2023-12-07,2422piZip0
34164,253409968,1988,584,3io8,07PO,19309,8663sXkcX6,1984-11-19,5821UMOec5
1734,7284852574,1986,432,9Jg7,09Jn,94374,2768hTwru9,1985-01-18,1727qgyvJ1
1734,7284852574,1986,936,8Ws5,08VK,1608,3288gfbXk3,1978-01-16,2075xzKTf5
1734,7284852574,1986,809,7TE9,77ic,48862,2408FkWEb6,1991-11-10,1257fvYtr1
98149,9649986075,1980,732,8Gf6,77QL,21754,5019hwZmO9,1970-08-05,6016pwBrY3
98149,9649986075,1980,722,2aN7,08XK,39980,1485envym5,1983-05-01,1261pqfAM3
39882,7169958001,1986,745,9oE0,58Zj,60603,0088xGneY5,1987-08-11,5988KVtdm2
39882,7169958001,1986,102,0Gf9,19jw,25409,7187wAXcm5,2010-09-09,2991fPdov8
39882,7169958001,1986,950,8no6,02LX,82534,0557AvEFQ3,2003-09-23,8857tBxUn5
9424,8859320308,1973,786,7JX4,32UM,18104,7016KcOPZ3,1970-08-19,2987jVVZr7
58567,7610832526,2022,954,3nW0,28zH,53871,8712gzPJY8,2008-06-20,3252oISQo5
3469,4185657804,2016,843,7Dy1,49xS,43667,8641CDHbB5,2014-07-22,7132gURfT7
3469,4185657804,2016,523,4BJ6,42go,88729,6360fCNYX3,2002-12-20,1820KCCAY6
98741,9129804749,2000,123,4fD1,76Pw,92452,9951tCDHe3,1972-10-23,0503vfazc6
98741,9129804749,2000,279,3Av9,06XJ,45557,0720VqUsU3,2020-01-17,8562uHYLz7
54382,6290868063,2019,782,0SE6,75uV,71750,9381JkAjW7,2019-09-29,1573OpMrI9
54382,6290868063,2019,380,0rk1,88Uk,74621,8483EBOks6,1982-02-26,3578RcNok9
54382,6290868063,2019,558,0Td6,17Lt,75420,4102pkFxA4,2002-04-01,4845EXEHQ3
14145,4208473448,1990,326,6Xa6,19Rr,30824,1094BukTO4,2002-01-08,8105EAhjK4
14145,4208473448,1990,253,8hU7,11rI,6142,7349Rakzn6,1991-02-13,2149UMpsQ3
14145,4208473448,1990,521,9Nw7,43KK,28574,7216hvhcC0,1973-11-24,5178fTYDt0
7347,4158135055,1976,25,8Iz6,97II,98338,9945yMoUg8,1990-04-18,5000KovtC2
7347,4158135055,1976,67,3Zq1,28pa,94203,9935MJgnu4,1978-06-28,6884KgIJn3
7347,4158135055,1976,704,8md5,42sp,3560,7364pMIkE2,2018-11-07,6104czeUU2
83393,2303570021,2024,203,8kT4,97xa,87868,4639ZcXMA3,1979-12-29,7412RJWTX5
83393,2303570021,2024,721,6Xi1,94Cc,94532,9871ebMyI7,1983-09-04,1711IiQwF5
83393,2303570021,2024,34,4MX7,93Ff,18015,0423tVkvE2,1978-11-28,2964Geiqz0
58181,291234566,1977,651,9pN0,96Fo,73152,3492KcnjO0,1994-04-08,1813rKHrk5
58181,291234566,1977,243,3JO6,67zl,74306,9780MfiWT6,1984-03-30,2659uxnol0
70420,9713942752,2020,847,5Jo4,36GQ,44796,6633FYzgX1,1976-12-12,3582XMlPi7
70420,9713942752,2020,371,2Vv1,66oG,19208,4485iAoRf9,1975-12-31,2939NjjPp0
50319,9659179588,1983,977,5Lw8,14Nq,45743,0691xKnSP5,1985-08-18,3807fxsTf7
50319,9659179588,1983,533,9tX1,32RJ,53672,5525wSuGI8,2021-08-23,5483uuMJu5
64003,5191249722,2011,212,4Rk8,75XN,11603,2619eDhnZ9,2008-08-05,1744mcfif1
30456,9653236032,1971,625,7Vj2,95zS,38412,0837MqrzM9,1978-04-11,0257QBpjG0
30456,9653236032,1971,727,1bg7,04rq,51958,2892TaYcC8,2020-04-20,2699qtNuR4
30456,9653236032,1971,477,3lw3,50bq,22526,1766QTTFp1,2012-09-27,5313mRuOe6
93814,6451691967,1984,686,2Of6,56nC,40144,2728TbUrP6,1971-05-03,1094ucrdn7
33336,1831574523,1987,986,7wO9,64Nf,62782,1096cJBfP5,2023-12-04,7771zZIFH5
33336,1831574523,1987,513,2Wq7,76Ko,33215,2653KYWkA9,1985-10-23,8716JaaKM1
33336,1831574523,1987,651,0Dr2,03YI,70387,1642uxWeC7,2010-02-17,8069ckCKp5
59746,2312296059,1980,794,4yo4,33qv,99507,7008ucQXN2,2005-07-02,1154catxw7
59746,2312296059,1980,350,4Hp1,78bw,1790,7631KKWuD9,2005-04-06,8055FGkZI6
6650,4895595953,1979,891,7tw2,78RG,10021,6644uKCpu5,1970-01-02,8084ByNQw7
41329,3599717044,1970,509,0Xr3,68wx,85312,9618wwqoy4,2007-10-24,9629TrVlJ8
41329,3599717044,1970,954,6jb6,96yH,5565,2438evhyM1,1988-12-11,9988eOEer7
41329,3599717044,1970,165,4Fj8,55Li,5431,4883xIDiN0,1987-02-21,3540IhUIn6
62551,4504466503,1990,970,8PE2,25Wj,64269,2439PwCJe3,2021-07-14,3646PhfHk4
95709,1517509525,1990,80,1qR4,35FO,7294,0142wvOPn4,2020-09-15,8191WiYmf8
95709,1517509525,1990,717,0dA0,53vA,20984,7648MitbK5,1976-11-23,2738zmuWG8
34528,6649837300,2024,184,1hn9,18wf,86992,8624JtSsR1,1972-04-04,2292aZlTW6
32804,6754332849,1994,674,5OZ4,45DY,66466,6683UecFG5,1972-12-19,9889WZRxR8
69469,4300751437,2006,131,0Dd1,65et,838,8317AdYpJ9,1999-06-20,4160UQSTq6
69469,4300751437,2006,986,1Dy0,17Rc,55527,1137xGIvi1,2006-10-05,4536WxsjT3
69469,4300751437,2006,676,7gx4,49Tc,23733,8624Mmhpi7,2008-05-12,4420nZxgA1
91041,551172205,1973,66,4nK0,91Uz,33970,4815oMHyg2,2008-08-08,1861WFVoB6
53838,7456062,1992,39,0xX4,38hA,88930,4923mVjcJ2,2016-09-18,5449KUhun7
33725,8069979680,1996,210,8nL4,25ew,44885,2983VICiF6,1981-01-09,0322udqng5
33725,8069979680,1996,80,2PV4,38QO,81464,4027AZItg1,2022-06-21,9447NrGBA6
94329,6060166386,1991,669,4Bx0,95gq,87716,6300TNHnh3,1992-06-13,9345JcyEq3
37575,1613445503,2010,250,1ks6,55YI,72111,7880iUKpW9,1980-09-10,2748axctp9
37575,1613445503,2010,350,9Ko0,37ag,72565,6531JQJgn3,2007-03-04,8585VzipG0
37575,1613445503,2010,858,7XE9,67iL,57760,3504TRoOr8,1993-07-04,2320mWEkp5
28908,7009820637,2008,862,7DR9,87kv,6209,2285UGUOp0,2013-10-01,9228jMlJl7
28908,7009820637,2008,834,0yb8,79dc,34183,1815hMcTL4,2011-09-16,6418VTKew9
30080,4446780115,1986,721,4cq7,52Vq,29076,2809eMldD2,1976-01-29,1267XPdse1
3983,8271928258,2001,727,2La2,51gW,88229,2371ndTqs2,2011-04-19,0793nbFIG2
3983,8271928258,2001,611,8nU5,09EK,11308,7252itaoe3,2013-10-10,3720fxfxG2
3983,8271928258,2001,42,5LG8,69Rx,47923,6191PXuty5,2003-07-17,0868lMBEY3
24613,7593090168,1977,669,9dK1,52Cz,37849,8840JFkxC6,1999-05-09,6398wAixF6
33575,5897536439,1973,270,4Tk6,17bK,50408,4759GTcAO0,1970-04-04,4215yslEO6
9886,3585163506,2018,741,2md6,92oZ,80746,7537fLjtG3,1998-03-28,3909vTjgi7
9886,3585163506,2018,65,6kG5,81AH,45156,2481KOXCK8,1992-08-30,9014fCzBc7
9886,3585163506,2018,805,6cd6,45Nr,91728,2615EwfJY3,2010-06-27,0257FaPaT9
60348,743796206,2024,407,5er1,10em,14489,0931fOLug0,2023-02-27,5254hNUfr2
55309,9051381197,1996,955,0OH2,11dk,61707,2118uvDzX9,2019-01-11,3907FCLix9
55309,9051381197,1996,733,1NU9,02Jz,94285,6183wdrok1,1995-08-19,1846AdDRg2
48343,2455547450,2021,306,3Mp7,32ad,71666,1490NutYZ1,1992-10-26,7606VEtMC2
48343,2455547450,2021,839,9DQ3,61JB,10970,1331wxuXJ3,2005-11-19,2446WFcGP9
48343,2455547450,2021,882,5WD9,72dJ,59417,4231xmCms9,1990-06-02,9781ViPXl6
71654,2012510601,2020,442,4bP7,31nM,86049,1433jBKYg7,2009-06-27,3379aDBKJ9
71654,2012510601,2020,136,9qq4,78Oq,81225,8982XUOfB3,2012-03-09,6221skWpT2
45441,4308982934,1972,208,6tQ3,94Xj,80121,3150ofZyS0,2022-11-22,6717rwhaf2
45441,4308982934,1972,631,1AI8,29KY,7897,1768ejIUb9,1983-03-07,4238DNosI0
41679,253249452,2024,867,3ez1,87MV,61244,0895JsyrI4,1982-10-26,6608yYada1
41679,253249452,2024,247,5Hl3,77Bh,92306,1587oLTbf3,2010-01-15,0558BMBvE6
41679,253249452,2024,103,7dy3,90qi,20456,5393rPfeH2,1978-02-16,1257qiFeC7
15617,5355308987,1994,895,8hW8,48jV,73939,8774coRZJ8,2019-01-10,3912buiFl0
15617,5355308987,1994,336,4Ai1,53Ru,12460,5787aJBgM5,1992-03-21,6149mQGrT2
36200,9996099976,1988,143,2Kg6,79JY,69459,3504mzSbl0,1977-07-05,3034fgOte7
32917,8092263182,2021,146,7xI1,79yf,42457,3990CVDOS0,1997-09-04,1224upyhs3
73450,4681306867,2005,536,4fa1,40yk,78707,8498JcBzn1,1984-03-25,1314rnTKV8
73450,4681306867,2005,850,7Cu9,24sV,26536,7788jlkLl4,1976-09-30,9763QAeAH2
90081,4716293624,2006,289,9Xz5,91Qa,91174,9052igXZw0,2020-04-14,0269abHrp2
90081,4716293624,2006,585,9au7,37WL,36358,2129ZLCvV6,1982-01-30,9900RVtbU1
64801,5809743456,2002,562,6Gu1,42Gn,99194,0241XkUpF6,2015-08-19,7653zMZoo8
44844,976983127,1973,924,9ou5,09FS,10021,3559uxYYP3,1981-07-03,1735unDCu8
44844,976983127,1973,949,9zF9,84gn,92522,3837FyXqw5,2019-09-14,5138ZYzUM1
44844,976983127,1973,233,6te1,32pM,34160,1201BYakZ8,2003-10-20,2792NNycF8
28548,3163400166,1984,147,8cb7,35oN,10791,0206xdgZH5,2003-09-16,3717bJCPR3
28548,3163400166,1984,595,1tK5,88SZ,57180,8154lGTeA4,1996-12-31,8524NhjVt6
54856,3057839818,1971,224,4Pw4,94eZ,80961,9973eTDLe2,1988-04-25,5007rZRwD9
54856,3057839818,1971,853,5gS4,92NL,83827,4315OKwtp0,2011-02-15,9499Oiecp8
41025,9805884293,2002,589,7Ei7,34uz,43018,5350kpeKN8,2005-11-26,3440WJWjM2
41025,9805884293,2002,415,7zo9,43if,72935,4743jFFfw7,2009-04-27,8379cNkVb5
41025,9805884293,2002,886,1Ts0,02XQ,32220,0073fjEdV7,1983-11-26,7938taFCh2
31605,6407152226,1971,868,6Fx8,77xw,42168,2900rQPmM9,2023-01-18,1714wSOEo9
31605,6407152226,1971,844,7II3,45Oa,4341,2066Vmhzq6,1985-05-13,4856SoEmp1
31605,6407152226,1971,145,0HG2,73vR,26054,2156zTxiT4,2021-09-20,9621nOPsI3
33467,44574983,2023,138,5eP5,05qN,8252,2779itqxz2,1977-12-08,8969NXwbq2
39057,3809772205,1972,864,0KN8,76qJ,88558,6073KaeUy2,2009-09-07,8534rpfjG5
39057,3809772205,1972,749,1vG9,72RB,75832,1801BfiOS1,1989-03-21,1694waaIz1
72257,5154959579,1993,285,5OW4,67uk,78756,5987RabDJ5,2018-05-25,7754RYSXL0
72257,5154959579,1993,827,2wp2,80Il,64005,3402ETpVE7,1972-01-08,6224wFAgX5
72257,5154959579,1993,211,7uh8,79Kp,66190,8961CkuOJ5,2015-07-30,2171BXmRI8
36403,6141104601,2010,713,8gT5,53RD,47806,6718ZvlOI2,2009-11-30,2432qhRAe1
5429,501561884,2010,264,3OE7,85Sm,12156,3706fGtbU7,2001-10-08,0206RkiWC5
5429,501561884,2010,742,9zB6,45dv,63857,1816JtLWX4,2014-04-08,3720YkdLE7
90081,3887005232,1991,385,1gl5,34ZT,51285,3399psopz8,1976-05-02,3686bOOiF7
90081,3887005232,1991,738,9NK8,10mC,21096,4257bMSFo2,1990-01-09,0218vRwpi2
90081,3887005232,1991,421,9yo8,94hx,10274,9095gavAh4,2017-01-30,4040MGTQD7
76556,4583853561,1997,186,8at4,04JX,19951,7492asrFn2,2001-04-24,7189CdOmi6
76556,4583853561,1997,379,1hf1,90fM,42309,4977NxQBJ5,2019-12-13,8733ORwhI4
5256,696347154,2017,409,4Ld9,83av,60009,9191uamyu9,2008-01-06,3982uzHwQ9
5256,696347154,2017,904,1rH0,93Hg,23146,2518lvpfD4,1988-06-10,6134AWkOf2
5256,696347154,2017,487,1WH3,34zd,14351,5248Stiho6,2015-10-01,7742kXpCC9
26635,7558453830,1979,162,4bQ5,63ct,51452,1275AlIHx0,1989-09-29,6201JiRrx7
26635,7558453830,1979,910,9ZS4,35Wm,89628,5581BQWGU1,2000-04-14,8315ycmKd4
97474,8730522001,1992,71,1yT5,37vG,14717,8571LPSaD4,2021-07-11,4851garmd5
97474,8730522001,1992,561,5we1,09lU,34085,7337TlnyS0,2014-01-25,5125vzCrT1
36695,7517968454,2003,170,1Tc1,75Dv,76568,8860TKLyo9,1992-07-26,7076goDuM7
36695,7517968454,2003,92,6SU7,73da,62653,5476icPkR8,1995-12-03,9639yuNkU7
40980,7975545227,1971,137,4RP6,57AU,23149,0979uNxBi2,2006-06-16,2832cifUZ2
75430,8223672599,2000,429,0zc7,69jf,26934,2933XMSRU4,2022-05-16,2967bjdJD6
21236,688248187,2006,19,4ZY7,79Ux,51270,8761SaIJJ7,1990-01-07,8281LuPAG6
21236,688248187,2006,877,6vR0,87Ek,61998,0791kElRN3,2009-04-27,1356majYZ3
21236,688248187,2006,490,1Mo6,48AJ,27213,5201fziVN3,2002-12-28,5033WxEWo9
26671,7649196634,2009,170,9Mn9,44Ah,666,3263Radhc7,1977-01-19,1925LvVpa4
26671,7649196634,2009,873,6Am6,65NH,27777,9676HqqWQ1,2019-08-06,6100zfQOd3
55771,679005863,2002,581,4Rr2,53PI,85980,5908ZjHpU0,1973-01-29,1002MkeJl0
31627,8412522455,2024,244,4hG6,19Cv,84910,0116UVdok7,1987-07-26,3050Mhxzf0
19802,9512067593,2020,307,8Lh6,85hU,47829,2106vFzWV8,2024-02-03,1568MyMpX4
19270,7053541068,2017,275,9BB2,29wi,11935,0427uPFkr5,2011-03-07,0081sEUrD3
39293,2141201774,1990,751,3kw8,43xs,96639,1552gPJHv5,1991-10-23,3809qYSSC9
39293,2141201774,1990,250,2ZH2,41fZ,46646,2226SLZys5,1987-01-03,9257NcCbt9
69314,7722049530,2017,185,3TD5,00MX,79638,4752gyhXv9,2007-08-16,2838nvSgu8
63395,6516848832,1973,983,0wn9,69ft,51305,4779uTvjR1,1999-05-06,4906BhOvb1
63395,6516848832,1973,423,0fF0,07oD,21885,2210Wruqb1,1988-07-22,1528uOnzv8
63395,6516848832,1973,954,9Vk5,67nq,92836,1293vmUZA2,2004-01-11,6471rZqJr6
35705,7695742000,2010,874,8fG5,72ku,2108,0054hEZou7,2021-06-22,1193qidCH5
35705,7695742000,2010,331,1vf5,93KL,82630,0092DpgJF0,2008-03-03,6466TJXrZ6
35705,7695742000,2010,496,1mx4,18xg,93832,8848RSJyu0,1997-02-06,4376OQdYM8
15220,2846175314,2016,483,6Vb1,02eQ,72463,2448gQMBI1,1970-10-28,8923VwAJf1
2081,6144187658,1984,88,7Ff7,25EZ,3675,0852NbTyP1,1983-02-11,3538IFMAQ1
37080,6762025275,1994,6,4af2,86SY,61277,7212IHAHK4,1974-05-10,3734NDfGE4
37080,6762025275,1994,917,5aT9,07lv,11376,5464Sygla7,2006-08-20,8149iZRxe5
79061,9263294381,1973,948,4aJ8,26ti,30942,7929KGXNr6,2009-04-06,9533PkCDZ8
42767,7008930802,2005,765,9CN9,94ln,7576,0830WLJOn2,1993-04-18,7537nwQvE0
42767,7008930802,2005,933,4fW2,20zk,4734,3984ewrce5,1973-03-31,9161FGeJo9
42767,7008930802,2005,706,5Ds8,00BX,16027,4047CGCJf2,1981-11-26,4678LHVPJ2
37264,1285563777,1971,394,2BS5,94oa,77347,3728lGHIb8,1978-08-02,3726UxWyH2
51553,6633636393,2018,729,1XK0,70Mu,60074,9614uOEhM7,1973-09-12,4563VsnrV1
39550,1434156976,2002,739,2Ws9,76gT,94001,1267YDbSR8,1988-04-23,5008TcPxp3
39550,1434156976,2002,37,4Zh8,62bf,43538,6266ajQaH3,2000-11-01,7518LflHt8
50614,7510339758,1981,341,6da7,82Ok,72985,5273wRhXa4,1999-08-28,5183cSuPj2
50614,7510339758,1981,190,7qW8,32DY,91255,0085ThFQy9,1995-09-21,2347OwbUh8
50,8071785125,2009,573,8oD0,40Nd,49141,8494DymDS5,1997-11-16,0262GIOKF6
50,8071785125,2009,522,9GZ4,46Wr,64528,0047CBXrm2,1984-04-08,9676yboDk2
37390,2665557015,2024,759,0hy1,85wz,71655,9280xqLhv0,2003-10-08,3650IXsZH7
37390,2665557015,2024,889,0Yq5,86Ny,1765,9270svcMq7,1992-12-09,1800oRSRK0
37390,2665557015,2024,273,1Yc8,14jG,82730,4805GjEzT8,2002-07-11,5091JyyXu0
93832,5391076591,2001,840,7he9,41CJ,26727,2828kLpoH0,1972-07-11,0060QhUAP8
39642,6608153148,1984,658,9YP1,26dY,9794,1482UuPNx9,1989-09-29,6480qmCYh1
39642,6608153148,1984,534,5GY1,29nQ,74489,5016JFteG6,2016-11-06,2945aQXlr1
18981,1522356640,2003,251,0KU3,45iW,58690,1604AbOoB9,2017-10-13,8144owFKh1
12757,5020367645,1985,171,5eu1,31Ts,45035,7531mJrkj0,1991-11-01,0880dfNXh2
12757,5020367645,1985,455,8Xt5,81wY,56206,2286bWyCs6,1971-05-31,3776ckOCr5
12757,5020367645,1985,346,9CK4,76PZ,25525,0705xPSGT2,2016-07-14,0950hRXYS0
29878,9242398746,2015,793,4ih7,06WE,66466,3614afUgb4,2014-01-13,5843YwaGj0
29878,9242398746,2015,696,8kB6,75zu,91706,1427BZNoT1,1979-10-13,5384MsaZO6
29878,9242398746,2015,317,8bJ3,42WF,12851,1900pmAuM4,2001-01-20,9871LHHcF7
17117,8790925273,1999,903,0iK0,24fn,78447,3003rqzMG7,1991-04-26,6346GeHzz2
17117,8790925273,1999,891,6Mj8,32CO,63622,7934BNRcx3,2019-06-27,4616Fgifj6
93048,9538015566,2014,306,3Fe9,35wD,32767,3686LFrdW8,2020-07-16,1515sJPTk6
52741,3898469809,2002,962,8EO6,48bs,6075,6545fRxpO0,2017-03-26,4103HrmUN2
52741,3898469809,2002,467,8vm6,18xO,92550,5588YcDxq2,1999-04-03,5198yxZRK4
3241,5484103785,2020,380,2IC2,74xQ,54995,9722qFUxF7,1976-02-07,0000TdEpe9
3241,5484103785,2020,123,5nb6,86Hl,64855,9475WIzMO8,1973-08-18,4757NxZLD6
