CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,CustomerNo,ClearingDoc,ClearingDate,AllocationNo
79614,1651032939,1987,894,4iP5,63yH,65457,9863xgRnv0,1987-03-15,3450rrgJQ1
46454,8859507963,1972,202,2ww1,61ro,23811,9682QlDnZ4,1978-10-16,3044IoAOD1
31032,2558186506,1989,62,3Fy8,53XU,58112,0045lbKLq2,2023-11-05,5640jfyAl4
16123,4601346684,2019,197,8hH9,00hi,17585,6263rJjkY3,2005-06-11,4060TRzvD5
16123,4601346684,2019,195,3gO7,06MP,34003,7410oAbEe2,1981-01-04,2958CkMmK2
38116,9859690587,1973,824,7NE5,05oM,64852,6529RdmXu7,2007-09-08,5807wmgsU9
38116,9859690587,1973,399,6QA8,41Ze,17438,5374OPCAK0,2008-11-04,5351LOZWG0
38116,9859690587,1973,948,9Vu2,54WC,78985,3236dpguA2,1980-01-01,2518wYZcb6
36696,6380840997,1973,595,2mW8,15hQ,75542,5953dszFR4,2004-05-06,9184QqLIr2
36696,6380840997,1973,665,6QG7,04Ln,41406,3015uVBIA8,2023-06-06,6924UacDq8
27754,8093088444,1979,606,9yg2,02qN,68517,6097OioJo8,1987-01-08,9536pUgTc6
27754,8093088444,1979,838,2Ww9,06Ns,33862,6792mEoGm6,1984-02-08,6474mvycI7
65190,4311483528,2008,725,5KP9,25Xd,24245,8664QzvyJ0,1977-06-23,1454kNrGz1
65190,4311483528,2008,671,2kT6,93rS,48775,3808lfDHh6,1982-10-27,9242oBTbq4
48628,1831603784,1971,921,9ry1,45pX,78292,6428MRooJ8,2021-09-18,4860OEKkA4
48628,1831603784,1971,605,4nY0,86pm,77542,6890RDPVY3,2014-12-23,6179FVNDW6
48628,1831603784,1971,685,4lz1,66AV,49572,5322kVtJN3,1985-08-10,7100Cgjev1
35758,3399308850,1983,881,9zJ6,95lD,7223,0076gyAHU1,1985-12-13,5481UCxBF8
43808,8189907729,2022,48,7cZ5,78Cp,61055,3840RQEIV1,1975-11-29,8114WNKPd3
16055,7593697462,2001,443,9dg3,28tG,45159,4575GeebT7,2006-12-10,6766hiKpv2
16055,7593697462,2001,569,6Nx0,77Qa,8927,4045OFpdK3,1987-09-01,2541kSRHB1
16055,7593697462,2001,638,9MB5,03fg,31414,8493OCQaa2,1976-06-16,0798pVeBo3
74875,7074322194,1996,819,6Zt5,87vv,21517,5135MsOST8,1992-05-01,0681swnrC2
12551,2413544175,1980,669,8XC2,30PT,58772,8516EXMPy0,1980-01-07,2869ssJoo0
36646,2335278909,1970,610,9yP2,98oc,13218,1658qsfKP4,2023-09-04,7642NoyPU6
36646,2335278909,1970,864,2CU4,36jC,58468,1755CuzvT2,2007-11-09,1369ZQxws0
36646,2335278909,1970,355,1mr1,39JB,19508,3270hJyAX4,1999-10-31,0172AjvKd7
79745,9583147294,2007,712,9GW2,47QI,42812,8392KxFFe7,2008-03-27,0407hZdOY5
79745,9583147294,2007,485,4pc6,72dd,63214,2749LeJNM9,2001-08-10,0763vEvmF4
79745,9583147294,2007,238,9gM7,56jL,42635,6673ghVxh6,2019-01-29,4976QPYcX5
31083,9878219372,1985,624,3nT8,58Ul,40662,2088WhthX6,2000-05-22,3583uZZwD1
31083,9878219372,1985,108,9hh9,82uG,46483,6427gzMSv2,2014-11-09,2027Cgbom7
31083,9878219372,1985,742,8Pq3,51Cs,35634,3054AgaDU5,2001-02-02,1126GdNsh4
80041,424732149,2012,856,0WQ7,72CP,64092,4556KOhML9,1975-09-17,7414rbGCn3
80041,424732149,2012,44,0Gk2,86iV,9338,2749YDlrw0,2002-12-27,2841wSpQj8
80041,424732149,2012,17,6uQ6,78hv,89334,6346lDhjG9,2020-09-04,4270oVHSY8
9547,5892992223,2014,46,2Kt2,84Fn,12368,6030majJE2,2003-07-20,3381gQFDj6
9547,5892992223,2014,725,2wX5,90hx,50902,7183bdzQN8,2009-07-08,3703pYxgd0
38457,1157209492,2000,848,7aN6,27LW,20789,4242chrFG3,2012-05-19,7390cEabP0
38457,1157209492,2000,923,5Wf6,24lb,17703,4941cyguq3,2015-12-01,1249HvKDp2
38457,1157209492,2000,131,3Xq8,07qk,1736,4626UPdqZ6,1997-06-26,0512glNdj9
44262,528368357,2019,677,5Jy3,12HW,92254,8353FXADg8,2004-01-23,1939DplDv2
44262,528368357,2019,188,3Kw2,26gc,91036,3549ZXvPX2,1985-12-11,6005MlsrA1
44262,528368357,2019,260,0Ko7,47ep,64612,6093EXxAL4,1995-10-06,3596rbNpb1
94868,9301926256,1979,228,5uJ5,77Xq,17884,5166MaeuG8,2023-01-11,5979uYkiH1
94868,9301926256,1979,357,4SE8,52up,99612,4346HcVbc6,1995-06-01,1145GYDeO9
94868,9301926256,1979,844,0cZ3,42GC,26150,9303vuJcL5,1994-10-04,4050DIPhF9
7301,9971698727,2006,331,1Lf2,85Kw,38914,1774InPTn4,1970-12-03,2340AoPBH1
7301,9971698727,2006,845,7BD0,51Cn,28580,4803ELzPB9,1995-06-09,7065KBLkc3
7301,9971698727,2006,32,7cZ5,99EU,16974,7866PjtTy8,2017-11-19,4609SBJrk2
40522,5271696484,1989,523,6It4,50Cj,81690,3738JHuva3,1979-01-25,0340taRQZ6
63672,8884433372,2019,396,8Ev1,05Cu,12616,1788rpndO5,2012-10-31,8922QcJHL5
63672,8884433372,2019,409,3mU6,00Bu,4851,9009DpcCB0,1992-06-20,5945uvQwE1
39841,5513372461,2016,788,0Co6,86Ac,14209,8786BcwiF8,1972-05-10,6646oeKMF5
39841,5513372461,2016,701,0ID2,94iE,99086,7478BNSNS2,2005-02-23,9785dWXMd6
39841,5513372461,2016,965,9fr1,34Pa,85987,8195QmqGc7,1992-05-26,5197YvWNV6
35734,2223572514,2019,603,5OQ3,41Fo,44337,6243DDwpA8,1986-08-09,3162onKMX9
57260,382363516,2022,42,8Nd4,97js,18847,7216FhNGH2,2002-03-03,2512LVqHu5
57260,382363516,2022,183,4dS4,32aY,16345,2159MnTKm0,2010-07-26,2783SjveT4
57260,382363516,2022,461,9Fl0,83ew,66962,0335ijwXS4,1979-05-23,1847qEhTD5
5787,5425502153,1984,765,0YH2,79bI,47642,1568auPXr3,2002-03-03,9874nNDZA7
5787,5425502153,1984,802,3dO2,87rB,70427,3200EbMyU4,2019-10-07,0945ulASJ7
5787,5425502153,1984,470,3BN7,24qL,60353,3923gaxrz7,1988-11-22,0966GfXtS9
80669,5875210057,1991,257,0Ru9,44YV,10862,8238aOJVB2,1994-11-08,2907oLama9
80669,5875210057,1991,256,9eF8,18ey,72803,4221ViGXa4,1971-03-26,9280eMyBE6
80669,5875210057,1991,922,6dr4,32PI,90501,9417EYUmg7,2021-05-25,5127Pwprc9
63269,8020407395,1975,164,4Oc6,63mP,81609,1705PwrcK6,1981-09-20,6560hixeQ3
63269,8020407395,1975,429,5YY6,62Zj,52881,8855lQzKa6,1974-01-12,8136xzswt0
94717,7360942962,1976,887,0uJ4,54eY,9964,9520iObdl2,1977-12-29,9494ucBtZ6
93290,7720048686,2023,871,2Vt1,06dh,339,4917FkSjf1,2007-03-18,6887KGnLY0
93290,7720048686,2023,416,0Fw0,12jl,58295,0651oUKuQ8,1990-08-01,5571Buikd0
93290,7720048686,2023,324,1db9,18mD,62125,5836ZPhPr2,1999-07-09,8333lgIQA0
48461,3250165436,1995,925,5Yt5,83BW,54211,5254BwMVF3,1990-10-24,0490IBRFA9
35629,1439261750,1993,369,6BF7,28Ug,20281,0884VjQnp1,2002-02-04,1827fxZgE6
35629,1439261750,1993,754,4Gn5,47mJ,25645,9791LRiew2,2016-04-22,2010jMJVt4
35629,1439261750,1993,860,0ao1,84nj,36385,6050yRjny9,1995-02-28,2291osmgs8
80229,5185874667,1997,650,2er8,73wI,43408,6064XjKPx3,2005-01-02,5249MVFgp9
80229,5185874667,1997,259,7qO0,06To,91298,9262oCvXw8,2022-05-12,9733tfYlZ9
69772,8459409954,2010,777,9zc1,16We,74748,7612KNtJk5,2013-01-04,6168IbztB2
69772,8459409954,2010,522,8Zl6,69Cu,21175,3744HiKGT4,1985-10-21,9559PnOZk9
69772,8459409954,2010,75,4Ta2,20Vg,22993,8341ZJJZb6,2002-12-25,2200VbxOR7
44672,7151169904,2011,736,1yS3,96bj,34844,0311TldQZ4,1978-11-19,6339qawdn6
9986,440517125,2012,76,5bh7,64gL,86626,2619gaMcO6,2001-12-29,4726RHgsH7
9986,440517125,2012,717,8Tf2,09qF,85451,8979KobhJ5,1989-07-06,4877zjPNU9
9986,440517125,2012,584,7Lv9,96fs,82532,4839RWrXu5,1994-02-05,4717PCbGh1
70073,251838069,2009,924,8zm8,71VE,97494,3173JAneB9,1995-11-28,9231LmrFO0
70073,251838069,2009,556,3Vy0,20vG,56541,4101UMLfh9,2016-01-14,6400jNMZP7
34164,253409968,1988,629,1Lm2,82fZ,14193,5459QYbjD7,1986-03-19,2708CwlNC1
34164,253409968,1988,158,9EK8,93yW,39145,0594DxfUp3,2013-01-14,9790gebXE6
34164,253409968,1988,584,9IN7,08vK,58650,9118tHbFF4,1974-01-25,2070VwLGK3
1734,7284852574,1986,432,3OP1,69qi,79459,9507oxxHk0,1992-10-01,1918pYvHw9
1734,7284852574,1986,936,8ns4,10iC,85587,7934reuLU1,2010-09-19,0763SUsWl3
1734,7284852574,1986,809,9fK9,46dQ,91634,6277fyfdx8,1998-01-31,0239KYjrt5
98149,9649986075,1980,732,6gx6,97lh,27303,8538gVIrd4,1994-01-12,9399NALUb6
98149,9649986075,1980,722,6Og4,12nn,37650,8347TKFCu4,1980-12-19,2507EcJCU5
39882,7169958001,1986,745,5IW4,81cx,53149,6160KzfmM0,1997-06-07,8156grPdh4
39882,7169958001,1986,102,7bg8,22BT,61387,1510ENffQ4,1986-06-09,7910lvrPF8
39882,7169958001,1986,950,1zL3,67gJ,33976,8549NCfyT5,1990-04-07,0893VeYCJ0
9424,8859320308,1973,786,1iB1,51Mx,4593,0114Vmgxz7,1981-04-29,4886lvcij5
58567,7610832526,2022,954,4Oh8,96yR,779,0175jXBWp6,2024-03-23,8785SOnqS8
3469,4185657804,2016,843,6bK1,56dA,52914,0096AeAnQ0,1973-02-07,0743YanTk9
3469,4185657804,2016,523,6On2,07ID,23792,7622ogAgy3,1999-05-17,4611SQhqw7
98741,9129804749,2000,123,8gY1,28dn,98089,0865DxRmv4,1987-08-20,7979juIKa3
98741,9129804749,2000,279,8bR4,15Kr,99528,4176MfSsz7,2021-07-17,2759pCjag1
54382,6290868063,2019,782,7rQ3,93rO,36747,3172sVdyG1,2015-08-15,2005ZPcXm7
54382,6290868063,2019,380,2fQ1,86Aj,41834,7192YQvti3,2011-02-12,9476DtGiH7
54382,6290868063,2019,558,2lM7,21rG,45981,7227ORFIs1,1973-12-06,6422enKvQ8
14145,4208473448,1990,326,6TH2,32Uq,36345,8008uqQqG5,2006-05-10,4172bPyvX4
14145,4208473448,1990,253,2Fz6,37kO,6826,3233UwdVG5,2017-11-12,8440zFwDq4
14145,4208473448,1990,521,1gV7,24CW,26655,0678NbKpE7,2020-08-22,3568QQxZK3
7347,4158135055,1976,25,8YK7,82hw,67907,9417OuJxa1,1977-05-26,6193ZTNXO4
7347,4158135055,1976,67,0GA6,73zC,53594,2236XwaXb2,1994-06-24,1614Jooll3
7347,4158135055,1976,704,2hC5,86Ct,78910,1335UZqZt7,2012-02-07,4061DeUEB1
83393,2303570021,2024,203,2pS2,87eo,78965,5324DjQsE8,1970-09-29,8133JWcdb2
83393,2303570021,2024,721,5ug3,23Kk,97398,1637EKlpE6,1971-10-03,6408FNaWh8
83393,2303570021,2024,34,2aB3,22wc,9694,1330GsjvZ4,2015-10-03,0240bAjrg7
58181,291234566,1977,651,2br0,34MS,70097,2153npWAk5,2021-03-04,5147Wzdha9
58181,291234566,1977,243,7Ys3,60zh,74534,4954LwUSV4,2017-01-04,2797syBgd8
70420,9713942752,2020,847,1ey2,10ps,49582,6392IffTq1,1975-03-16,8931ajyxN3
70420,9713942752,2020,371,6SP8,17PG,68150,2888hLdAo2,2021-11-11,8022TbBWv3
50319,9659179588,1983,977,7qQ4,86Vi,63054,3285QlsTA0,2023-04-26,5801voWqt0
50319,9659179588,1983,533,4DI1,88zm,31259,0301mqLoT4,2006-11-06,6566GnFpi4
64003,5191249722,2011,212,5Tm8,31lp,22957,8441xSzhe8,1996-02-27,7889vzWhk6
30456,9653236032,1971,625,6bV9,11iS,32548,5673hBgYS9,2002-04-03,8493rZZwE7
30456,9653236032,1971,727,4Tv2,66Zq,15068,5316AeMdP2,2009-05-21,7934KKYzl0
30456,9653236032,1971,477,2Rd0,53EX,49598,5316ESIsG9,1994-02-08,4258yJnHw8
93814,6451691967,1984,686,9Ux4,84dr,2175,7015znWRP9,2018-09-23,4045jnqHN3
33336,1831574523,1987,986,7QA3,12zf,31831,8385dklOm6,2004-08-18,9860ABfRq6
33336,1831574523,1987,513,6aA7,10uS,44347,3353KUgiq8,2001-10-27,2963KfmPj8
33336,1831574523,1987,651,2gH0,47NH,43062,3098QrBns8,1992-10-28,9898qqUMU7
59746,2312296059,1980,794,0Fp6,85GE,92773,4399gknTa7,1977-06-29,3343StVLD2
59746,2312296059,1980,350,5Dd0,96XB,72675,0278GOTcQ5,1996-08-25,6672kQUrZ9
6650,4895595953,1979,891,2vp7,00WN,35684,3149nxNKE3,2022-10-05,7430RNqxZ7
41329,3599717044,1970,509,0rB3,31mO,78037,9847eJlMH0,1981-11-11,9923YvwUT7
41329,3599717044,1970,954,4oD7,35Nl,61055,2199KLHNc3,2013-11-11,4810IAUwO7
41329,3599717044,1970,165,3pn2,94Ro,58224,8008upscP6,1992-08-19,3094dBeWm4
62551,4504466503,1990,970,0HP0,58Ih,17584,3379dwRFr9,1987-06-22,1867miEQQ8
95709,1517509525,1990,80,7UN6,44hs,2165,1049IeBSv2,1991-06-06,7693FpCKw5
95709,1517509525,1990,717,1Dl4,55FL,49867,5514UaEVs3,1981-09-11,4089IXGrx6
34528,6649837300,2024,184,0pp1,97mx,34338,0310oCDTk5,2016-08-01,8138dpcpc0
32804,6754332849,1994,674,7vX0,77Hd,86162,6288Sortt9,2019-06-21,6321erNMm9
69469,4300751437,2006,131,1fI8,19BI,34015,7198bfQHw2,1970-01-16,4700GGpQv4
69469,4300751437,2006,986,2Av8,13hV,16835,4537hUMBV2,2016-03-03,5204eyTqK7
69469,4300751437,2006,676,7tJ1,13nP,91863,3006RUUkP7,1981-04-04,2239vOGUk0
91041,551172205,1973,66,9ge2,90uI,11094,8170FCPSe0,2009-06-13,4725qvwrR5
53838,7456062,1992,39,3YC7,13zG,35115,7219JgawQ5,2006-05-07,9190WzlCT2
33725,8069979680,1996,210,8rv1,01sS,71306,3546cgTDs7,1996-04-13,3022fcgLo8
33725,8069979680,1996,80,0uE8,75VA,96995,9482XmMWP8,2003-11-16,6763VonwT4
94329,6060166386,1991,669,7hm0,29DC,49653,9656RuYBH7,1994-07-01,7124geywV3
37575,1613445503,2010,250,0DL2,72nD,99721,9604RxUWL7,2020-03-06,2706ejoMM1
37575,1613445503,2010,350,7NT4,15xZ,12829,1648TpSsw7,1971-01-10,9207gazDg4
37575,1613445503,2010,858,9Ic5,07yw,96866,2110DwAFM9,1980-02-09,5462CWIsQ1
28908,7009820637,2008,862,7Ku5,97sd,78288,7902cHylP5,1976-01-16,5538fmbAA9
28908,7009820637,2008,834,2yx0,81Dn,44757,2322beAzC2,1988-01-14,0862VKuvH3
30080,4446780115,1986,721,6UY7,93Ni,79365,4650gYBag8,2024-01-15,5574zapCc7
3983,8271928258,2001,727,1UJ8,31Sv,99623,0943OqIHI8,1993-06-14,9302ZjNgM1
3983,8271928258,2001,611,8GO8,66Lc,20773,9661vnZDG5,2012-12-19,9498rtSjd1
3983,8271928258,2001,42,5Xt4,64ie,9736,7737TQWqN1,2018-11-15,2260lPZbK4
24613,7593090168,1977,669,9aH0,76mT,28712,7367hEYOt3,1980-05-19,2906CQCXE1
33575,5897536439,1973,270,1Ak6,91wi,64958,3542AIvbs0,1998-11-23,0405sBtal6
9886,3585163506,2018,741,7cx3,99VS,31093,2570TcKmi2,1985-11-03,8319BCvjw1
9886,3585163506,2018,65,7fi7,63uq,36857,6856aPsqd2,1991-05-22,2866Hlmwi9
9886,3585163506,2018,805,1YY2,51Hp,36643,7206jZddn6,1995-06-06,8947uPeKn7
60348,743796206,2024,407,1hb6,43GF,54582,0487qwdpU9,2000-08-03,0654nYPRP1
55309,9051381197,1996,955,0js4,34Jz,41394,4915hLzTY1,1984-02-01,7692iAVZS5
55309,9051381197,1996,733,8NP2,14op,68111,8486cgmkv2,1976-08-15,7164IWtPC5
48343,2455547450,2021,306,3Oy7,47xe,62522,5430VpgGX8,1998-02-07,2757APBdl4
48343,2455547450,2021,839,2jW6,95Ll,86982,3081OgzZS5,1977-02-06,0017ykWhr7
48343,2455547450,2021,882,0Dw3,25Jl,60359,3285eodbH2,1971-05-06,7547JjmLd5
71654,2012510601,2020,442,1RO7,27sk,20147,2357BToWS4,1976-10-19,1701KRQCc1
71654,2012510601,2020,136,5Ey4,32Qw,21491,7629RWZuq5,2015-01-16,1560PyozJ4
45441,4308982934,1972,208,4Ar1,27ut,93242,3588iUhIA5,1987-11-19,3363iUrIQ8
45441,4308982934,1972,631,9Hz6,40uj,62916,2716MTOmH0,1988-12-09,3067hFXIG7
41679,253249452,2024,867,8QF6,65wT,16973,3998GBGuo7,1990-11-27,1422Bljwp6
41679,253249452,2024,247,6jY0,52Ek,6976,8952uRGAS6,2010-11-15,1181fBJIj8
41679,253249452,2024,103,2tU9,42Nq,87724,9036VxEhL6,2017-04-18,3399aqTsT9
15617,5355308987,1994,895,2BB8,06FQ,41977,9036CZtqt6,2005-05-14,1239jzTRu9
15617,5355308987,1994,336,8fm0,65Vt,71157,9316teoNp4,1996-02-10,1003vCClD1
36200,9996099976,1988,143,1Br4,67DM,33998,3768qeela5,1991-04-14,5656kzDnL5
32917,8092263182,2021,146,4gO1,99KA,1935,5620UlTYP6,1981-07-07,8211afVIU8
73450,4681306867,2005,536,4Zl8,12Ri,95947,4205tgJxs4,1996-03-18,6873nAyKT5
73450,4681306867,2005,850,1IY1,85wi,52534,4486enrLd4,1997-08-06,5904kllgQ6
90081,4716293624,2006,289,4yz4,52YL,62982,2050FqGib7,1991-04-29,9847olbBa3
90081,4716293624,2006,585,8fk9,46lf,56491,2687JmCRD5,1973-08-08,5315IqHam6
64801,5809743456,2002,562,1rl2,14cl,30883,3829IdrBE4,2016-01-21,2415zLVfo5
44844,976983127,1973,924,0tz1,52qF,50027,5897vGOXR4,2011-06-16,8882jWDsz5
44844,976983127,1973,949,3cn6,43lH,23786,2751qHedX2,2008-08-28,7705lOaGv6
44844,976983127,1973,233,7Ut4,15Qa,18328,6624LAoyQ6,2004-11-23,5806hOWaL7
28548,3163400166,1984,147,4Hu8,90dn,64912,5845mJoIE8,1979-05-09,4996SwJDV5
28548,3163400166,1984,595,3BL0,43AT,80183,3633bivtN3,1983-02-02,5779nASxq9
54856,3057839818,1971,224,0EC2,86Rw,64124,2066rIKIP4,2005-10-22,0723GYmFC4
54856,3057839818,1971,853,9fm3,19hp,16339,9805IVihu1,1976-03-01,2104syNnw1
41025,9805884293,2002,589,0DQ9,24rw,87884,5272dvOFW3,2016-08-20,7737lekJy1
41025,9805884293,2002,415,4YF0,54wV,84597,5098jpCUF2,2009-10-05,0483NbxUQ3
41025,9805884293,2002,886,1bq0,17iw,79564,7384VQaxj7,1997-04-02,4999QJPvy8
31605,6407152226,1971,868,9Rj6,46Ag,52407,4590TYPhS0,2004-07-14,4518tELEe7
31605,6407152226,1971,844,8Yv0,10Br,36506,7385KteVl9,2020-12-10,8631zRyPR8
31605,6407152226,1971,145,6Rp1,57fA,22283,3727OsWGd7,2011-11-30,1679wJZEL4
33467,44574983,2023,138,4kA2,25Ai,33387,7753LpEdi7,1993-11-07,9521BghHV9
39057,3809772205,1972,864,2yp6,50eL,16587,1939ZFrWk0,1974-08-19,2831KdXrX2
39057,3809772205,1972,749,1IQ8,15Cb,281,5917JlNql5,1979-01-27,6875akzBN3
72257,5154959579,1993,285,6mI6,77XW,56713,0263lOcKN0,2023-07-02,0510QKrxC7
72257,5154959579,1993,827,3hM3,59cI,87277,2392bJhHa7,1985-01-03,4110sQvuR4
72257,5154959579,1993,211,0ix0,30Bz,29682,0176uCAgl5,2020-05-24,2150ajRAB9
36403,6141104601,2010,713,0zA0,12bh,76137,4227mfQbT8,2022-05-12,9678OteJD2
5429,501561884,2010,264,2ut9,09hp,73265,6470fAsbr1,2015-09-06,7497wGVyM0
5429,501561884,2010,742,7DF8,85Xz,38109,9037EQPzr0,1979-03-07,0611qofUk5
90081,3887005232,1991,385,4BK5,82pS,44701,5705XngCu7,2017-06-19,5068uogPb5
90081,3887005232,1991,738,3Xu2,72vq,15649,5117qeTLb4,1990-11-14,5834wRzbx8
90081,3887005232,1991,421,0kF4,40Lo,58479,5095uAUAq0,1985-04-03,2469IfkqX8
76556,4583853561,1997,186,5Xz5,09Uk,53512,8317bzluq2,1983-07-23,9199WPOZZ8
76556,4583853561,1997,379,6kP2,00vJ,30690,0795iONAV6,1992-03-22,1285JpqXJ2
5256,696347154,2017,409,8oc1,74cJ,2655,2260xIPDk0,1978-12-09,1484rwiaL6
5256,696347154,2017,904,4hg2,98kx,57569,6330GGjuK2,1989-04-19,4061mURnZ0
5256,696347154,2017,487,1uc9,98QT,92989,5499kJvPQ3,2005-06-03,8665kYarG6
26635,7558453830,1979,162,1Bk4,49sT,2307,0364RpugP4,2007-10-06,3284KerXK4
26635,7558453830,1979,910,0uS0,02Gr,37053,2203KvLGr3,1987-06-22,4667VPkwW2
97474,8730522001,1992,71,2th8,83mM,4137,3202LtYgz5,1977-06-24,3658uyizp6
97474,8730522001,1992,561,8Zd0,10IE,26132,9648vKPZY2,1990-03-01,1807kLegQ6
36695,7517968454,2003,170,4hx1,41fQ,72279,5918sksjS5,1998-09-26,4757Gxhpd6
36695,7517968454,2003,92,8gW6,80qL,13019,1446VNbmQ8,1979-03-11,7760otAwk9
40980,7975545227,1971,137,6LP4,24QQ,44806,9117dNvyR5,2016-04-13,3850QwiSG8
75430,8223672599,2000,429,5PQ1,97Hv,24281,6536GSNau4,2021-08-23,0786YZIBD2
21236,688248187,2006,19,7oy2,18FO,81821,9573Bzqhr3,1983-12-21,0971OcSlM2
21236,688248187,2006,877,0yY3,67VC,10786,0474DVhKj1,2013-08-26,0977kQxQf0
21236,688248187,2006,490,6fg3,92oh,84841,4633XMPOI8,2020-06-12,4737bnuJb0
26671,7649196634,2009,170,2pP0,82eI,97560,2994oeadO4,1973-05-04,6371ThjZS5
26671,7649196634,2009,873,7hw6,84wy,85598,1501fiFcn8,1998-05-25,3922IsIVt7
55771,679005863,2002,581,7gP4,72XB,79925,9207rUBRc5,1998-08-18,2358rajjm8
31627,8412522455,2024,244,6SE1,54Yy,33866,8311WITPt8,2013-07-02,3487WFdrf2
19802,9512067593,2020,307,6yM3,53OO,27428,7456vPXvW0,2020-10-24,3012GUTkG1
19270,7053541068,2017,275,2wy3,20ZP,5584,3583LLWCJ5,1972-01-19,9928YBDks8
39293,2141201774,1990,751,1Qm3,70os,73754,8447eiVZA3,2011-06-01,5577kycrI8
39293,2141201774,1990,250,4YF4,19DQ,61100,7808crKjP9,2015-05-28,8987XtxJU7
69314,7722049530,2017,185,0QX5,49UI,82165,1822kXYPA8,1977-01-19,7075SzkAt6
63395,6516848832,1973,983,7zN5,32aZ,25833,8978dcTQb0,2011-02-01,6655iaUNO9
63395,6516848832,1973,423,4oV0,52rq,2656,8368rxUiP4,2002-11-07,5042aMnAD6
63395,6516848832,1973,954,8HP0,47tv,74964,7396KjiWA6,2010-08-01,8781sshOp6
35705,7695742000,2010,874,6qm5,05Nr,65354,3874WMQfY3,2002-11-23,2855xxUFP8
35705,7695742000,2010,331,4zz5,36jK,82237,7686LOBCc7,2023-12-14,2392RFUQU0
35705,7695742000,2010,496,9MP3,63KS,53613,6637ZxrXg7,2000-02-04,0834UKEcV8
15220,2846175314,2016,483,4NF6,69us,62006,0334wbTMy6,2001-07-12,5215uyFAs1
2081,6144187658,1984,88,8KN8,70Nv,3592,0436zHNcc8,1989-07-14,5213YUaVX9
37080,6762025275,1994,6,4JU8,80Jk,67564,0212lmHtp2,1986-12-09,7529aiEOS0
37080,6762025275,1994,917,9Ga1,26ji,41079,6550aCTzP5,2010-02-24,5920eKWrz6
79061,9263294381,1973,948,0KL7,63qT,18414,2692WDhJf4,1986-07-10,8709FoIzX5
42767,7008930802,2005,765,3BU7,56UD,91609,8725OhQBw5,1980-09-22,8375Nwolt1
42767,7008930802,2005,933,6IL1,09fj,38046,2670JLHjd6,1978-08-05,0731BJBmJ7
42767,7008930802,2005,706,4aS3,89bF,33645,0010lMSfe9,1992-04-29,5573xEFMk3
37264,1285563777,1971,394,9mS7,95Nl,12252,8318qBCmF1,1984-03-10,2312cRKDj2
51553,6633636393,2018,729,5GX2,08Li,17360,5306yKXwL8,1995-01-28,4153zBzhq9
39550,1434156976,2002,739,0iZ1,98vy,81495,8352heUiz9,2005-06-24,7960VXzeJ8
39550,1434156976,2002,37,4pX0,29fh,95582,5679oZdTJ2,1988-04-12,9522YDfkD2
50614,7510339758,1981,341,6nu8,56fN,24525,6269gzvXP2,1987-04-15,6427BmLGa1
50614,7510339758,1981,190,4ln5,98Gk,21619,1001Jjwqc9,2009-10-22,2826BeNss6
50,8071785125,2009,573,9Wm7,73Jf,81612,0356IDewx8,1981-12-23,4960wtFvN0
50,8071785125,2009,522,4KF1,40GN,16298,0305NJMUZ0,1997-08-05,9108OgLOM2
37390,2665557015,2024,759,0gG1,58SF,46811,7955YgnSR4,2010-04-17,3225SJJYK4
37390,2665557015,2024,889,1Bl4,52KX,82750,6904EvxfL1,2022-11-08,5883tPLJr7
37390,2665557015,2024,273,9RA5,75Kv,56946,6449wYojs1,1997-07-14,6581OBCPd9
93832,5391076591,2001,840,0ll6,65gu,84451,4201cziML4,2006-05-03,9131PNDBW8
39642,6608153148,1984,658,1Hz1,78Lk,97344,3606pkRYB5,1985-04-26,4298FoMCr0
39642,6608153148,1984,534,0Tv5,68Tv,67500,7656oGdZM2,1986-09-20,1124qRSef2
18981,1522356640,2003,251,4yC0,29Hl,17472,2328sAXoW6,2010-04-01,1240qJJGE6
12757,5020367645,1985,171,2Xc7,12Gl,40108,7578OctQn9,1989-09-11,5815WFUey1
12757,5020367645,1985,455,7Wz1,29uC,21387,8059xuBFo9,1978-04-21,5126TrNFE5
12757,5020367645,1985,346,5AX7,40Iv,71387,9257rpugb9,1991-02-24,9940vPpRT4
29878,9242398746,2015,793,1LI4,70hX,40812,5070vgySk2,2014-12-22,5925qcsMQ8
29878,9242398746,2015,696,7gn4,45Hd,36548,9353GbxFa4,2010-01-22,1437yCMRY2
29878,9242398746,2015,317,4An1,93HG,55868,3739omgch9,2020-03-16,8759DUwDw7
17117,8790925273,1999,903,7PP4,66NS,97440,1711wylxu2,2007-10-02,9376syPLV8
17117,8790925273,1999,891,4RJ7,62HE,78774,4610IxXkI6,1989-02-04,5724jOZtM1
93048,9538015566,2014,306,8qk6,23lH,78101,9268YPUhg9,1988-08-11,6555xhAAH0
52741,3898469809,2002,962,1PL0,22gx,48242,2672ftkJp2,1982-02-17,4404eXAeP1
52741,3898469809,2002,467,0hW9,75dj,80328,0623UjoAC4,2021-08-08,8566oJPEr9
3241,5484103785,2020,380,5gI8,09KM,57620,4547QyqSj8,2013-08-09,0682RWVhX7
3241,5484103785,2020,123,4of5,11ju,83423,5694Rtjqj8,2012-11-13,1894VGXDY8
3241,5484103785,2020,666,6ym1,25ax,57468,6448nTVie2,2012-01-28,0986hcGWS5
