CompanyCode,DocumentNo,FiscalYear,LineItem
14433,8127099334,1972,367
14433,8127099334,1972,135
14433,8127099334,1972,163
77230,6418503252,2007,273
18512,3043347869,2000,771
18512,3043347869,2000,63
18512,3043347869,2000,15
9266,9069757559,1985,115
9266,9069757559,1985,127
37637,2165652037,1976,185
37637,2165652037,1976,619
8381,2308606704,1992,328
84522,2799932984,1996,227
24942,1652171046,1977,676
24942,1652171046,1977,23
76177,271844963,1987,274
73426,3274472261,2003,404
73426,3274472261,2003,110
55401,4615238833,1971,211
51928,6445319866,1990,142
1925,6095198520,2018,274
76583,5306313250,1990,927
76583,5306313250,1990,693
53344,4285518015,2024,430
53344,4285518015,2024,142
53344,4285518015,2024,179
5796,6408674575,2000,795
86914,8736093486,2001,168
54511,4167231881,1996,882
87197,7429800428,1993,562
87197,7429800428,1993,615
87197,7429800428,1993,342
57568,1096541151,1992,91
57568,1096541151,1992,463
57568,1096541151,1992,40
99899,9762124648,2007,119
99899,9762124648,2007,761
80405,6190685250,2015,791
80405,6190685250,2015,389
80405,6190685250,2015,24
65107,7309078399,1975,872
65107,7309078399,1975,564
4036,2480390247,1978,673
4036,2480390247,1978,289
50821,8285722119,2009,902
50821,8285722119,2009,699
65656,6223532775,1992,962
61326,177231384,1980,169
61326,177231384,1980,109
61326,177231384,1980,406
50568,4691339926,1972,270
31275,9294525979,1982,825
31275,9294525979,1982,864
31275,9294525979,1982,48
52698,618146461,2020,730
52698,618146461,2020,198
48321,9866183035,1972,532
48321,9866183035,1972,322
48321,9866183035,1972,578
26539,9640569458,2021,825
12112,6961753829,2012,113
12112,6961753829,2012,963
23126,2004139475,1970,221
23126,2004139475,1970,405
23126,2004139475,1970,135
13882,4509751605,1984,755
13882,4509751605,1984,74
13882,4509751605,1984,431
52031,3456635583,2012,445
52031,3456635583,2012,503
30758,5529241606,1988,296
54360,4874332937,2006,306
54360,4874332937,2006,732
54360,4874332937,2006,907
3196,2895120276,1989,22
50667,6750453826,1998,204
50667,6750453826,1998,236
50667,6750453826,1998,742
39241,6670273760,2021,4
92728,4028786604,1989,191
92728,4028786604,1989,917
92728,4028786604,1989,52
61753,4020977878,1971,632
24593,9880777873,1976,312
16892,2085254391,1974,244
3675,8371391966,2008,690
3675,8371391966,2008,286
3675,8371391966,2008,992
85742,4750945344,2003,570
85742,4750945344,2003,457
85742,4750945344,2003,333
28579,5787629878,1986,363
28579,5787629878,1986,280
28579,5787629878,1986,47
42695,7483806357,2014,645
42695,7483806357,2014,891
42695,7483806357,2014,16
84984,8792288935,1982,984
84984,8792288935,1982,248
84984,8792288935,1982,172
2520,6985220486,2013,488
2520,6985220486,2013,940
2520,6985220486,2013,255
81286,9210707920,1993,362
81286,9210707920,1993,870
33280,5800913923,2002,473
33280,5800913923,2002,773
34890,1694954115,1983,203
34890,1694954115,1983,677
34890,1694954115,1983,175
86128,7021801852,2003,987
86128,7021801852,2003,104
61623,9675625721,2000,343
61623,9675625721,2000,908
44945,2565143418,1970,908
9424,3837975499,2019,453
9424,3837975499,2019,561
66432,6183146265,1996,866
66432,6183146265,1996,836
42669,2277635136,2006,691
42669,2277635136,2006,783
76833,1838673059,2022,269
96827,7324210893,1999,527
96827,7324210893,1999,465
96827,7324210893,1999,849
83925,405893454,1985,13
83925,405893454,1985,666
83925,405893454,1985,253
58202,2083983433,1987,333
58202,2083983433,1987,647
58202,2083983433,1987,490
73767,8050405729,2006,436
73767,8050405729,2006,525
73767,8050405729,2006,10
32526,3116180542,1996,167
32526,3116180542,1996,453
32526,3116180542,1996,641
54079,5008825732,1994,690
54079,5008825732,1994,363
31633,4244106916,1978,536
31633,4244106916,1978,811
31633,4244106916,1978,875
61496,3893576700,1977,510
60381,4263723538,1990,922
60381,4263723538,1990,870
85351,6583640331,2006,485
85351,6583640331,2006,701
29782,6992722081,1982,860
29782,6992722081,1982,759
58633,127005389,2010,642
58633,127005389,2010,66
58633,127005389,2010,118
64672,665550283,2009,674
81172,709400724,1994,727
81172,709400724,1994,376
81781,1932161033,2001,606
40368,9195687397,2010,460
40368,9195687397,2010,754
40368,9195687397,2010,662
39640,5639584429,2015,204
39640,5639584429,2015,691
39640,5639584429,2015,170
99089,8395622911,2009,254
44327,4055411946,1983,187
44327,4055411946,1983,814
44327,4055411946,1983,39
54057,6547316538,1987,881
54057,6547316538,1987,867
59351,3193789374,2021,370
59351,3193789374,2021,320
59351,3193789374,2021,145
22609,65281143,1981,677
22609,65281143,1981,486
97412,6401237677,1979,801
97412,6401237677,1979,870
97412,6401237677,1979,916
14446,1031280773,2006,53
14446,1031280773,2006,202
90356,7211726323,2023,574
90356,7211726323,2023,980
90356,7211726323,2023,858
4794,9052490891,2010,190
4794,9052490891,2010,278
70743,829051888,1985,942
70743,829051888,1985,964
70743,829051888,1985,104
58907,4711105647,2015,127
58907,4711105647,2015,360
58907,4711105647,2015,175
17918,8825384274,1970,853
17918,8825384274,1970,238
52209,9483327660,2002,621
52209,9483327660,2002,745
52209,9483327660,2002,991
2913,8508130957,2004,584
2913,8508130957,2004,44
2913,8508130957,2004,639
43479,6805845392,1997,606
43479,6805845392,1997,848
39746,2396309033,2007,756
39746,2396309033,2007,405
36571,454010278,1989,548
55017,2954654327,1994,621
55017,2954654327,1994,228
55017,2954654327,1994,126
44853,2702982622,1992,695
53838,8379512317,1975,617
53838,8379512317,1975,438
53838,8379512317,1975,352
78324,4727375662,1988,135
19304,9783696328,2003,668
19304,9783696328,2003,790
19304,9783696328,2003,772
43300,9233790111,1971,987
43300,9233790111,1971,2
43300,9233790111,1971,900
25499,4845318969,2001,21
25499,4845318969,2001,416
7742,1301972075,1982,372
81442,1516428019,1994,206
81442,1516428019,1994,456
24006,3447791245,1982,762
24006,3447791245,1982,724
24006,3447791245,1982,190
21956,5500643267,1985,880
21956,5500643267,1985,255
26751,9910996970,2015,168
26751,9910996970,2015,478
20459,31147648,1974,488
6074,7186463502,2015,397
6074,7186463502,2015,614
6074,7186463502,2015,53
94012,2805893468,2016,228
49464,3811137231,1996,341
49464,3811137231,1996,206
49464,3811137231,1996,602
66909,4669090587,2006,831
82433,2431400258,1979,934
18917,9900265469,1973,369
18917,9900265469,1973,529
18917,9900265469,1973,135
7097,5225447329,2022,319
7097,5225447329,2022,656
7097,5225447329,2022,580
50694,8665498556,1995,285
50694,8665498556,1995,138
4941,3252339431,2009,695
54976,8127786895,1998,765
87636,5858163021,1989,682
87636,5858163021,1989,655
90228,6968151813,1997,113
90228,6968151813,1997,484
90228,6968151813,1997,117
78345,2791561013,2005,48
78345,2791561013,2005,171
78345,2791561013,2005,354
90690,3503230512,1980,830
3554,5936539015,2023,47
3554,5936539015,2023,229
63672,6621623413,1976,207
63672,6621623413,1976,889
41310,535368245,1981,993
48578,7610598085,2023,492
38767,2319152124,1997,985
38767,2319152124,1997,875
38767,2319152124,1997,18
15839,878711285,2022,333
15839,878711285,2022,966
13867,8793469766,1989,922
13867,8793469766,1989,951
21052,8932568129,1998,450
21052,8932568129,1998,72
27322,5576833173,1997,83
27322,5576833173,1997,137
27322,5576833173,1997,445
94365,8183880195,2009,703
94365,8183880195,2009,814
43877,848768694,1998,232
43877,848768694,1998,8
95392,1653276984,2015,708
95392,1653276984,2015,682
95392,1653276984,2015,399
15523,1970674765,2016,40
15523,1970674765,2016,260
15870,6784840997,2018,492
15870,6784840997,2018,825
15870,6784840997,2018,737
14871,6154716693,1990,670
14871,6154716693,1990,224
42325,3817509213,2014,411
42325,3817509213,2014,113
35738,2242836613,1975,843
35738,2242836613,1975,878
35738,2242836613,1975,890
66178,1176595983,2021,768
66178,1176595983,2021,55
66178,1176595983,2021,117
40515,4886884120,2003,384
40515,4886884120,2003,657
40515,4886884120,2003,892
73140,1666454967,1989,803
73140,1666454967,1989,715
73140,1666454967,1989,811
63385,5032941731,1972,876
63385,5032941731,1972,853
63385,5032941731,1972,366
82098,8237194409,2004,52
94123,3716721297,2024,996
94123,3716721297,2024,634
94123,3716721297,2024,261
51691,3764388820,2019,71
51691,3764388820,2019,238
51691,3764388820,2019,22
96255,4697289485,1971,16
96255,4697289485,1971,679
99873,1388095712,2015,351
46626,1916037219,2017,452
34509,9253469872,2020,729
34509,9253469872,2020,767
34509,9253469872,2020,186
90439,815723311,2018,742
90439,815723311,2018,382
56230,4385330251,2016,531
69968,263328531,2019,40
69968,263328531,2019,155
69968,263328531,2019,247
93996,2124043915,2020,892
93996,2124043915,2020,106
64845,4808443983,2023,195
64845,4808443983,2023,995
64845,4808443983,2023,189
96517,1774712480,1980,92
96517,1774712480,1980,384
96517,1774712480,1980,272
11704,5968919432,1986,13
35154,5149591122,2010,635
35154,5149591122,2010,347
95349,8981079411,2023,935
95349,8981079411,2023,986
95349,8981079411,2023,649
88052,9884713896,1980,60
21966,1991755825,2004,8
21966,1991755825,2004,466
21966,1991755825,2004,877
6312,981249229,2014,998
6312,981249229,2014,111
6312,981249229,2014,135
66696,3871232908,1982,930
88545,3857144471,1999,344
88545,3857144471,1999,802
88545,3857144471,1999,308
50899,1918313998,2020,153
50899,1918313998,2020,433
50899,1918313998,2020,815
99291,7419151934,2005,806
11305,4548206887,1987,762
11305,4548206887,1987,785
51116,8655626186,2011,308
51116,8655626186,2011,626
42708,8349238579,1977,849
42708,8349238579,1977,425
8983,9902828334,1981,24
8983,9902828334,1981,441
28527,529371133,1983,482
28527,529371133,1983,893
66327,7136258963,2007,271
66327,7136258963,2007,291
66327,7136258963,2007,79
630,2349094332,2018,567
630,2349094332,2018,329
12181,2173847346,2018,643
33193,2989768483,1984,100
33193,2989768483,1984,270
33193,2989768483,1984,294
39685,3915304302,1983,759
96467,3862885005,1986,576
96467,3862885005,1986,2
12301,7203626318,1991,855
12301,7203626318,1991,647
375,3109566321,1986,682
375,3109566321,1986,257
7288,9910356153,2000,806
7288,9910356153,2000,699
31032,3010620746,1978,386
28949,7408866226,1982,413
28949,7408866226,1982,139
98459,9654123707,1992,430
98459,9654123707,1992,717
19802,6735668344,2020,821
45979,9090811470,1995,876
45979,9090811470,1995,961
45979,9090811470,1995,38
38092,262200214,2004,167
38092,262200214,2004,316
16844,79077951,2013,365
16844,79077951,2013,952
20422,6666517881,2004,862
74825,7072113178,1980,672
74825,7072113178,1980,140
74825,7072113178,1980,78
1532,3215331222,2003,756
57455,7098686551,1976,834
57455,7098686551,1976,743
84803,2247397634,1995,625
84803,2247397634,1995,493
33619,4386552439,1976,446
33619,4386552439,1976,862
33619,4386552439,1976,362
18462,1936383162,2022,541
18462,1936383162,2022,99
76376,9767978172,2000,725
76376,9767978172,2000,988
42809,8297958382,1998,439
42809,8297958382,1998,924
59701,4911709681,1982,932
59701,4911709681,1982,198
46717,866057490,1994,949
72634,4715507185,1990,269
72634,4715507185,1990,136
72634,4715507185,1990,829
91100,4806758394,1980,584
91100,4806758394,1980,487
65891,9377747093,1993,201
65891,9377747093,1993,649
65891,9377747093,1993,185
34936,7359686929,2011,793
34936,7359686929,2011,108
40457,6819217483,2015,150
40457,6819217483,2015,380
40457,6819217483,2015,428
196,2117517331,1998,161
196,2117517331,1998,137
196,2117517331,1998,396
66781,6410340926,1981,549
66781,6410340926,1981,222
66781,6410340926,1981,428
52287,2752925508,1980,225
52287,2752925508,1980,668
52287,2752925508,1980,454
1101,4490573129,2017,428
27472,162961525,1991,905
93698,651609262,1987,514
28847,4158194620,1995,396
28847,4158194620,1995,108
20119,6188985976,1971,943
73450,3853867452,1987,290
73450,3853867452,1987,624
10468,4709946271,1983,482
30865,887392224,2019,556
30865,887392224,2019,627
30865,887392224,2019,622
55962,9542696406,1978,928
55962,9542696406,1978,242
34936,5489571890,1993,810
8074,7399910080,2011,111
81567,6655396619,1994,564
45699,752728699,1987,205
45699,752728699,1987,465
4960,8411579992,2020,529
4960,8411579992,2020,938
2146,5679179487,2012,380
22631,2479889329,1998,423
72005,1341079595,1989,61
72005,1341079595,1989,934
72005,1341079595,1989,463
79102,1827096337,1988,791
79102,1827096337,1988,922
79102,1827096337,1988,425
36944,2438360791,1972,491
36944,2438360791,1972,894
36944,2438360791,1972,692
6103,7322181302,1974,167
46844,1687568626,1996,517
64193,398722948,2006,958
64193,398722948,2006,692
64193,398722948,2006,619
32050,5316973486,2003,840
30308,3620006256,2024,673
30308,3620006256,2024,630
30308,3620006256,2024,797
70636,3982258559,2009,319
70636,3982258559,2009,433
70636,3982258559,2009,767
89792,7086586544,1975,158
89792,7086586544,1975,334
89792,7086586544,1975,373
26446,3245839908,1997,238
26446,3245839908,1997,724
26446,3245839908,1997,194
46904,4142329942,2005,101
46904,4142329942,2005,567
85953,7028206081,1992,390
39695,555255742,2009,377
22855,9853308820,1985,199
44394,3535723839,1972,378
58434,5092219046,2015,227
58434,5092219046,2015,877
58434,5092219046,2015,264
92728,3451111819,2013,64
59364,7266914756,2011,966
59364,7266914756,2011,343
59364,7266914756,2011,529
55300,2084675544,1992,962
55300,2084675544,1992,618
68868,1180018326,1993,45
56395,9636526066,1996,657
70335,2828376316,2021,659
45876,314185287,1971,671
45876,314185287,1971,202
45876,314185287,1971,373
51423,3458875650,2007,108
51423,3458875650,2007,294
66613,1428368116,1970,429
66613,1428368116,1970,230
66613,1428368116,1970,887
55593,3585156172,2000,147
55593,3585156172,2000,419
88805,3803526169,2024,736
696,5447607802,1989,82
27321,2309168173,2009,207
27321,2309168173,2009,686
27321,2309168173,2009,702
91171,2558347288,1999,918
91171,2558347288,1999,867
91171,2558347288,1999,982
76675,5172462272,1970,612
76675,5172462272,1970,917
37128,9091341759,1984,116
37128,9091341759,1984,569
517,3572674254,1972,832
40794,516572698,1973,78
40794,516572698,1973,12
40794,516572698,1973,48
77814,9524316819,1973,710
77814,9524316819,1973,257
64358,9955532557,2013,33
79745,7429631827,1987,345
79745,7429631827,1987,213
58117,1094631704,1988,156
58117,1094631704,1988,32
12637,4311625921,1986,37
12637,4311625921,1986,535
12637,4311625921,1986,626
89545,9298324906,1976,667
55145,3795008179,2020,893
55145,3795008179,2020,413
55145,3795008179,2020,643
67642,5553595276,1998,444
67642,5553595276,1998,777
75532,171861474,2004,104
75532,171861474,2004,91
15054,1793936273,2000,345
15054,1793936273,2000,196
15054,1793936273,2000,548
14768,9477701475,2010,733
14768,9477701475,2010,351
20003,1868158848,2020,657
2804,1909765771,2021,131
2804,1909765771,2021,553
2804,1909765771,2021,937
19043,9160533139,1986,818
19043,9160533139,1986,977
40322,1272743849,2022,349
81053,7167820600,2023,490
81053,7167820600,2023,650
81053,7167820600,2023,137
96892,3634322477,2023,450
96892,3634322477,2023,935
46983,1133424646,1977,592
46983,1133424646,1977,347
46983,1133424646,1977,351
92323,2932714797,1970,315
58398,4700082032,2020,596
25635,9178620206,1973,467
25635,9178620206,1973,19
11499,5087673579,1972,24
11499,5087673579,1972,351
11499,5087673579,1972,385
60824,2464643337,1981,180
60824,2464643337,1981,207
60824,2464643337,1981,253
57722,3350878828,2021,344
57722,3350878828,2021,791
57722,3350878828,2021,442
46951,1342768904,1997,311
46951,1342768904,1997,285
46951,1342768904,1997,361
82100,9901056596,2021,181
49174,7170355098,2020,421
94800,5526677908,1972,98
49843,732231982,2009,83
49843,732231982,2009,336
99040,7179862790,1998,267
99040,7179862790,1998,813
99040,7179862790,1998,207
72771,1360013226,1971,230
72771,1360013226,1971,309
29096,5165164767,2010,836
1357,1473838712,2013,541
1357,1473838712,2013,341
1357,1473838712,2013,896
30298,2131897904,1992,232
43368,2812879958,2019,919
43368,2812879958,2019,888
43368,2812879958,2019,611
97459,425050334,2004,72
97459,425050334,2004,582
41275,1464958028,2001,599
41275,1464958028,2001,364
41275,1464958028,2001,407
2805,3176827692,1980,360
2805,3176827692,1980,34
57279,1078160192,2017,367
57279,1078160192,2017,188
57279,1078160192,2017,21
41561,4562863317,1972,574
41561,4562863317,1972,49
25381,2763208708,1978,179
25381,2763208708,1978,234
82068,8928243685,1976,378
82068,8928243685,1976,71
82068,8928243685,1976,821
28180,2011987184,1991,762
28180,2011987184,1991,642
28180,2011987184,1991,721
64352,9675361483,2005,229
64352,9675361483,2005,810
4285,7737636819,1974,665
4285,7737636819,1974,689
4285,7737636819,1974,305
13085,2401461161,1995,8
75957,2752789567,2013,145
25495,7066453034,2003,957
25495,7066453034,2003,226
3137,6508710852,2024,95
3137,6508710852,2024,510
74076,1426647764,2005,26
74076,1426647764,2005,101
41877,4662833412,2007,105
22578,6819853257,2019,148
68798,6160455113,1988,77
68798,6160455113,1988,276
68798,6160455113,1988,622
54239,545921550,2001,933
54239,545921550,2001,840
72332,175137295,1992,136
24259,2616671782,2009,794
24259,2616671782,2009,550
24259,2616671782,2009,724
92610,1110922713,2011,894
92610,1110922713,2011,424
12946,1807031578,1999,367
12946,1807031578,1999,655
12946,1807031578,1999,521
19096,3906027144,2007,616
19096,3906027144,2007,889
19096,3906027144,2007,651
42361,4401158902,1999,791
42361,4401158902,1999,792
21970,4401440384,2024,876
1469,3226508457,1974,613
21268,8046601743,1981,243
21268,8046601743,1981,622
21268,8046601743,1981,748
61440,3169966811,2014,633
61440,3169966811,2014,272
61440,3169966811,2014,606
20615,3217843844,1976,490
31599,525122575,1972,680
31599,525122575,1972,166
