CompanyCode,DocumentNo,FiscalYear,LineItem,GLAccount,ClearingDoc,ClearingDate,AllocationNo
7301,9971698727,2006,331,3FM3,4394nbJqE7,1990-07-15,5658xocQQ2
7301,9971698727,2006,845,9Fo8,6907ewopv9,1985-06-24,8699IEjtL5
7301,9971698727,2006,32,9Cd0,7125bizVl9,1993-01-20,8937lkTOA2
40522,5271696484,1989,523,4kw7,5052kKVKy0,2023-02-05,8824JeUfK3
63672,8884433372,2019,396,4ta7,6248GBWRa1,1980-01-18,1326BPPpx7
63672,8884433372,2019,409,5qv8,2587WhBxx1,2015-04-28,4150DXePa7
39841,5513372461,2016,788,8oq9,3171yWfkd6,2017-01-11,7435dDxde9
39841,5513372461,2016,701,2EW7,6676aagol8,1978-02-26,6862AVQcu0
39841,5513372461,2016,965,5ps9,6236HsYPG3,2023-08-20,3408tUqPH3
35734,2223572514,2019,603,9Ov2,8668QxiCp7,1985-01-28,4568vjPrf4
57260,382363516,2022,42,0Zd4,1986NTJDW9,1992-10-07,2360GdcLJ0
57260,382363516,2022,183,0je7,7380sCXHB9,1979-03-24,0571wdosf1
57260,382363516,2022,461,7gH2,3668toxTE5,2009-12-10,0133kTXMZ1
5787,5425502153,1984,765,8iG7,4607szWgD8,2009-03-11,4071iBles0
5787,5425502153,1984,802,3vH8,0088pAEvA7,1983-07-26,1094ImOcC6
5787,5425502153,1984,470,2IP5,3517mjCkc1,1997-02-04,2641bhUiO5
80669,5875210057,1991,257,2AY1,5772GxRQN2,1983-11-09,8722IarbG0
80669,5875210057,1991,256,0PE0,5463FLLas8,1991-07-20,1714TtxYh9
80669,5875210057,1991,922,2Wi4,8011kFFZC7,1971-12-27,2952XpYQr7
63269,8020407395,1975,164,4Pf8,7563VpDAX4,1975-04-29,3969jMgGN0
63269,8020407395,1975,429,5uP5,7677STzzN1,2023-08-31,1073ZShje0
94717,7360942962,1976,887,3ij2,7751Ckhxh6,2011-04-01,1564tJyNP6
93290,7720048686,2023,871,6YL7,3277vdKTb4,2007-04-23,6994FiTww4
93290,7720048686,2023,416,9av8,5502dgfhY3,1992-09-13,8339woNAZ0
93290,7720048686,2023,324,1TQ9,2979nPlBr7,2000-11-15,7949VXTkt0
48461,3250165436,1995,925,4tl4,8373AEMbq7,2013-12-23,3234aSiwT0
35629,1439261750,1993,369,0pd1,8228IijFA9,2011-03-28,0741NcBQQ6
35629,1439261750,1993,754,3qU7,5612kTQnn4,2008-04-23,1437BenjG1
35629,1439261750,1993,860,0Ge2,7518cFBCx6,1996-03-17,5453htHKE2
80229,5185874667,1997,650,7WQ2,3743OJBnF2,2009-06-03,4297Rnbbn3
80229,5185874667,1997,259,6XO0,5981bkAwA3,2001-11-22,7625jJryN3
69772,8459409954,2010,777,1Gf3,7290yoJhn0,1980-01-18,1298ePMxF0
69772,8459409954,2010,522,0Is2,3936rOyCm4,1991-07-26,0365SwibH2
69772,8459409954,2010,75,6fw4,2524OivsV5,1978-12-02,7259AnSoR8
44672,7151169904,2011,736,5uk0,8292ODihg3,2015-08-19,0177omPSF4
9986,440517125,2012,76,0pP1,3732ZQzri3,1974-02-12,4591MkFTl3
9986,440517125,2012,717,9jq4,6045WQxjP8,1991-11-14,2922ITACa1
9986,440517125,2012,584,4vN7,5932GudbT5,2020-07-04,1311rZcPH3
70073,251838069,2009,924,4Qb9,1801uSrmN7,2017-01-25,6386RDHkr2
70073,251838069,2009,556,9Bp7,3710kkWkB7,1991-04-27,6347PzHjk0
34164,253409968,1988,629,5BC5,7920kdLiM7,2019-01-29,9860DyEKA9
34164,253409968,1988,158,7aE3,3026VAxwr0,2010-07-12,3374oqgEq2
34164,253409968,1988,584,6pt2,6146DrnfG5,2018-03-24,4659hXEVe2
1734,7284852574,1986,432,4oy4,1916yHbMw7,1980-08-02,4770vqoen4
1734,7284852574,1986,936,3Ht6,1147fEKlM1,1987-04-17,1767yBFDl7
1734,7284852574,1986,809,6yf4,7848OGQDq5,1983-09-16,9523PBJGD5
98149,9649986075,1980,732,2iQ2,4160kpvWb5,2022-12-31,8727aNjpV5
98149,9649986075,1980,722,5TD6,8445IqMPJ4,1981-02-25,0790wQgBb9
39882,7169958001,1986,745,1ts7,2829GwYlA5,1995-04-09,9310uofCs0
39882,7169958001,1986,102,5SO3,5115LkDAZ1,1975-10-19,3129dUGVh1
39882,7169958001,1986,950,2Go0,6158CUTDg6,2015-11-19,4085NTYTZ3
9424,8859320308,1973,786,9Wu0,9969hbmJc7,1977-01-30,5241chTJX1
58567,7610832526,2022,954,6ZL8,9007Oddte3,2004-09-22,6962JIMUL4
3469,4185657804,2016,843,0SS9,8424jwGwS7,1974-04-30,1717wmXie1
3469,4185657804,2016,523,0mj9,9191aRUaR3,1989-04-29,5002UHcyc5
98741,9129804749,2000,123,2Aa5,0671SmxnE3,2000-05-25,4577JXjEq6
98741,9129804749,2000,279,3Cp3,0047wzSrx1,2002-05-09,0072nADPZ3
54382,6290868063,2019,782,2lB8,2488ujpnN4,1973-12-09,3369IiYGD5
54382,6290868063,2019,380,9bm7,2656gdNrm7,2008-09-24,0311LEmSt4
54382,6290868063,2019,558,7sF8,6259xJrwj2,1981-04-24,2140yhowt8
14145,4208473448,1990,326,5zj6,1283kWyfa1,2000-11-18,9439puerk5
14145,4208473448,1990,253,2lb5,7360GZtxO0,1999-02-12,1608xDVoG9
14145,4208473448,1990,521,4aM0,0889EFalA3,1997-04-06,3023HXUcH0
7347,4158135055,1976,25,4gP6,9718cCmme5,1997-10-13,2973OlphE7
7347,4158135055,1976,67,8DH2,0999UqNvx5,2013-12-18,2084PBHKg1
7347,4158135055,1976,704,5Pf2,1589puScY3,1991-08-09,1022WZpYM1
83393,2303570021,2024,203,1jr2,3149CRkKN7,1989-11-10,2797JJznU3
83393,2303570021,2024,721,2ZZ3,9784jbwmK9,2015-07-18,2374ZHyfU7
83393,2303570021,2024,34,0TC0,4723UgdzT1,2010-04-12,4714GoUMb6
58181,291234566,1977,651,2zc1,1616RhPgk5,2003-08-24,3577FBwYI2
58181,291234566,1977,243,8Oz1,6062lflVM3,2013-06-17,6989aPIXE7
70420,9713942752,2020,847,7so2,1141jvFEq1,2009-07-14,1057zMwOs9
70420,9713942752,2020,371,4Wt5,6669XLWGW5,1977-01-20,2814Dcdqy3
50319,9659179588,1983,977,3nb1,2324hEbjs8,1995-04-02,2856RGvZQ0
50319,9659179588,1983,533,8zX8,0528ExHKt4,1982-10-06,8789TYnFW6
64003,5191249722,2011,212,7sM1,0209XIHXs9,2007-05-10,2819glzyr7
30456,9653236032,1971,625,2GF6,0596wcFOx3,2012-12-29,8650jYLsn3
30456,9653236032,1971,727,5Qf1,7162bVgKX4,2005-09-16,3010yrxuL6
30456,9653236032,1971,477,4HD2,8824oArjH7,1981-11-30,9256FCkgp5
93814,6451691967,1984,686,2Im8,4897lKjZh3,1985-01-20,9646vLleo2
33336,1831574523,1987,986,4AC6,5050tgXoJ8,1999-09-06,1915mfWvr9
33336,1831574523,1987,513,8CD7,3421mnFNT8,1976-09-04,6308kXSvG2
33336,1831574523,1987,651,5bq3,2182uvDnO4,1971-04-08,1554rGGBK4
59746,2312296059,1980,794,9OC8,5913KxSyP0,2014-02-14,1676kGBXz6
59746,2312296059,1980,350,5ys7,7209IhzKl8,2016-10-14,9766xlstA2
6650,4895595953,1979,891,9yC1,4455sXmWu3,1973-09-17,5408fadTa7
41329,3599717044,1970,509,2xT8,0612fxgVH8,1970-05-17,3019qfTqu2
41329,3599717044,1970,954,0Ee7,9475BJJhg7,1986-05-11,8453onGzs3
41329,3599717044,1970,165,2zC7,3778HOvlz2,1978-11-23,2516GzGWz6
62551,4504466503,1990,970,9Sa8,4653LMbYi1,1984-11-23,5530oGdOS8
95709,1517509525,1990,80,8nB5,3197YqkrD4,2022-04-07,9020trnRe2
95709,1517509525,1990,717,8dI9,0374OgwHb3,2013-01-13,9842lqveP6
34528,6649837300,2024,184,5WL8,8598Hferr8,2014-02-24,6400aSuCF2
32804,6754332849,1994,674,1fu1,8326TDBUj5,1983-12-04,3578aQccZ2
69469,4300751437,2006,131,3oK5,8959uWcRf2,1974-04-11,4661kQIhN1
69469,4300751437,2006,986,0iT1,2838hBYmP0,1987-10-21,5529DELiQ1
69469,4300751437,2006,676,2Ru6,7869DiXJp6,2014-07-26,2275XbHdj8
91041,551172205,1973,66,2ck2,1637nMJsO7,2015-12-07,2702zKUTn7
53838,7456062,1992,39,0Lm2,8498jKAxb9,2000-02-11,5107Yegdk8
33725,8069979680,1996,210,0qR3,7849OmCfH3,1978-07-15,5382SzEOm2
33725,8069979680,1996,80,0mn7,4951VBEZB0,2019-10-30,2768UFSfh0
94329,6060166386,1991,669,5bJ8,4027aYbly8,1992-04-29,5433NdVKi2
37575,1613445503,2010,250,7cf1,9013QQWIq6,2015-06-15,3918ZQyiq4
37575,1613445503,2010,350,8pi0,8529YlkJd1,1983-04-20,2783ryMBE0
37575,1613445503,2010,858,0BI4,4737ltbAG1,2002-12-06,9391xbvDF4
28908,7009820637,2008,862,4Dn5,4869incuB7,1982-01-15,0905kksHv9
28908,7009820637,2008,834,5KA6,4395qfSfj6,2022-03-31,5513gBIUD6
30080,4446780115,1986,721,6Jv3,8207axwLS2,2012-04-14,1651jUEhn0
3983,8271928258,2001,727,5sH0,2385JyoJv0,1985-03-20,3879JSVyM0
3983,8271928258,2001,611,3sZ3,1385MWhzl2,2011-05-13,0490MHreg8
3983,8271928258,2001,42,8DU3,4534LexxX8,1995-02-11,5737mbFpu2
24613,7593090168,1977,669,5oQ0,5201ozvJQ3,2015-11-01,1832Fqesg6
33575,5897536439,1973,270,7ml2,2356ekvxV1,1979-08-13,3679mBNhX8
9886,3585163506,2018,741,7Fi4,5491MQJPu7,2008-02-19,4177nuUUf9
9886,3585163506,2018,65,0Jb5,7776Mslmh2,1985-06-07,3649SyRAD5
9886,3585163506,2018,805,1FJ8,5982PwrSY7,1975-12-12,3696iBEIO8
60348,743796206,2024,407,0eO0,3544mLITG2,2004-07-30,2878LVRta1
55309,9051381197,1996,955,8RZ7,6993PNtnS2,1981-03-24,5321QQGwz0
55309,9051381197,1996,733,4VC7,9321KVHkg6,1997-11-08,1719qDydv8
48343,2455547450,2021,306,6yj0,3470LzpzJ7,1991-07-13,9236OtzqX9
48343,2455547450,2021,839,9kk0,9961VFtvR7,1995-06-07,5028QddIv6
48343,2455547450,2021,882,9mX3,4499ezAFe3,1992-03-28,3216dfMaf7
71654,2012510601,2020,442,4Uq9,8063ITLtR3,1998-01-22,1087ZQbLV3
71654,2012510601,2020,136,9Sw5,9350puOxa7,1988-09-04,8180xRxxv0
45441,4308982934,1972,208,4Gt7,5432mXDYp8,1971-08-29,1655pElVQ8
45441,4308982934,1972,631,5SM3,8673gJPoe9,1996-06-15,3285gmGiU9
41679,253249452,2024,867,9uE7,2909AIUyB1,2007-03-03,8173DfuCk7
41679,253249452,2024,247,7nu9,6037qAisZ2,1981-06-11,2731aDArY5
41679,253249452,2024,103,7iI4,2348bXnxK4,1985-12-13,2924zQsSP9
15617,5355308987,1994,895,7Zp4,7193rCdha6,2008-10-15,9448CYLkz9
15617,5355308987,1994,336,8RN4,8954wzuOs4,2002-08-02,8878mAxeu7
36200,9996099976,1988,143,4Tm6,9153TOdoh4,1987-06-18,8134rddMv3
32917,8092263182,2021,146,9ct7,2492iqOHQ5,2006-01-29,9796nUYgm1
73450,4681306867,2005,536,3vx4,9645agjsG1,2008-12-20,1798uAIKT3
73450,4681306867,2005,850,4MZ9,3083HHyrQ3,1984-11-21,2690VYKfI9
90081,4716293624,2006,289,9du1,2171ubNvS7,2003-06-07,9326UXZqK0
90081,4716293624,2006,585,8Xn2,1996LoJCa4,1983-12-23,3439OKiIF2
64801,5809743456,2002,562,4RJ1,8047KnjhD2,1994-11-14,7271qmXmH7
44844,976983127,1973,924,0Ys7,3317AMJcS5,1986-12-22,2930NGYpi9
44844,976983127,1973,949,1uI0,1041VfHZN3,1988-12-02,4109tCbuA4
44844,976983127,1973,233,9Zq5,8134XATRn7,1987-11-14,4646oxECL1
28548,3163400166,1984,147,5Sa1,9759cmXjN6,2016-09-17,0236VaAOb1
28548,3163400166,1984,595,2tN0,2605CPRvY7,1990-09-19,4460GHzUL8
54856,3057839818,1971,224,7oY4,1347Gbphy0,2008-03-18,3889gTjHM2
54856,3057839818,1971,853,6rV5,1663UoFOA2,1983-12-07,2979MOcGp3
41025,9805884293,2002,589,6xl6,9347lBSkf9,1982-02-19,1506cjLtO7
41025,9805884293,2002,415,2IS7,0809gdkqd6,2018-10-08,8201Wxffr5
41025,9805884293,2002,886,3zq3,1344OfwTW1,2009-03-10,2727vXzjV3
31605,6407152226,1971,868,4YT2,8507pLGnB9,2011-08-25,2410BGNSl7
31605,6407152226,1971,844,7as5,4691cURvH4,1971-05-12,1879YcYpb7
31605,6407152226,1971,145,5JB0,3348gDRvD6,2020-02-13,8300pDISH8
33467,44574983,2023,138,8XG4,8211Htnwb6,1976-12-12,6979ZMeVN5
39057,3809772205,1972,864,9KY1,6717zVXMg7,2009-03-13,2495Jipgw9
39057,3809772205,1972,749,9TN9,9740VJrRi9,1992-11-08,9578lNrWd9
72257,5154959579,1993,285,6Ze8,5312SfTfo1,1995-03-30,9210YaIVN3
72257,5154959579,1993,827,3zO9,0459MOuzi3,1996-06-02,4040VXHBI8
72257,5154959579,1993,211,6iI8,8321YoBzz4,1990-03-26,7104Pptsg5
36403,6141104601,2010,713,5Tm9,8719tEQEv6,2017-04-22,6307cUZfj9
5429,501561884,2010,264,2hC7,9518ruzCQ8,1996-09-02,4040btKkB7
5429,501561884,2010,742,7gD8,9774kujnq2,1994-03-21,2930zbDVt9
90081,3887005232,1991,385,0WU5,0544giVLN2,2009-11-13,8928vHYye1
90081,3887005232,1991,738,7aG1,6459JfTyk3,2008-10-24,8508WhWzs5
90081,3887005232,1991,421,0SD8,1950iEfxc7,1990-09-02,1700kaLeV4
76556,4583853561,1997,186,5ba4,9715SsdZj5,1983-09-17,7370cybLo9
76556,4583853561,1997,379,2ZQ0,6758vVXkB5,1978-12-30,2949MKPiq2
5256,696347154,2017,409,5hm4,9980DgwAk6,1987-05-31,2319EuoBn3
5256,696347154,2017,904,3KQ1,7978lVoZW1,2001-05-17,0940zsvSc0
5256,696347154,2017,487,3yP6,9835QmRfR1,1995-07-27,5415UYxfV2
26635,7558453830,1979,162,7qz8,7340PBwMn9,1972-02-09,0880SaROV7
26635,7558453830,1979,910,1qi0,3017wdOfL6,1977-01-07,8573WKgdx6
97474,8730522001,1992,71,2Zv4,8795cAwIA5,2020-03-08,0080AQqAU8
97474,8730522001,1992,561,9Ow9,1226rZlkh8,2004-04-07,0330ukLeg2
36695,7517968454,2003,170,4bs7,5431nnHJU7,1971-07-06,5538hhrhC0
36695,7517968454,2003,92,4nX2,7802MsJDx6,1977-08-09,3217gCYoK9
40980,7975545227,1971,137,5XZ2,4353JtOas3,1993-04-05,9164pYrzl5
75430,8223672599,2000,429,5jB1,4404kaiTt3,2012-10-15,3574kTYch5
21236,688248187,2006,19,8EB4,9654nIHaf2,1990-01-19,2497HWUWN3
21236,688248187,2006,877,3eH1,4849jZlbm2,1974-11-22,2804ztWMT5
21236,688248187,2006,490,4gc4,7924jnEDg4,2011-03-20,6520RzPdj6
26671,7649196634,2009,170,6hs8,3571FyGfz5,2006-12-22,6591uiTcf1
26671,7649196634,2009,873,6gM0,8333tZmrI7,1986-12-31,3295VCHVs5
55771,679005863,2002,581,4XI3,8623pJIGb9,2017-06-10,9343zzaNz3
31627,8412522455,2024,244,2Aq3,3593iTwhN8,2003-12-26,3237ouiNa4
19802,9512067593,2020,307,6zc8,3740fOyuA8,2013-10-14,5977wEtUe7
19270,7053541068,2017,275,8pj2,4680okwcL6,1995-12-26,5677DyNuJ5
39293,2141201774,1990,751,5rd9,5349rcvGj5,2021-07-28,9435dNGYr9
39293,2141201774,1990,250,4aa1,2642NxlVv5,2006-02-23,1517GjVbC6
69314,7722049530,2017,185,5pL7,4956rhpDz4,2020-09-08,8490avKzi2
63395,6516848832,1973,983,6ss7,1365LrLUw7,1993-10-31,1149msTQu4
63395,6516848832,1973,423,6tA3,5199lARCh2,1974-12-06,1762ICcgz4
63395,6516848832,1973,954,6IJ0,6462lmeIv8,2008-03-28,6219yjSzS3
35705,7695742000,2010,874,8Sg4,1370OjlFX6,1970-10-10,2340olkEc1
35705,7695742000,2010,331,7sy8,0577LzyDL1,2002-02-15,8311JDTKi2
35705,7695742000,2010,496,4bW3,9539nMfQb1,1989-06-18,9129NjmkZ5
15220,2846175314,2016,483,3VU6,2599lnfIU1,2008-01-28,1269MuNwM6
2081,6144187658,1984,88,2FN7,0165gbBQc3,1995-11-12,3385JYxgO6
37080,6762025275,1994,6,7Tw3,9471zHcjZ0,1995-03-07,4730XdxWW8
37080,6762025275,1994,917,8Kl2,2303lFIdO6,1992-05-28,6563bssWC1
79061,9263294381,1973,948,2tu6,0857iWaIf9,1971-09-25,1533mEiKJ8
42767,7008930802,2005,765,9lI1,7785fXCFe3,1972-09-25,4926XHzCu3
42767,7008930802,2005,933,7QQ4,1462dpdYK9,2001-09-22,5006hgAWB8
42767,7008930802,2005,706,8Uk1,8817RlChv9,1973-08-15,9150lFqFQ7
37264,1285563777,1971,394,9la8,3955sxaPa7,1970-10-28,7519dfFBs9
51553,6633636393,2018,729,9Im9,3883WqDMm5,2014-01-03,0753xtSGH8
39550,1434156976,2002,739,3Rq1,0646HeRSw7,2012-04-10,0775aDLqE2
39550,1434156976,2002,37,0fI7,9056PRxpD9,2014-02-23,7100MotPc2
50614,7510339758,1981,341,8IB6,2288ltYUh1,1976-12-18,2015XClwA2
50614,7510339758,1981,190,7Eq7,5985nQmNC8,1979-09-07,9455lzRpq5
50,8071785125,2009,573,7xj2,2330gpLFV1,1980-12-12,2218jFtym7
50,8071785125,2009,522,0Ia9,7561kSzsp1,2010-10-17,4670IZwie9
37390,2665557015,2024,759,9Pw3,4817FNkvl1,2000-08-09,0350HkzeR0
37390,2665557015,2024,889,2WW3,7772nllxf0,1970-05-27,4736LLrlT4
37390,2665557015,2024,273,4Ix3,7498NmKCV7,2020-12-30,5508UolzX8
93832,5391076591,2001,840,8uL6,0791jDBys8,1974-05-08,7400wlOrE9
39642,6608153148,1984,658,8eR4,6507JtjFS5,2001-07-15,2639MorXe8
39642,6608153148,1984,534,4Bf1,1368pFoyq8,1984-02-17,0109pBDNl7
18981,1522356640,2003,251,2tO5,7483UscAt5,2006-06-22,3049OwdHM0
12757,5020367645,1985,171,5nU5,2626wihcx1,1996-04-02,6708hugfy3
12757,5020367645,1985,455,0jq0,8224XirSv5,2004-06-28,7716VpxIl0
12757,5020367645,1985,346,8hP3,3889GtjyJ3,1998-02-21,0970evzan3
29878,9242398746,2015,793,9jj4,9979AReBA4,2011-04-05,8052LioLt7
29878,9242398746,2015,696,4at9,5760rBZpq9,1996-11-22,9074IFjtY0
29878,9242398746,2015,317,7SF0,6407Lsidp4,1988-10-06,3902bxRTJ1
17117,8790925273,1999,903,0ZF6,4054cJNoz3,2015-03-21,2770ucmfu7
17117,8790925273,1999,891,8MX7,2727ETZgF6,2018-04-28,1727rlhlY4
93048,9538015566,2014,306,4gB7,3414QksgN4,1990-07-30,8442ImOHT4
52741,3898469809,2002,962,7oL6,2902bWumz0,2021-04-26,0516xxMRB2
52741,3898469809,2002,467,3lS4,3416gENiZ2,2011-09-30,2056ageNd3
3241,5484103785,2020,380,0nL9,1916pdZBZ5,1984-05-18,9123gcyqK2
3241,5484103785,2020,123,5aV0,2781cMdJf2,1981-12-03,7271kXPtx7
3241,5484103785,2020,666,0sZ2,3069sdKuZ6,1984-05-06,7383yjDQA8
48616,9053549090,2023,174,5wf6,2391GURSW3,1970-11-28,6929hOort7
71203,7011354431,1994,697,7qS3,5679xbWll6,2013-08-29,0202tVUdH5
71203,7011354431,1994,910,1nw4,7195iMtCV7,1979-08-27,7118QmHQO8
71203,7011354431,1994,768,5jM2,7869aiesI7,1989-04-01,3133aijOM8
24094,7637952536,2023,165,3eV0,9747YdNEO5,2006-11-09,9680WDSaU3
24094,7637952536,2023,995,4HF6,9813pXWYW8,1971-12-16,6810AhUWh8
24094,7637952536,2023,34,9ZD6,6839HvbtZ1,2015-02-10,8260zxLLs5
48658,3044292266,2002,280,6ps2,4591UiQMC5,2010-12-04,1754eqysv5
48658,3044292266,2002,801,7zh1,7970QxBvc4,2021-12-07,0852UyFnY8
48658,3044292266,2002,849,1vf0,3301OkLZc5,2019-09-03,2443fBpze0
74302,2822621147,2019,683,5XQ5,9315TliyO5,1998-01-22,8090iKcMt8
12967,9523689235,2022,226,5xF2,5726lrnlB5,2023-06-01,9647pGMuG4
12967,9523689235,2022,456,4Lu0,6462xuRyc3,2018-07-07,6473qgThu5
12967,9523689235,2022,117,4Bn6,3498vtrXI5,2002-12-25,3992RvJhQ0
13223,8835576552,1997,160,5JC8,6755tEEva6,1998-12-30,1003uepsF9
13223,8835576552,1997,530,0co6,5523QiEdC3,1991-02-16,3661hTbKG2
13223,8835576552,1997,885,7wk1,1931owLRp7,1980-01-21,3774Hprwi7
56355,8473392246,1989,896,0Ay7,4278YYchi6,2017-09-01,0037TiitL7
56355,8473392246,1989,756,7dM0,1103iUEUO4,2015-02-20,3648jfdLV2
21067,8842633114,2018,660,7Mb5,8239SZFDY5,1971-11-06,9094AfcwW5
21067,8842633114,2018,506,5gN4,7147BrXfe3,1970-12-12,4635bidic6
21067,8842633114,2018,327,6nR2,4105dvFko9,1989-01-04,8705neFUR0
72251,7808792159,2019,240,4mz2,7975zrNmr2,1974-09-25,8999DHtyX5
72251,7808792159,2019,385,6AZ6,0055SxxMa8,1995-09-19,9898fytsK9
47054,3544901741,2001,36,0nd4,1425gHNzy2,1992-10-20,9003EbioM8
47054,3544901741,2001,615,1XO1,6992fQJUO0,1977-07-14,4140gTuIB9
93563,7187247544,2019,320,0Eb8,9789oJpUA0,1989-03-23,3223eFuWa7
93563,7187247544,2019,422,2He4,0709JzhYZ0,1995-09-28,9005HcZjB1
93563,7187247544,2019,492,8xC1,1362hfZIU8,2015-07-19,1708oMLiW8
75339,9035228343,1996,899,2Uu1,5253MGCeh9,1988-10-22,2366wTzlH0
31931,3885088625,2021,96,5uG5,7380DCRPM5,2008-11-20,1578GDuPJ8
31931,3885088625,2021,944,2xG9,3568nJHkW7,2004-05-31,0988jqUQv5
31931,3885088625,2021,344,2Vz5,7586kdmGN4,1986-08-16,2865etOPa4
50157,1147428841,1988,271,9HR3,9942TRByq9,2023-08-20,3669MTGqb0
50157,1147428841,1988,59,2OT1,0280qmeLe4,1997-10-30,9888hCjIY2
80705,4493141643,1978,925,9Qf5,4425YzCvs6,1996-11-12,3262hBhlx1
80705,4493141643,1978,676,7HJ9,6497PpKfS3,2014-03-03,8036umdld5
43461,8962634480,1978,199,7la9,1926NYEnj2,1979-12-06,1905NouSm9
43461,8962634480,1978,102,7ha0,6188Gcgia2,1980-12-13,6355JzXAJ8
72921,1638925766,1997,970,8yy8,5728dmdEm9,1981-01-07,0959aTFGE3
72921,1638925766,1997,606,5tk8,1329xRFID9,1981-12-12,2198yWGRF2
72921,1638925766,1997,893,6DJ3,7502HERwW7,1981-05-13,5087eBIDt3
40768,8494869203,1973,356,0bk3,4654OrsDf2,2008-04-12,8588vhALI7
40768,8494869203,1973,581,7fW5,1416mjCjM8,1996-11-22,3455WNxxF4
40768,8494869203,1973,761,4wq1,6786LpiVN4,1997-12-10,0163AjFyy5
55128,9247883327,1984,302,6ss6,4687EjwRO7,1993-01-14,0859JgjAr6
55128,9247883327,1984,986,2sz1,9562LAKYx9,2014-04-16,7645VxUmk9
55128,9247883327,1984,72,9Rd9,2790zTzzA3,1991-11-04,4178Ebprl2
19914,3434215280,1989,892,5zS6,7402eXQTi1,2000-09-10,6861qLNZF6
19914,3434215280,1989,739,7EQ4,3815QbunI8,1991-05-31,8253XQeLL1
19914,3434215280,1989,450,2ZW9,3451lSTgA8,2000-12-19,0231JtxVG5
25244,6022317095,1974,269,4CD7,3369VSrmL5,1992-09-16,6243koEvp1
25244,6022317095,1974,817,4Ki9,1203HaDDM3,1997-01-28,6577oEXwh8
93539,4933561657,1979,329,1RM7,1353hTugu6,2001-03-26,5149uZrDI7
93539,4933561657,1979,138,1Ec8,6618jvjQX8,1981-03-15,0466sqylp8
22128,7951685948,2010,470,6Yn0,6847UJEsr3,2020-11-15,5775AIHuv4
9122,1327103953,2022,909,7mP6,1508ZyNZG5,2014-05-06,8647JnMbi2
9122,1327103953,2022,551,4iS8,0686WTpBZ8,1978-04-04,5800bNFcO6
20430,2789613335,2001,511,8gx2,9811pUKsB6,1978-02-23,7970ONpzd5
20430,2789613335,2001,669,1EZ9,2971BURUM9,1973-05-05,8079RFlOD6
20430,2789613335,2001,549,4JB3,7151AajsW3,1976-06-30,7642gXFYo5
95525,594851711,1973,915,2xR4,0173mbQYQ6,2023-01-20,1783bFXak1
17846,9774240125,2005,969,7cD1,4953Aohgq1,1993-04-20,2769ojwav6
17846,9774240125,2005,703,7mK8,6880frbmi8,1997-04-24,9395WhCEv4
79630,1448736596,1971,572,1tS8,6376qRGbH1,1972-04-26,3881CXoUq2
79630,1448736596,1971,680,8EK0,5840yTndS9,1994-01-25,8211ENvkx7
93728,515306375,1978,652,4Xv7,6774lTxlG9,2006-01-05,7800kZbJn6
93728,515306375,1978,826,3Jq1,7063ydeww0,2017-05-03,7286bwNNS3
93728,515306375,1978,420,5Gl3,5264uCKoD6,1990-04-20,8968vVnZw3
63082,3859143117,2009,457,4uJ6,0102baRks3,1996-08-11,0445KUICH2
63082,3859143117,2009,787,3tk4,3132NWbZh7,1993-10-31,9995QfPTs2
63082,3859143117,2009,940,0UY2,6132SjQqe7,1999-04-29,2277zGbUI1
97570,744695772,2011,189,7fK6,4619shqCp8,1991-08-19,4819dCcve9
97570,744695772,2011,702,8FE0,0410TfnMG3,1996-05-25,3025WWZIY3
97570,744695772,2011,870,7ef9,8199VykeE2,1979-11-13,4026AfUYV2
2745,3442964600,2010,862,7dC4,4692RPxVb2,2002-02-27,4580pkLic3
2745,3442964600,2010,267,1Mx3,3284RzjVe6,2023-02-16,0466DGMgf5
2745,3442964600,2010,301,6xO8,0192enEuC7,2008-02-07,4160fUaFG4
33063,2944575985,2010,567,3Wh9,6507Cknaz9,1990-05-07,8713oEfrz7
33063,2944575985,2010,25,8UY3,6640nXOsi6,2008-03-01,9416nhflb6
33063,2944575985,2010,890,2Qq5,3367hAbwL2,2011-02-04,7028fExym6
20136,7129002249,1983,805,6aX2,1211EouAL0,2014-03-21,3658Pknzj7
20136,7129002249,1983,333,6aN8,8188bZmjO1,2008-12-21,4817XRJHe1
20136,7129002249,1983,982,7Zy4,6227nGYrs3,2005-04-01,0074CuDdY6
1266,8309242641,2009,992,2tL7,3111hFGXg9,2011-01-24,5699oNjFm1
76344,6026600215,2012,682,6lE5,4815wCJxS3,1982-09-05,3733TAKeT9
76344,6026600215,2012,695,9IA4,7120GpgMJ3,2022-05-31,4549HEERD0
76344,6026600215,2012,211,6Pg3,6421oNKHE8,1995-02-15,5617gialj3
64267,2320837422,1988,463,8Iw3,7680miYVR6,1998-06-25,3463hOaac8
42922,6946662721,2014,158,8du4,6322cgNTK7,2009-05-22,0658ZzkZU0
89141,5365716393,2011,72,9Zr8,2722KPzcJ5,1971-08-21,7786ZIZry2
89141,5365716393,2011,712,3PC4,7348CeCLQ6,1976-12-23,7748QGnhq4
50374,6937632118,2009,857,5QC2,5509OPTnt5,1972-10-03,6847RgtZJ3
50374,6937632118,2009,188,1qQ1,6610RWggm4,1995-01-29,1150srrxA8
