CompanyCode,DocumentNo,FiscalYear,LineItem,GLAccount,ClearingDoc,ClearingDate,AllocationNo
7301,9971698727,2006,331,3DT8,0079cyJcL4,2004-12-01,5452mpDIk8
7301,9971698727,2006,845,5zS5,7750hQEQg1,1977-10-30,8576fGWyG9
7301,9971698727,2006,32,2Vt6,9719AGwRt3,1971-10-08,9883jqZzy9
40522,5271696484,1989,523,9Ir7,8090Lhsdl4,1979-02-25,6503IdooO5
63672,8884433372,2019,396,9Ch9,1560tkGEH3,2012-06-28,7901hmhQC6
63672,8884433372,2019,409,8ga8,7538OBHER7,2006-01-24,5975ojMHi3
39841,5513372461,2016,788,8Ot1,7047LGuzS3,2023-03-09,4349iuhim8
39841,5513372461,2016,701,7HD5,6782kcvoE5,1979-12-24,6919ecTxh5
39841,5513372461,2016,965,1kF6,5058wphtH3,1970-01-14,3668MTTfb5
35734,2223572514,2019,603,5Ty5,8993tJkaa5,1980-05-15,5150BAkWL5
57260,382363516,2022,42,3Hu0,2295ZPndU5,2012-09-21,4809rQwJs6
57260,382363516,2022,183,3TY9,8942XlTWO0,1993-09-22,6923NyXaM7
57260,382363516,2022,461,2wL5,4172CgjSh3,2023-03-29,1386gBBmB8
5787,5425502153,1984,765,5el0,8664oinaZ6,1980-11-29,2361PQzSY5
5787,5425502153,1984,802,9Bm9,3357MGDFK9,1993-11-18,6063bDVoF3
5787,5425502153,1984,470,9Nj4,4361pzVsx6,1992-07-19,1096ikbBv5
80669,5875210057,1991,257,7DG3,0216FWzpn8,2019-03-20,4694frQDt8
80669,5875210057,1991,256,7Ah6,3733efVgt8,2004-08-01,6846nCFHy0
80669,5875210057,1991,922,4Iv3,3873Kvwuq7,2002-05-01,1130ncXoj5
63269,8020407395,1975,164,4Ts3,8548ZNCzK8,2015-12-12,9086dpmvB3
63269,8020407395,1975,429,7lE2,8038rZvds7,1988-05-07,9403RvzNx0
94717,7360942962,1976,887,6MM4,9323EMzJI2,1970-02-10,3977coSkE1
93290,7720048686,2023,871,1MM7,3776rWySH7,1978-01-09,3766ecMjh6
93290,7720048686,2023,416,4pX2,8927qtujf5,2001-01-14,1466pdbkH5
93290,7720048686,2023,324,7qs8,4510JaJrV6,1994-10-04,7528LVpHg9
48461,3250165436,1995,925,2ok9,5972rDLNG9,2022-06-21,8120YhTML8
35629,1439261750,1993,369,5BW2,3055bndRu5,2013-02-23,0648Qjfbw7
35629,1439261750,1993,754,9WS9,3107IadRr8,2002-09-06,8604Lfggp8
35629,1439261750,1993,860,7AH2,3437vBRGI9,2016-02-09,7017hXfgL1
80229,5185874667,1997,650,4bc5,6780XeCxf2,1994-07-06,7836abQqG1
80229,5185874667,1997,259,3fq9,5349QHjin8,1993-02-22,5748nlCJS3
69772,8459409954,2010,777,7bJ0,0231Npznl9,2007-10-29,7055pIuxy5
69772,8459409954,2010,522,5Fz5,5941ddnNC3,1976-01-19,4741NxIlB4
69772,8459409954,2010,75,6yL9,1903tkXwm3,1980-10-25,7747QKmeg0
44672,7151169904,2011,736,0xW5,3744mrKwn3,2002-08-26,8550zpTVv1
9986,440517125,2012,76,2ef1,9574syhbv6,1980-01-17,7697REWJX9
9986,440517125,2012,717,6Fe0,1787HdueL1,2002-05-15,8061eWZhV3
9986,440517125,2012,584,8ZA1,0678tgNsD6,1984-08-31,8250lVlEe1
70073,251838069,2009,924,0NI1,8218ZPFtt7,1975-05-09,6819vOSiM2
70073,251838069,2009,556,5Ji9,2593jXQXi4,2014-08-01,5940PuhCn7
34164,253409968,1988,629,9DQ3,7930aSJxp8,2003-02-19,8121KItdC0
34164,253409968,1988,158,9Je6,0966PKspc5,2010-05-24,6734bcdmT0
34164,253409968,1988,584,9rX4,3528cVFeA8,2010-04-25,4602BcUBH5
1734,7284852574,1986,432,9Kx3,1427PIuXK9,1978-09-17,0156qVwqZ9
1734,7284852574,1986,936,9St0,8804aJBuP9,2014-10-28,7938aZFEQ7
1734,7284852574,1986,809,4EI4,2362ePVMD6,2009-09-26,7297MXRbQ7
98149,9649986075,1980,732,2tA0,0028RgRcb8,1995-05-26,6454DYFpN9
98149,9649986075,1980,722,7HB7,7976baBDA3,2002-07-21,3015ExobY2
39882,7169958001,1986,745,2Ag5,0097ppmZY2,1976-12-08,5106tHPus2
39882,7169958001,1986,102,4gI5,6598JKwdO8,2021-12-24,8928jcAdc6
39882,7169958001,1986,950,9sx4,9328PUJbL8,1982-04-09,6262ptPlZ8
9424,8859320308,1973,786,3IA0,2773bMJDJ8,2017-09-23,8876mcILm8
58567,7610832526,2022,954,1Ek7,4613elfuh6,1982-11-28,7965HAxsG8
3469,4185657804,2016,843,3Ap1,4441kVMMj6,1994-12-08,8257GfMvB8
3469,4185657804,2016,523,6Om9,3664ltcEu1,1999-03-14,8237hFJSE5
98741,9129804749,2000,123,0zy4,5847eRJQP0,1986-01-06,9362GHjsS3
98741,9129804749,2000,279,5Xj4,2547Zmzlc0,2005-08-02,2404zAUlb1
54382,6290868063,2019,782,9ZG9,7810eBAjv2,2005-02-13,9516ypuAj8
54382,6290868063,2019,380,3Vv4,8994QETdW3,1997-06-19,3411ADctt1
54382,6290868063,2019,558,9Rv2,8339sNxqv1,1997-05-19,5955oOMUx4
14145,4208473448,1990,326,5gH4,6025VkAbu9,2023-07-29,3890tjzIQ9
14145,4208473448,1990,253,0rX6,5429PKZrj0,1996-04-08,4940FEIqQ2
14145,4208473448,1990,521,3yM4,7297fvzYt9,2013-02-02,0819BMAmq8
7347,4158135055,1976,25,2Jm9,2873eJvTt5,1990-05-11,2704MJySZ3
7347,4158135055,1976,67,1Ls2,2460DXMQW9,2000-05-30,5758bIQpW2
7347,4158135055,1976,704,8rp7,0771bKeVs8,1972-06-14,1132RvxMj2
83393,2303570021,2024,203,8BU3,4387flyRp4,1998-03-25,0272xfwKm4
83393,2303570021,2024,721,0IG7,6040LfPmK1,1994-03-08,4712BuRmw9
83393,2303570021,2024,34,8aL7,2909ucvNt6,2003-04-19,2779XYhaz7
58181,291234566,1977,651,9CB7,2793NmioP3,1982-03-27,7114RlaSa2
58181,291234566,1977,243,2PH8,7452QjfxI6,2000-10-13,7536RzeqJ0
70420,9713942752,2020,847,9lF1,2350mDlhY0,1993-08-04,3204KKaXl5
70420,9713942752,2020,371,8Di8,4939VMQfQ9,1975-11-01,0053nYmnJ0
50319,9659179588,1983,977,7RC2,3682dtDZm9,2020-07-30,9136qXhEm8
50319,9659179588,1983,533,1iz2,6217ifltO6,1985-02-07,9478UpGsJ5
64003,5191249722,2011,212,0Fi0,7395zVvUj3,1970-04-26,3005CUeHE1
30456,9653236032,1971,625,4Bx1,0001LNvMa5,2023-12-14,0368HQRWo7
30456,9653236032,1971,727,4jg3,1021YYkUX3,1977-04-25,7258HkEoX3
30456,9653236032,1971,477,7QS5,8005FELFw5,2018-06-06,3519paloW6
93814,6451691967,1984,686,2Ls0,7751ORBNi1,2002-05-14,7330DefgL3
33336,1831574523,1987,986,0fB5,3383ITtOg7,1975-11-04,9668qNUjq3
33336,1831574523,1987,513,8Cm2,4158vgaod0,1972-06-02,7467VYXrG7
33336,1831574523,1987,651,2ro9,4131vNbGs4,2007-04-05,0524qJWuC3
59746,2312296059,1980,794,6cL3,7613rUCwR1,2016-08-11,4346pxsqb1
59746,2312296059,1980,350,4qd0,5474rhrbq1,1994-01-07,6664VXhQA6
6650,4895595953,1979,891,3SA1,9434Twepr3,2002-03-27,8701eXDCf6
41329,3599717044,1970,509,2TS8,4519zvJMB0,2000-09-01,9028MatOh0
41329,3599717044,1970,954,4TG7,8394wVSfu6,1990-02-20,7603MkbRO9
41329,3599717044,1970,165,5ld4,4510zeRKZ7,1987-05-01,8822MUmeH8
62551,4504466503,1990,970,2SX1,1337EFYkj4,2023-05-10,7255OrmBC6
95709,1517509525,1990,80,7Kc9,1211hHJCj1,1977-12-16,1990sCUDA0
95709,1517509525,1990,717,5vD8,7873DtfMX4,1986-03-22,9489xrgNQ1
34528,6649837300,2024,184,5dx4,8083ZtdIk7,1996-01-28,4241omUQD6
32804,6754332849,1994,674,0aM3,6699XiaGa0,2019-04-08,9356NVwMJ5
69469,4300751437,2006,131,6Tq4,0868FyeEW9,2017-03-27,9503aJaUM0
69469,4300751437,2006,986,1Tz1,5299LtrRf1,1971-02-17,7293eQmzP6
69469,4300751437,2006,676,2uc4,8245rNbPc9,1994-11-05,9839HZHDn9
91041,551172205,1973,66,4ad2,4190pmxRI8,2019-01-05,7623Qovix2
53838,7456062,1992,39,2mk6,5478kfLcl2,2001-07-07,2519DbzPw2
33725,8069979680,1996,210,1Oe8,8759KGCQL7,1982-05-03,0788pGRqi3
33725,8069979680,1996,80,4XN4,2794ovgsN7,2001-03-06,6082zeqpE4
94329,6060166386,1991,669,4bj4,2354BFqLr8,1973-05-02,9070XzzLa8
37575,1613445503,2010,250,2Zk9,8364HGvuM4,1994-02-08,7518UvVrp0
37575,1613445503,2010,350,5nj6,5762SWcqc4,1984-09-21,0403YXTgn3
37575,1613445503,2010,858,7kN3,0458kwPVg2,1979-07-25,8003lVikg5
28908,7009820637,2008,862,5Sn3,7133cnYJB9,2006-10-13,8278KBtiZ0
28908,7009820637,2008,834,9EQ6,3359vxyyW0,1980-09-03,2294vaBer0
30080,4446780115,1986,721,4pl6,0384EMkjk4,1985-04-14,9690sJqVV2
3983,8271928258,2001,727,6Af8,7405QJRaZ2,1970-01-07,5344qxPnQ9
3983,8271928258,2001,611,7PN1,9646arXLO0,2004-06-08,9519msqEQ2
3983,8271928258,2001,42,8mL7,8850aHgVg8,1990-04-13,0785koryG7
24613,7593090168,1977,669,0se8,8846ZnTFy7,1998-11-15,0955OIpuR9
33575,5897536439,1973,270,4qH2,3564HgofQ4,1983-09-21,0513qxGRW1
9886,3585163506,2018,741,4EO7,2697ystIr2,1994-01-11,4316Rqeyq7
9886,3585163506,2018,65,4tt0,4201zaEND3,2011-01-09,3012vHRnS3
9886,3585163506,2018,805,4Nd3,3247cgsyL9,1983-01-19,6527IZCwz6
60348,743796206,2024,407,7fY0,3017tUVhH6,2010-07-07,1972ottJi2
55309,9051381197,1996,955,3PJ2,6073UOanu7,1976-12-15,5375EYeUY4
55309,9051381197,1996,733,3Ej4,1447nAwbk1,1982-09-10,8571HkIXQ7
48343,2455547450,2021,306,2Xr7,7650gmghl4,2009-10-31,8791DctlB4
48343,2455547450,2021,839,2gK8,8198WLSNa2,2008-01-20,7716SesaW1
48343,2455547450,2021,882,1bM3,9291WxiIe0,2016-06-25,5684kGuVA4
71654,2012510601,2020,442,9KM4,8544TbKKI1,2022-09-20,4368syhBR5
71654,2012510601,2020,136,9LH0,6619PTFLt4,1978-02-10,7467Rqkjj3
45441,4308982934,1972,208,1xr7,9813OBTnK5,1976-06-12,0341HPZbu6
45441,4308982934,1972,631,5lz4,8984TeXoy7,2006-10-23,8377dzPqw2
41679,253249452,2024,867,3Dy0,3203QrFwo1,1987-11-06,8711lXVet3
41679,253249452,2024,247,4zB8,4089EIfTZ9,1983-11-16,0628Eefvi6
41679,253249452,2024,103,8Ts2,3562OzLXg2,1990-02-23,9299NvVNA5
15617,5355308987,1994,895,9Sm9,2669dvEge5,1971-01-28,0021mOSAN8
15617,5355308987,1994,336,3ZG2,6466xtaVu1,1995-05-07,9865qjkWW3
36200,9996099976,1988,143,7ni8,7318TPAtS6,1987-10-15,5389WyJYq6
32917,8092263182,2021,146,4ad8,6349DLFIJ9,1996-02-02,9925UOcFE6
73450,4681306867,2005,536,7Wr1,8979YLpAn7,1978-03-07,9295xnKHP8
73450,4681306867,2005,850,3NH8,9478thLvO4,1997-03-31,3199hBIXD7
90081,4716293624,2006,289,5bI7,9531yfQGs7,1971-05-03,8309nMkVN2
90081,4716293624,2006,585,4MR9,2315taYwh4,2005-03-04,8990xBrzx6
64801,5809743456,2002,562,2Se3,4303mVzbu6,2015-01-20,4105aHKum5
44844,976983127,1973,924,1KT4,4232nxkBR3,2020-03-09,3376lUPwH2
44844,976983127,1973,949,5lq0,9589SKeRC3,2009-09-15,1442sZaGI3
44844,976983127,1973,233,4TH8,9161isnlN5,1985-02-11,3576ouckH0
28548,3163400166,1984,147,8XR1,9665KDrmf0,1980-08-08,6931IDXQK4
28548,3163400166,1984,595,3Dr8,7627iTMcZ9,1980-03-28,5585sxQmH5
54856,3057839818,1971,224,4sA2,2441sykDr7,2003-04-28,7234pWOxv5
54856,3057839818,1971,853,4qg0,4351WuIJB3,2001-10-07,1219blrbH4
41025,9805884293,2002,589,1Mx8,8464EhLoR4,1980-05-03,9380iLElh9
41025,9805884293,2002,415,9Zz8,3923ifZcr4,2005-02-01,6039mkGua9
41025,9805884293,2002,886,8oA1,2833lsWQv1,1977-09-08,3624OOBPD9
31605,6407152226,1971,868,6Cy2,9845tGGDD7,1977-12-26,4036TvjFf5
31605,6407152226,1971,844,1HK9,7128zSRzU5,2009-04-02,0196gZpVF4
31605,6407152226,1971,145,5as1,6572eDYwu2,1989-01-15,2774mEjUJ4
33467,44574983,2023,138,6PX6,2043puAiy7,2021-01-20,3909KANuR4
39057,3809772205,1972,864,2Fo6,5065KdYTw1,1972-03-15,2224KcxaS2
39057,3809772205,1972,749,3ub2,6383AByBJ9,2020-01-04,8199wxIFp8
72257,5154959579,1993,285,4Ay4,2885RfwDh2,2014-06-30,7799doDSx9
72257,5154959579,1993,827,2Vg5,8797zYtmm4,1980-12-05,9285vimNl7
72257,5154959579,1993,211,2rA4,7662Znqhs4,2004-11-25,9825pRmBr8
36403,6141104601,2010,713,3Zx9,1938AEOpC8,2001-01-29,4246QLDys9
5429,501561884,2010,264,4Dq5,0158rPZrX7,1999-06-08,6877wdpzm4
5429,501561884,2010,742,2JM9,9222rypSx0,2005-10-23,7549hhJnc7
90081,3887005232,1991,385,1nE1,8442Pujit8,1972-01-26,2231pMbru3
90081,3887005232,1991,738,7Ef7,5728JJpEn3,1984-12-11,0528DtOju4
90081,3887005232,1991,421,7zO2,1430xpmez4,1992-09-09,9088iHLDX1
76556,4583853561,1997,186,9Rx8,9577sRCAf2,2013-09-06,7791cjIfn4
76556,4583853561,1997,379,6SB5,1517voQgz1,1995-01-12,9155XeEuq8
5256,696347154,2017,409,2Dp5,1385ATPNS1,2004-08-20,4423NZHId2
5256,696347154,2017,904,1Ng1,2343OofUa4,1980-04-08,7120EoZEO3
5256,696347154,2017,487,7zr0,2972tGZRS2,1987-11-30,0966qFyqF4
26635,7558453830,1979,162,6OW9,8596WFYQw0,1983-08-18,2303SOvME5
26635,7558453830,1979,910,3jk5,9900JyNzC7,1978-04-10,1309mTkFA2
97474,8730522001,1992,71,4DL6,0866lOHqv9,1996-11-01,0219zVCLL2
97474,8730522001,1992,561,9bu9,9655nUKBQ0,2000-05-24,1568SVPqE1
36695,7517968454,2003,170,2fd1,0004ugXjH4,2004-01-31,2516wmaDe4
36695,7517968454,2003,92,0Lr9,8125aDWNm2,1983-11-13,7808wcHrS5
40980,7975545227,1971,137,3QY1,2604BGGiR2,2010-04-17,5467smbzO6
75430,8223672599,2000,429,5yQ5,2727tekuK7,2003-05-09,2922ySvEy0
21236,688248187,2006,19,7Au9,8777pTAqr2,1974-06-11,3448FKwRS5
21236,688248187,2006,877,2Pn6,5109KtdBU8,2011-12-16,7381RunWU6
21236,688248187,2006,490,9Mi9,1602TMaWz7,1990-01-17,6930JEuum5
26671,7649196634,2009,170,0bd8,4074UCJqS6,2002-10-25,7220fzcuK4
26671,7649196634,2009,873,4EF9,8998cwGtu0,1988-09-28,6204ULjOJ5
55771,679005863,2002,581,8Su6,7497uUrmF2,1996-01-19,3040YsGHD8
31627,8412522455,2024,244,5jC9,9596PPGFt3,2018-07-04,8690ozgkr1
19802,9512067593,2020,307,1ae4,4409IvqCS5,1999-03-07,8310ZUOAk4
19270,7053541068,2017,275,5UH7,9526RrvhB9,1995-08-22,2709DMxat2
39293,2141201774,1990,751,3aD0,6518wpLcl4,1981-03-28,5788BFeDS2
39293,2141201774,1990,250,5AP6,0417AfpgX5,1983-07-09,3442pSoms2
69314,7722049530,2017,185,7Wa5,8067sClBy6,2002-01-15,0250EHSJW2
63395,6516848832,1973,983,5or0,9693VULav9,1991-10-23,9981EjmKM7
63395,6516848832,1973,423,9PX3,8436jnOqm6,2001-02-24,2557WoNgZ0
63395,6516848832,1973,954,9kY5,4781LEJdu3,1993-05-18,8936CtUVz9
35705,7695742000,2010,874,4Mi1,7547TDbBO6,1970-01-19,2950JvwCu1
35705,7695742000,2010,331,8In9,6781fNcMC5,1996-02-03,7562TuQUc1
35705,7695742000,2010,496,9Aw7,0427WRneZ9,1980-05-16,0821doaqG3
15220,2846175314,2016,483,3hI4,0323ILnQj5,2011-04-04,0884dgpzc4
2081,6144187658,1984,88,9qy9,6979lgDuy9,1987-10-23,0728MpqYX1
37080,6762025275,1994,6,2yH1,1980ZZUAT5,2011-01-16,3625sKZAE8
37080,6762025275,1994,917,5vh5,4664pcZIC9,1987-04-24,3532KvKzE7
79061,9263294381,1973,948,2GK7,1518KREnr9,1983-08-07,8174hBhwc6
42767,7008930802,2005,765,5rL4,0267KxCbX2,2005-05-18,4042oArDB5
42767,7008930802,2005,933,1IO0,1592XzJJx7,1998-02-15,5728WdCrM5
42767,7008930802,2005,706,1Dv5,1150zACmM8,2005-10-05,3224ceOra2
37264,1285563777,1971,394,8Mu6,8462UGsCD8,2013-08-28,3193fKyrZ0
51553,6633636393,2018,729,1XB4,3006moFRG9,1979-01-02,9619mACcW6
39550,1434156976,2002,739,3nL2,3927fKplU4,2003-07-21,0569gKqYA9
39550,1434156976,2002,37,3IT6,6207zqNDg1,1986-04-26,2945Fqown0
50614,7510339758,1981,341,8NE7,7043WCDjZ3,2006-06-12,8252SbphT8
50614,7510339758,1981,190,0ED9,2423weMNs5,2012-04-30,8555oZtLs0
50,8071785125,2009,573,9Hb7,6864SOPDu8,2008-06-26,5076peTIU2
50,8071785125,2009,522,1nC8,9856LMmqD9,1992-03-01,5405NXXWI5
37390,2665557015,2024,759,4qR0,1010BxIvY8,2001-04-22,9699Xmrwt3
37390,2665557015,2024,889,8eN1,7515ibPxj6,1999-09-30,5884lyEes4
37390,2665557015,2024,273,7EP0,3911qmmiq5,2001-11-09,0022mcAcB9
93832,5391076591,2001,840,0kh3,0261ViYPp2,1972-04-25,8109ceWnV1
39642,6608153148,1984,658,0jV9,0871ySNCs9,1988-10-09,5519fIWKk8
39642,6608153148,1984,534,4zd1,2183zSPvV7,2006-07-28,9925ZwMCQ5
18981,1522356640,2003,251,2Dl9,1305EQZDr0,1994-03-23,4498kIBbt2
12757,5020367645,1985,171,5FX2,3993rakQJ9,1970-11-15,9990WPoIS3
12757,5020367645,1985,455,5EC2,3040QhHkJ4,1991-05-13,1597lbxIg4
12757,5020367645,1985,346,4oF1,9112YcPoW1,1997-07-13,4825jKlDv8
29878,9242398746,2015,793,5WG3,9704fESZq8,2017-10-16,7064cNoSp0
29878,9242398746,2015,696,7UK4,3607UvgTs2,2010-07-04,1980bElJi1
29878,9242398746,2015,317,6CB4,5182KZWhg0,2008-04-15,1050HcMYG3
17117,8790925273,1999,903,9PC1,3250NYolR2,2017-10-24,7952GAoDY6
17117,8790925273,1999,891,3gA5,7772nCsvz5,1988-04-25,0737XUolq7
93048,9538015566,2014,306,3HQ9,3873ykJbm0,1985-04-25,0786vDWyt4
52741,3898469809,2002,962,9sy8,4732yJdDI5,1997-10-21,5274DqAiS3
52741,3898469809,2002,467,4Uw8,3808Sbehs6,1986-03-15,3316yEtGs5
3241,5484103785,2020,380,7WW4,2625YwpKZ5,2018-04-29,9393xPDFO9
3241,5484103785,2020,123,5KR7,4764XeMid8,2015-12-26,1990nRcRf1
3241,5484103785,2020,666,6ET3,6609UjwoS8,2018-04-19,8323Wofsx4
48616,9053549090,2023,174,6MX6,7890plkGi4,1983-06-10,9951ouvIl0
71203,7011354431,1994,697,8Tf8,7098zpCdn2,2022-01-21,8402LcKxx9
71203,7011354431,1994,910,9mo9,3546OWzir4,2004-05-28,7521GlPAg2
71203,7011354431,1994,768,7yQ4,8761lMEVd5,1972-12-22,0025zRKTr3
24094,7637952536,2023,165,8An4,5971myRPG2,2013-07-30,0541mORNm3
24094,7637952536,2023,995,9TK7,5882DKTde5,1995-11-27,6911sWbVa5
24094,7637952536,2023,34,6xz5,4397LgwKQ5,1978-03-07,2266GzesU1
48658,3044292266,2002,280,8vC9,5592Uqdup8,1988-12-01,2238JYjCL8
48658,3044292266,2002,801,8ZP0,7511xOqeJ9,2001-05-01,0800hoqCn2
48658,3044292266,2002,849,5PN3,7190OlRnX1,2017-07-30,8109TzKAn8
74302,2822621147,2019,683,2ga1,9243qveQk7,1994-03-02,4321rISIN3
12967,9523689235,2022,226,6UN5,2487VJIRh1,2002-08-24,1483CmyWR7
12967,9523689235,2022,456,9Bm5,7376vFKxp4,1998-04-13,9775hIjqG8
12967,9523689235,2022,117,6Am2,5425BGebf9,1983-02-21,9480JPsFa4
13223,8835576552,1997,160,5zI6,9629XpmKu2,2003-03-02,3696Ybcjw8
13223,8835576552,1997,530,1dM6,9006wlNMi3,1975-02-20,5953jfGmL3
13223,8835576552,1997,885,4pX0,3682byrUT0,1977-05-16,8300XZTif9
56355,8473392246,1989,896,8Bj0,3183qEuei7,2017-05-11,0202bcnZr9
56355,8473392246,1989,756,4lS5,5721EvTcg2,1989-05-08,9160NvGrD3
21067,8842633114,2018,660,5XN8,4747MONyG2,2021-01-06,0961vYyqX0
21067,8842633114,2018,506,7vR5,6461euFBE4,1980-11-20,8481pruoH0
21067,8842633114,2018,327,0Px5,6334QSLRZ6,2014-12-20,8312FEMjt8
72251,7808792159,2019,240,1Le7,6193kroIT7,1985-10-09,8008qSneM2
72251,7808792159,2019,385,3Tf7,6457GwfDQ2,1991-07-04,0770dAvIp3
47054,3544901741,2001,36,9sV1,7108iconO8,2012-12-24,1882ujDHK0
47054,3544901741,2001,615,7It4,7586NRKBj3,2002-07-14,6699hriXU3
93563,7187247544,2019,320,3QR4,0358xJKnf1,1977-09-22,2898vvZaK0
93563,7187247544,2019,422,7Vq3,5618NFfgq3,1985-07-12,2028RrJEf5
93563,7187247544,2019,492,1kp8,3998yrIon1,2014-02-23,7811OyEOd1
75339,9035228343,1996,899,8oT8,4094pAtaA0,1997-12-27,7331rZvED1
31931,3885088625,2021,96,9wS6,1380nOFUJ3,2006-05-12,6645ssjeK2
31931,3885088625,2021,944,2yY7,6515fLdXy4,2022-11-13,8144XbsJj0
31931,3885088625,2021,344,0qx8,1729aRtUa7,2000-06-07,6237dTUzz8
50157,1147428841,1988,271,1rI3,2006YJllN6,1995-04-28,9790pWPwN1
50157,1147428841,1988,59,3nR2,9842VkhEF8,1987-10-23,3214ibFBV0
80705,4493141643,1978,925,3wA8,3982aFsni4,1978-06-25,0142zjgYv8
80705,4493141643,1978,676,9NX1,4437pDuZP2,2015-05-25,7175HjTii5
43461,8962634480,1978,199,4Db4,8200hJitZ6,2011-04-04,1408SZIDf5
43461,8962634480,1978,102,5jl5,1671zEQFJ4,1970-05-14,8124XSgna2
72921,1638925766,1997,970,7fz2,9540lSCjM2,2007-09-20,3080yhbVG5
72921,1638925766,1997,606,0bs0,1101LjEcn5,1977-12-15,1078TxXap7
72921,1638925766,1997,893,5WT6,1270ylqDJ4,2005-08-14,0093uUIAY7
40768,8494869203,1973,356,4ZS5,9508vpVXp7,1981-01-02,5764vMrqd3
40768,8494869203,1973,581,9ez4,6899CIbTv0,1985-09-11,5788ShQLz6
40768,8494869203,1973,761,9Rt9,0698vpOrK3,2002-05-08,7203azArt4
55128,9247883327,1984,302,6yf0,4692LOFHp1,2012-11-05,2705UepfZ9
55128,9247883327,1984,986,1Fw9,9620hYmRH3,2024-02-07,4331FjkPO3
55128,9247883327,1984,72,3nN9,8164YxhIq9,1971-08-16,8221YxLix4
19914,3434215280,1989,892,0Bk8,6445MwKOS9,1987-09-19,8095fxDAe8
19914,3434215280,1989,739,8pJ9,6994oEPfv2,1977-11-27,1517YrUKN0
19914,3434215280,1989,450,3dC4,1660ThIrB2,1991-06-07,7931wZryw9
25244,6022317095,1974,269,8ch3,8827Wjjmo0,1988-03-04,6933NHwLw3
25244,6022317095,1974,817,7UX3,7035fLCSK3,2000-06-17,6542bxoIc8
93539,4933561657,1979,329,3Zw6,7071bpFyt4,2017-08-14,3166vQuqY3
93539,4933561657,1979,138,5RU0,8748ODHBD5,2008-04-13,6881QgvMJ8
22128,7951685948,2010,470,4AS7,0825pDGQD8,2011-11-09,8359kGcHe6
9122,1327103953,2022,909,8EX1,9829utkUV2,2011-01-06,3848DWirb7
9122,1327103953,2022,551,7GW7,3562oHxBG0,1990-05-14,1545pUHkt1
20430,2789613335,2001,511,3CC7,5505xPWbm3,2018-07-29,0772lUlmx3
20430,2789613335,2001,669,4jC7,6960oKydR7,2009-09-12,6427mQJdy3
20430,2789613335,2001,549,1xA6,3807qFhNQ3,1991-12-22,5486uFNTi5
95525,594851711,1973,915,1cR8,1962tExnd8,1996-04-03,0177BVlja4
17846,9774240125,2005,969,6cS0,9681WtKbY2,1973-11-22,1690OxLbn5
17846,9774240125,2005,703,2Gl9,6775SuRXe8,2023-12-04,0416ErogJ8
79630,1448736596,1971,572,8fx2,9645oewxM3,1992-12-26,9132KzmzV0
79630,1448736596,1971,680,2wI0,4210KhpXk7,1995-08-22,4309UESHz1
93728,515306375,1978,652,0vG2,5472ECxmf3,1993-07-01,8896eVrpp1
93728,515306375,1978,826,7On4,5806ilZnH0,2010-01-16,7204xYRoX4
93728,515306375,1978,420,8LA4,5487cFgas1,1987-03-16,0109irYQR4
63082,3859143117,2009,457,4LO8,2956NvNGs8,1992-10-16,6567IBCwx0
63082,3859143117,2009,787,4LF6,7724MgoNu3,2014-06-24,7908zJGxE1
63082,3859143117,2009,940,9Ra5,4624sKVFL4,2014-02-28,0369ZSTPi1
97570,744695772,2011,189,4tx5,3917eTNOA5,2013-07-06,3437RLYgq7
97570,744695772,2011,702,6vs7,3547znVQn8,2001-12-30,0507oGbCn6
97570,744695772,2011,870,3yf5,9326vAlUI1,2008-02-17,3839vEGKl7
2745,3442964600,2010,862,0Cx0,5460OjxnW5,2012-12-21,8785VlUDn8
2745,3442964600,2010,267,8Du1,0507UbiCV2,2020-01-17,7179jwOPz1
2745,3442964600,2010,301,6wj2,8496ziqGa0,2005-03-05,2715WMYwS3
33063,2944575985,2010,567,1yZ3,5907vtFVZ3,1981-02-21,8797btwdV3
33063,2944575985,2010,25,1AY6,3184WEeYx1,1982-10-14,0023dCuYL7
33063,2944575985,2010,890,4sm1,2567ailsx4,1975-12-21,2740wZlPr4
20136,7129002249,1983,805,2jF3,9596eNZws4,1972-04-30,1591cLllz5
20136,7129002249,1983,333,9bJ8,5129CWuXd9,2015-10-13,4941CIFlg6
20136,7129002249,1983,982,2OY8,3221RgSZi5,1971-11-18,1779QDDWD9
1266,8309242641,2009,992,9Lc2,5539cYUSC5,2005-02-15,0124NdqiN2
76344,6026600215,2012,682,7EF4,9019qPCzm1,2016-05-16,1483JkONc8
76344,6026600215,2012,695,0ck1,9407bFAkS5,2002-04-23,8431lylZC4
76344,6026600215,2012,211,8yY3,0332BjczQ5,2019-03-31,7858SqyjT1
64267,2320837422,1988,463,2aF5,2005tNEBE8,2017-09-20,3845sLttm2
42922,6946662721,2014,158,5CR6,5108dqoAl1,1984-06-24,7294ncJcV6
89141,5365716393,2011,72,0wA0,8211xIJxU5,1980-07-11,7776ipzLt6
89141,5365716393,2011,712,3Mu9,7159YaDQk6,2015-01-20,7997vlTTm1
50374,6937632118,2009,857,0QT7,9612iyeYT3,1982-06-20,4347FszgZ8
50374,6937632118,2009,188,3sx0,0306sDLtw5,2009-08-25,3060pHEcz7
